"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 16";"0";"0";"1704";"1087";"0";"0";"6.16";"6.12";"2052";"1068";"100%,25%,50%"
"2";"P 16";"27";"27";"1688";"1058";"0";"0";"6.09";"6.08";"2052";"1068";"100%,25%,50%"
"3";"P 16";"41";"13";"1698";"1094";"0";"0";"6.16";"6.07";"2052";"1068";"100%,25%,50%"
"4";"P 16";"55";"13";"1694";"1164";"0";"0";"6.21";"6.11";"2052";"1068";"10%,100%,25%,50%"
"5";"P 16";"68";"13";"1688";"1061";"0";"0";"6.03";"6.06";"2052";"1068";"100%,25%,50%"
"6";"P 16";"82";"13";"1664";"1048";"0";"0";"6.03";"6.03";"2052";"1068";"100%,25%,50%"
"7";"P 16";"96";"13";"1694";"1107";"0";"0";"6.05";"6.02";"1999";"1104";"100%,25%,50%"
"8";"P 16";"110";"13";"1671";"1044";"0";"0";"6.03";"5.97";"1999";"1104";"100%,25%,50%"
"9";"P 16";"124";"13";"1691";"1101";"0";"0";"6.06";"6.02";"1999";"1104";"100%,25%,50%"
"10";"P 16";"137";"13";"1684";"1061";"0";"0";"6.01";"5.96";"1999";"1104";"100%,25%,50%"
"11";"P 16";"151";"13";"1701";"1154";"0";"0";"6.18";"5.99";"1999";"1104";"10%,100%,25%,50%"
"12";"P 16";"165";"13";"1671";"1150";"0";"0";"6.1";"6.03";"1999";"1104";"100%,25%,50%"
"13";"P 16";"179";"13";"1694";"1117";"0";"0";"6.11";"6.02";"1999";"1104";"100%,25%,50%"
"14";"P 16";"193";"13";"1701";"1111";"0";"0";"6.02";"5.92";"1999";"1104";"100%,25%,50%"
"15";"P 16";"206";"13";"1681";"1071";"0";"0";"6.02";"5.94";"1999";"1104";"100%,25%,50%"
"16";"P 16";"220";"13";"1658";"1064";"0";"0";"5.95";"5.89";"1999";"1104";"100%,25%,50%"
"17";"P 16";"234";"13";"1651";"1028";"0";"0";"-1";"5.92";"1999";"1104";"100%,25%,50%"
