"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 31";"0";"0";"1681";"703";"0";"0";"0";"4.44";"2593";"1048";"100%,50%"
"2";"P 31";"13";"13";"1727";"782";"0";"0";"4.86";"4.45";"2593";"1048";"100%,50%"
"3";"P 31";"27";"13";"1711";"746";"0";"0";"0";"4.5";"2593";"1048";"100%,50%"
"4";"P 31";"55";"27";"1708";"769";"0";"0";"0";"4.48";"2593";"1048";"100%,50%"
"5";"P 31";"68";"13";"1691";"719";"0";"0";"0";"4.52";"2593";"1048";"100%,50%"
"6";"P 31";"82";"13";"1668";"726";"0";"0";"4.85";"4.63";"2593";"1048";"100%,50%"
"7";"P 31";"96";"13";"1678";"789";"0";"0";"0";"4.65";"2593";"1048";"100%,50%"
"8";"P 31";"110";"13";"1701";"733";"0";"0";"0";"4.55";"2593";"1048";"100%,50%"
"9";"P 31";"124";"13";"1668";"607";"0";"0";"0";"4.41";"2593";"1048";"100%"
"10";"P 31";"248";"124";"2099";"1880";"0";"0";"5.31";"0";"2593";"1048";"100%"
"11";"P 31";"262";"13";"2182";"653";"0";"0";"4.79";"0";"2593";"1048";"100%"
"12";"P 31";"275";"13";"2119";"736";"0";"0";"4.99";"0";"2593";"1048";"100%"
"13";"P 31";"289";"13";"2125";"365";"0";"0";"0";"4.53";"2593";"1048";"100%"
"14";"P 31";"317";"27";"2122";"766";"0";"0";"5.14";"0";"2593";"1048";"100%"
"15";"P 31";"344";"27";"2192";"700";"0";"0";"0";"4.6";"2593";"1048";"100%"
"16";"P 31";"358";"13";"2132";"819";"0";"0";"5.17";"0";"2593";"1048";"100%,50%"
"17";"P 31";"372";"13";"2231";"607";"0";"0";"-1";"0";"2593";"1048";"100%"
"18";"P 31";"386";"13";"2231";"899";"0";"0";"5.32";"0";"2593";"1048";"100%,50%"
"19";"P 31";"413";"27";"2039";"899";"0";"0";"5.45";"0";"2593";"1048";"100%,50%"
"20";"P 31";"427";"13";"2089";"968";"0";"0";"5.51";"0";"2593";"1048";"100%,50%"
"21";"P 31";"455";"27";"2066";"918";"0";"0";"5.61";"0";"2593";"1048";"100%,50%"
"22";"P 31";"468";"13";"2096";"905";"0";"0";"5.53";"0";"2593";"1048";"100%,50%"
"23";"P 31";"482";"13";"2092";"965";"0";"0";"5.53";"0";"2593";"1048";"100%,50%"
"24";"P 31";"496";"13";"2132";"1031";"0";"0";"5.67";"0";"2593";"1048";"100%,50%"
"25";"P 31";"510";"13";"2112";"892";"0";"0";"5.52";"0";"2593";"1048";"100%,50%"
"26";"P 31";"523";"13";"2115";"902";"0";"0";"5.55";"0";"2593";"1048";"100%,50%"
"27";"P 31";"537";"13";"2112";"928";"0";"0";"5.71";"0";"2593";"1048";"100%,50%"
"28";"P 31";"565";"27";"2082";"945";"0";"0";"5.74";"0";"2593";"1048";"100%,50%"
"29";"P 31";"579";"13";"2112";"905";"0";"0";"5.74";"0";"2593";"1048";"100%,50%"
"30";"P 31";"593";"13";"2099";"928";"0";"0";"5.75";"4.97";"2593";"1048";"100%,50%"
"31";"P 31";"606";"13";"2102";"912";"0";"0";"5.77";"5.01";"2593";"1048";"100%,50%"
"32";"P 31";"620";"13";"2135";"932";"0";"0";"0";"5.04";"2593";"1048";"100%,50%"
"33";"P 31";"634";"13";"2112";"1024";"0";"0";"5.83";"5.12";"2593";"1048";"100%,50%"
