"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 26";"0";"0";"3306";"2324";"0";"0";"5.23";"6.81";"-";"-";"-"
"2";"P 26";"14";"14";"2182";"1585";"0";"0";"5.42";"6.14";"-";"-";"100%,50%"
"3";"P 26";"28";"13";"1628";"1197";"0";"0";"5.27";"6.06";"-";"-";"100%,25%,50%"
"4";"P 26";"41";"13";"1489";"1061";"0";"0";"5.25";"6.09";"-";"-";"100%,50%"
"5";"P 26";"56";"14";"1509";"1044";"0";"0";"5.22";"6.09";"-";"-";"100%,50%"
"6";"P 26";"70";"14";"1525";"981";"0";"0";"5.26";"6.02";"-";"-";"100%,50%"
"7";"P 26";"84";"14";"1519";"1081";"0";"0";"5.2";"6.02";"-";"-";"100%,25%,50%"
"8";"P 26";"98";"13";"1515";"1064";"0";"0";"5.15";"5.94";"-";"-";"100%,25%,50%"
"9";"P 26";"112";"13";"1495";"1064";"0";"0";"5.12";"5.92";"-";"-";"100%,50%"
"10";"P 26";"126";"14";"1472";"1061";"0";"0";"5.07";"5.82";"-";"-";"100%,50%"
"11";"P 26";"140";"14";"1522";"1068";"0";"0";"4.96";"5.79";"-";"-";"100%,25%,50%"
"12";"P 26";"154";"14";"1489";"1097";"0";"0";"4.93";"5.72";"-";"-";"100%,50%"
"13";"P 26";"168";"13";"1482";"1081";"0";"0";"4.84";"5.59";"-";"-";"100%,50%"
"14";"P 26";"182";"14";"1529";"1061";"0";"0";"4.79";"5.52";"-";"-";"100%,25%,50%"
"15";"P 26";"197";"14";"1529";"1114";"0";"0";"4.67";"5.44";"-";"-";"100%,25%,50%"
"16";"P 26";"210";"13";"1585";"1084";"0";"0";"4.64";"0";"-";"-";"100%,25%,50%"
"17";"P 26";"224";"13";"1522";"1101";"0";"0";"4.57";"5.34";"-";"-";"100%,25%,50%"
"18";"P 26";"239";"14";"1522";"1339";"0";"0";"0";"5.23";"-";"-";"100%,25%,50%"
"19";"P 26";"253";"14";"1495";"1058";"0";"0";"4.42";"5.13";"-";"-";"100%,50%"
"20";"P 26";"267";"14";"1502";"1097";"0";"0";"4.34";"5.11";"-";"-";"100%,25%,50%"
"21";"P 26";"281";"14";"1731";"1167";"0";"0";"4.34";"4.99";"-";"-";"10%,100%,25%,50%"
"22";"P 26";"295";"13";"1724";"1087";"0";"0";"4.31";"4.95";"-";"-";"100%,25%,50%"
"23";"P 26";"309";"14";"1681";"1144";"0";"0";"4.24";"4.96";"-";"-";"100%,25%,50%"
"24";"P 26";"323";"14";"1718";"1127";"0";"0";"4.23";"0";"-";"-";"100%,25%,50%"
"25";"P 26";"337";"14";"1721";"1104";"0";"0";"4.09";"0";"-";"-";"100%,25%,50%"
"26";"P 26";"351";"13";"1744";"1097";"0";"0";"4.17";"0";"-";"-";"100%,25%,50%"
"27";"P 26";"366";"14";"1704";"1300";"0";"0";"0";"4.68";"-";"-";"10%,100%,25%,50%"
"28";"P 26";"380";"13";"1714";"1303";"0";"0";"0";"4.57";"-";"-";"10%,100%,25%,50%"
"29";"P 26";"394";"14";"1708";"1144";"0";"0";"3.86";"0";"-";"-";"10%,100%,25%,50%"
"30";"P 26";"408";"13";"1701";"1131";"0";"0";"3.86";"4.55";"-";"-";"100%,25%,50%"
"31";"P 26";"422";"14";"1681";"1144";"0";"0";"3.8";"4.48";"-";"-";"100%,25%,50%"
"32";"P 26";"436";"14";"1701";"1074";"0";"0";"3.75";"4.46";"-";"-";"100%,25%,50%"
"33";"P 26";"450";"14";"1691";"1134";"0";"0";"3.76";"4.41";"-";"-";"100%,25%,50%"
"34";"P 26";"464";"14";"1684";"1107";"0";"0";"3.67";"0";"-";"-";"100%,25%,50%"
"35";"P 26";"478";"13";"1684";"1081";"0";"0";"3.72";"4.33";"-";"-";"100%,25%,50%"
"36";"P 26";"492";"13";"1701";"1157";"0";"0";"3.72";"0";"-";"-";"10%,100%,25%,50%"
"37";"P 26";"506";"14";"1688";"1104";"0";"0";"3.68";"0";"-";"-";"100%,25%,50%"
"38";"P 26";"534";"28";"1698";"1204";"0";"0";"3.61";"0";"-";"-";"10%,100%,25%,50%"
"39";"P 26";"548";"13";"1721";"1131";"0";"0";"3.58";"4.17";"-";"-";"10%,100%,25%,50%"
"40";"P 26";"563";"14";"1691";"1157";"0";"0";"3.62";"0";"-";"-";"10%,100%,25%,50%"
"41";"P 26";"577";"14";"1698";"1141";"0";"0";"3.55";"0";"-";"-";"10%,100%,25%,50%"
"42";"P 26";"591";"13";"1671";"1144";"0";"0";"3.59";"4.21";"-";"-";"100%,25%,50%"
"43";"P 26";"604";"13";"1684";"1121";"0";"0";"3.5";"0";"-";"-";"100%,25%,50%"
"44";"P 26";"619";"14";"1807";"1353";"0";"0";"0";"4.11";"-";"-";"100%,25%,50%"
"45";"P 26";"633";"13";"1704";"1121";"0";"0";"3.45";"0";"-";"-";"100%,25%,50%"
"46";"P 26";"647";"14";"1754";"1164";"0";"0";"3.47";"4.06";"-";"-";"10%,100%,25%,50%"
"47";"P 26";"661";"13";"1674";"1147";"0";"0";"3.51";"4";"-";"-";"100%,25%,50%"
"48";"P 26";"703";"42";"1684";"1164";"0";"0";"3.41";"0";"-";"-";"10%,100%,25%,50%"
"49";"P 26";"717";"13";"1698";"1127";"0";"0";"3.48";"0";"-";"-";"100%,25%,50%"
"50";"P 26";"745";"28";"1701";"1048";"0";"0";"3.41";"3.98";"-";"-";"100%,25%,50%"
"51";"P 26";"759";"14";"1678";"1111";"0";"0";"3.41";"3.89";"-";"-";"100%,25%,50%"
"52";"P 26";"774";"14";"1694";"1131";"0";"0";"3.47";"0";"-";"-";"100%,25%,50%"
"53";"P 26";"788";"14";"1910";"1253";"0";"0";"0";"3.9";"-";"-";"100%,25%,50%"
"54";"P 26";"802";"14";"1704";"1101";"0";"0";"3.42";"0";"-";"-";"100%,25%,50%"
"55";"P 26";"816";"14";"1698";"1157";"0";"0";"3.46";"0";"-";"-";"10%,100%,25%,50%"
"56";"P 26";"830";"14";"1691";"1177";"0";"0";"3.4";"3.93";"-";"-";"10%,100%,25%,50%"
"57";"P 26";"844";"14";"1800";"1240";"0";"0";"0";"3.91";"-";"-";"10%,100%,25%,50%"
"58";"P 26";"858";"13";"1688";"1091";"0";"0";"3.39";"3.87";"-";"-";"100%,25%,50%"
"59";"P 26";"872";"14";"1681";"1107";"0";"0";"3.42";"0";"-";"-";"100%,25%,50%"
"60";"P 26";"886";"14";"1920";"1260";"0";"0";"0";"3.83";"-";"-";"100%,25%,50%"
"61";"P 26";"900";"14";"1671";"1150";"0";"0";"3.46";"3.83";"-";"-";"100%,25%,50%"
"62";"P 26";"928";"28";"1688";"1084";"0";"0";"3.47";"0";"-";"-";"100%,25%,50%"
"63";"P 26";"942";"14";"1668";"1137";"0";"0";"3.42";"3.88";"-";"-";"100%,25%,50%"
"64";"P 26";"957";"14";"1674";"1240";"0";"0";"3.49";"3.82";"-";"-";"10%,100%,25%,50%"
"65";"P 26";"970";"13";"1721";"1150";"0";"0";"3.45";"3.81";"-";"-";"10%,100%,25%,50%"
"66";"P 26";"985";"14";"1694";"1061";"0";"0";"3.5";"0";"-";"-";"100%,25%,50%"
"67";"P 26";"998";"13";"1681";"1204";"0";"0";"3.47";"0";"-";"-";"10%,100%,25%,50%"
"68";"P 26";"1013";"14";"1681";"1174";"0";"0";"3.43";"0";"-";"-";"10%,100%,25%,50%"
"69";"P 26";"1027";"14";"1648";"1157";"0";"0";"3.5";"0";"-";"-";"100%,25%,50%"
"70";"P 26";"1055";"28";"1668";"1147";"0";"0";"3.48";"0";"-";"-";"100%,25%,50%"
"71";"P 26";"1083";"28";"1668";"1154";"0";"0";"3.44";"3.97";"-";"-";"100%,25%,50%"
"72";"P 26";"1097";"13";"1671";"1217";"0";"0";"3.59";"3.86";"-";"-";"10%,100%,25%,50%"
"73";"P 26";"1111";"13";"1671";"1194";"0";"0";"3.6";"0";"-";"-";"10%,100%,25%,50%"
"74";"P 26";"1125";"14";"1668";"1170";"0";"0";"3.57";"3.96";"-";"-";"10%,100%,25%,50%"
"75";"P 26";"1139";"13";"1664";"1147";"0";"0";"3.55";"0";"-";"-";"100%,25%,50%"
"76";"P 26";"1153";"14";"1867";"1210";"0";"0";"0";"3.96";"-";"-";"10%,100%,25%,50%"
"77";"P 26";"1167";"13";"1655";"1184";"0";"0";"3.56";"3.93";"-";"-";"100%,25%,50%"
"78";"P 26";"1182";"14";"1678";"1240";"0";"0";"3.55";"3.92";"-";"-";"10%,100%,25%,50%"
"79";"P 26";"1196";"14";"1681";"1197";"0";"0";"3.64";"0";"-";"-";"10%,100%,25%,50%"
"80";"P 26";"1210";"14";"1674";"1207";"0";"0";"3.58";"3.88";"-";"-";"10%,100%,25%,50%"
"81";"P 26";"1224";"13";"1664";"1213";"0";"0";"3.61";"3.91";"-";"-";"10%,100%,25%,50%"
"82";"P 26";"1238";"14";"1668";"1170";"0";"0";"3.58";"3.99";"-";"-";"10%,100%,25%,50%"
"83";"P 26";"1252";"14";"1678";"1157";"0";"0";"3.64";"3.92";"-";"-";"10%,100%,25%,50%"
"84";"P 26";"1266";"14";"1694";"1194";"0";"0";"3.6";"3.93";"-";"-";"10%,100%,25%,50%"
"85";"P 26";"1280";"14";"1658";"1223";"0";"0";"3.63";"0";"-";"-";"10%,100%,25%,50%"
"86";"P 26";"1294";"13";"1661";"1184";"0";"0";"3.69";"0";"-";"-";"10%,100%,25%,50%"
"87";"P 26";"1308";"14";"1688";"1154";"0";"0";"3.63";"3.92";"-";"-";"10%,100%,25%,50%"
"88";"P 26";"1322";"14";"1701";"1167";"0";"0";"3.68";"3.97";"-";"-";"10%,100%,25%,50%"
"89";"P 26";"1335";"13";"1787";"1170";"0";"0";"0";"4";"-";"-";"10%,100%,25%,50%"
"90";"P 26";"1350";"14";"1674";"1111";"0";"0";"3.59";"3.99";"-";"-";"100%,25%,50%"
"91";"P 26";"1365";"14";"1708";"1154";"0";"0";"3.66";"0";"-";"-";"10%,100%,25%,50%"
"92";"P 26";"1378";"13";"1694";"1157";"0";"0";"3.69";"0";"-";"-";"10%,100%,25%,50%"
"93";"P 26";"1393";"14";"1671";"1134";"0";"0";"3.71";"0";"-";"-";"100%,25%,50%"
"94";"P 26";"1407";"14";"1655";"1180";"0";"0";"3.69";"0";"-";"-";"100%,25%,50%"
"95";"P 26";"1421";"13";"1684";"1217";"0";"0";"3.71";"0";"-";"-";"10%,100%,25%,50%"
"96";"P 26";"1435";"14";"1651";"1237";"0";"0";"3.69";"3.98";"-";"-";"10%,100%,25%,50%"
"97";"P 26";"1449";"13";"1651";"1293";"0";"0";"3.7";"3.98";"-";"-";"100%,25%,50%"
"98";"P 26";"1463";"14";"1698";"1200";"0";"0";"3.69";"3.94";"-";"-";"10%,100%,25%,50%"
"99";"P 26";"1477";"13";"1681";"1180";"0";"0";"3.73";"3.97";"-";"-";"10%,100%,25%,50%"
"100";"P 26";"1491";"14";"1691";"1220";"0";"0";"3.75";"3.98";"-";"-";"10%,100%,25%,50%"
"101";"P 26";"1505";"14";"1651";"1270";"0";"0";"3.76";"0";"-";"-";"10%,100%,25%,50%"
"102";"P 26";"1519";"13";"1674";"1223";"0";"0";"3.72";"3.95";"-";"-";"10%,100%,25%,50%"
"103";"P 26";"1533";"14";"1678";"1190";"0";"0";"3.72";"3.96";"-";"-";"10%,100%,25%,50%"
"104";"P 26";"1547";"13";"1674";"1217";"0";"0";"3.72";"0";"-";"-";"10%,100%,25%,50%"
"105";"P 26";"1562";"14";"1724";"1157";"0";"0";"3.68";"3.97";"-";"-";"10%,100%,25%,50%"
"106";"P 26";"1576";"14";"1661";"1167";"0";"0";"3.72";"3.94";"-";"-";"100%,25%,50%"
"107";"P 26";"1590";"13";"1651";"1200";"0";"0";"3.76";"0";"-";"-";"10%,100%,25%,50%"
"108";"P 26";"1604";"13";"1681";"1210";"0";"0";"3.76";"0";"-";"-";"10%,100%,25%,50%"
"109";"P 26";"1618";"14";"1658";"1154";"0";"0";"3.75";"3.98";"-";"-";"100%,25%,50%"
"110";"P 26";"1632";"13";"1674";"1194";"0";"0";"3.68";"3.94";"-";"-";"10%,100%,25%,50%"
"111";"P 26";"1646";"14";"1681";"1194";"0";"0";"3.73";"3.97";"-";"-";"10%,100%,25%,50%"
"112";"P 26";"1660";"13";"1658";"1131";"0";"0";"3.76";"0";"-";"-";"100%,25%,50%"
"113";"P 26";"1674";"14";"1648";"1190";"0";"0";"3.75";"0";"-";"-";"100%,25%,50%"
"114";"P 26";"1688";"14";"1641";"1174";"0";"0";"3.71";"3.92";"-";"-";"100%,25%,50%"
"115";"P 26";"1702";"14";"1648";"1160";"0";"0";"3.69";"0";"-";"-";"100%,25%,50%"
"116";"P 26";"1716";"14";"1674";"1177";"0";"0";"3.63";"3.95";"-";"-";"10%,100%,25%,50%"
"117";"P 26";"1730";"13";"1668";"1164";"0";"0";"3.71";"3.96";"-";"-";"100%,25%,50%"
"118";"P 26";"1745";"14";"1605";"1197";"0";"0";"3.7";"3.93";"-";"-";"100%,25%,50%"
"119";"P 26";"1759";"14";"1611";"1230";"0";"0";"3.62";"0";"-";"-";"100%,25%,50%"
"120";"P 26";"1773";"14";"1628";"1164";"0";"0";"3.63";"3.92";"-";"-";"100%,25%,50%"
"121";"P 26";"1787";"13";"1615";"1170";"0";"0";"3.68";"0";"-";"-";"100%,25%,50%"
"122";"P 26";"1801";"13";"1625";"1204";"0";"0";"3.71";"0";"-";"-";"100%,25%,50%"
"123";"P 26";"1815";"14";"1621";"1257";"0";"0";"3.66";"3.95";"-";"-";"100%,25%,50%"
"124";"P 26";"1829";"13";"1618";"1160";"0";"0";"3.69";"0";"-";"-";"100%,25%,50%"
"125";"P 26";"1843";"14";"1631";"1207";"0";"0";"3.65";"0";"-";"-";"100%,25%,50%"
"126";"P 26";"1857";"13";"1661";"1227";"0";"0";"3.65";"3.9";"-";"-";"10%,100%,25%,50%"
"127";"P 26";"1871";"14";"1648";"1237";"0";"0";"3.67";"0";"-";"-";"10%,100%,25%,50%"
"128";"P 26";"1885";"14";"1645";"1190";"0";"0";"3.72";"0";"-";"-";"100%,25%,50%"
"129";"P 26";"1899";"13";"1641";"1204";"0";"0";"3.6";"0";"-";"-";"100%,25%,50%"
"130";"P 26";"1913";"13";"1638";"1170";"0";"0";"3.68";"0";"-";"-";"100%,25%,50%"
"131";"P 26";"1927";"14";"1641";"1210";"0";"0";"3.67";"0";"-";"-";"100%,25%,50%"
"132";"P 26";"1941";"13";"1628";"1190";"0";"0";"3.69";"0";"-";"-";"100%,25%,50%"
"133";"P 26";"1956";"14";"1628";"1197";"0";"0";"3.69";"0";"-";"-";"100%,25%,50%"
"134";"P 26";"1969";"13";"1635";"1177";"0";"0";"3.72";"0";"-";"-";"100%,25%,50%"
"135";"P 26";"1998";"28";"1615";"1227";"0";"0";"3.67";"0";"-";"-";"100%,25%,50%"
"136";"P 26";"2012";"14";"1631";"1204";"0";"0";"3.6";"0";"-";"-";"100%,25%,50%"
"137";"P 26";"2026";"14";"1625";"1184";"0";"0";"3.66";"0";"-";"-";"100%,25%,50%"
"138";"P 26";"2068";"42";"1641";"1200";"0";"0";"3.64";"3.9";"-";"-";"100%,25%,50%"
"139";"P 26";"2082";"13";"1648";"1194";"0";"0";"3.56";"0";"-";"-";"100%,25%,50%"
"140";"P 26";"2096";"14";"1598";"1204";"0";"0";"3.58";"0";"-";"-";"100%,25%,50%"
"141";"P 26";"2110";"13";"1601";"1260";"0";"0";"3.56";"3.85";"-";"-";"100%,25%,50%"
"142";"P 26";"2124";"14";"1618";"1154";"0";"0";"3.61";"3.81";"-";"-";"100%,25%,50%"
"143";"P 26";"2138";"14";"1631";"1160";"0";"0";"3.6";"0";"-";"-";"100%,25%,50%"
"144";"P 26";"2167";"28";"1635";"1194";"0";"0";"3.54";"0";"-";"-";"100%,25%,50%"
"145";"P 26";"2180";"13";"1621";"1250";"0";"0";"3.54";"0";"-";"-";"100%,25%,50%"
"146";"P 26";"2195";"14";"1608";"1250";"0";"0";"3.58";"3.77";"-";"-";"100%,25%,50%"
"147";"P 26";"2209";"13";"1618";"1114";"0";"0";"3.54";"3.71";"-";"-";"100%,25%,50%"
"148";"P 26";"2223";"13";"1638";"1227";"0";"0";"3.52";"0";"-";"-";"100%,25%,50%"
"149";"P 26";"2237";"14";"1645";"1220";"0";"0";"3.49";"3.79";"-";"-";"10%,100%,25%,50%"
"150";"P 26";"2251";"14";"1638";"1194";"0";"0";"3.5";"0";"-";"-";"100%,25%,50%"
"151";"P 26";"2265";"13";"1658";"1233";"0";"0";"3.59";"3.66";"-";"-";"10%,100%,25%,50%"
"152";"P 26";"2279";"13";"1621";"1207";"0";"0";"3.53";"0";"-";"-";"100%,25%,50%"
"153";"P 26";"2307";"28";"1668";"1150";"0";"0";"3.45";"0";"-";"-";"100%,25%,50%"
"154";"P 26";"2321";"13";"1628";"1184";"0";"0";"3.52";"0";"-";"-";"100%,25%,50%"
"155";"P 26";"2336";"14";"1628";"1167";"0";"0";"3.45";"3.75";"-";"-";"100%,25%,50%"
"156";"P 26";"2364";"28";"1618";"1223";"0";"0";"3.52";"3.7";"-";"-";"100%,25%,50%"
"157";"P 26";"2378";"13";"1661";"1184";"0";"0";"3.48";"0";"-";"-";"10%,100%,25%,50%"
"158";"P 26";"2406";"28";"1645";"1310";"0";"0";"3.52";"0";"-";"-";"100%,25%,50%"
"159";"P 26";"2420";"13";"1631";"1263";"0";"0";"3.49";"0";"-";"-";"100%,25%,50%"
"160";"P 26";"2434";"14";"1701";"1170";"0";"0";"3.39";"0";"-";"-";"10%,100%,25%,50%"
"161";"P 26";"2448";"13";"1625";"1177";"0";"0";"3.49";"0";"-";"-";"100%,25%,50%"
"162";"P 26";"2462";"13";"1681";"1200";"0";"0";"3.41";"3.68";"-";"-";"10%,100%,25%,50%"
"163";"P 26";"2476";"14";"1727";"1200";"0";"0";"3.46";"0";"-";"-";"10%,100%,25%,50%"
"164";"P 26";"2504";"28";"1651";"1213";"0";"0";"3.51";"0";"-";"-";"10%,100%,25%,50%"
"165";"P 26";"2561";"56";"1648";"1184";"0";"0";"3.48";"0";"-";"-";"100%,25%,50%"
"166";"P 26";"2575";"14";"1645";"1227";"0";"0";"3.39";"3.3";"-";"-";"10%,100%,25%,50%"
"167";"P 26";"2589";"13";"1691";"1187";"0";"0";"3.41";"0";"-";"-";"10%,100%,25%,50%"
"168";"P 26";"2617";"28";"1668";"1177";"0";"0";"3.52";"3.71";"-";"-";"10%,100%,25%,50%"
"169";"P 26";"2645";"28";"1853";"1184";"0";"0";"0";"3.79";"-";"-";"10%,100%,25%,50%"
"170";"P 26";"2659";"13";"1807";"1237";"0";"0";"0";"3.73";"-";"-";"10%,100%,25%,50%"
"171";"P 26";"2673";"14";"1668";"1154";"0";"0";"3.55";"3.73";"-";"-";"100%,25%,50%"
"172";"P 26";"2687";"13";"1668";"1170";"0";"0";"3.55";"0";"-";"-";"10%,100%,25%,50%"
"173";"P 26";"2701";"14";"1621";"1154";"0";"0";"3.6";"0";"-";"-";"100%,25%,50%"
"174";"P 26";"2716";"14";"1625";"1243";"0";"0";"3.59";"0";"-";"-";"100%,25%,50%"
"175";"P 26";"2743";"27";"1757";"1300";"0";"0";"3.65";"3.78";"-";"-";"10%,100%,25%,50%"
"176";"P 26";"2758";"14";"1827";"1253";"0";"0";"3.6";"3.74";"-";"-";"10%,100%,25%,50%"
"177";"P 26";"2772";"14";"2036";"1174";"0";"0";"0";"3.76";"-";"-";"100%,25%,50%"
"178";"P 26";"2785";"13";"1804";"1280";"0";"0";"3.66";"3.8";"-";"-";"10%,100%,25%,50%"
"179";"P 26";"2800";"14";"1993";"1187";"0";"0";"0";"3.82";"-";"-";"100%,25%,50%"
