"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 41";"0";"0";"1747";"975";"0";"0";"5.44";"5.86";"2092";"1005";"100%,25%,50%"
"2";"P 41";"13";"13";"1588";"865";"0";"0";"0";"5.74";"2092";"1005";"100%,50%"
"3";"P 41";"27";"13";"1645";"845";"0";"0";"0";"5.81";"2092";"1005";"100%,50%"
"4";"P 41";"40";"13";"1648";"862";"0";"0";"0";"5.82";"2092";"1005";"100%,50%"
"5";"P 41";"54";"13";"1635";"826";"0";"0";"0";"5.85";"2092";"1005";"100%,50%"
"6";"P 41";"67";"13";"1757";"1031";"0";"0";"5.46";"5.76";"2092";"1005";"100%,25%,50%"
"7";"P 41";"81";"13";"1737";"1024";"0";"0";"5.51";"5.79";"2092";"1005";"100%,25%,50%"
"8";"P 41";"94";"13";"1724";"1034";"0";"0";"5.44";"5.83";"2092";"1005";"100%,25%,50%"
"9";"P 41";"108";"13";"1698";"985";"0";"0";"5.43";"5.72";"2092";"1005";"100%,25%,50%"
"10";"P 41";"121";"13";"1724";"998";"0";"0";"5.45";"5.77";"2092";"1005";"100%,25%,50%"
"11";"P 41";"135";"13";"1681";"1028";"0";"0";"5.34";"5.73";"2092";"1005";"100%,25%,50%"
"12";"P 41";"148";"13";"1714";"1008";"0";"0";"5.29";"5.72";"2092";"1005";"100%,25%,50%"
"13";"P 41";"162";"13";"1701";"998";"0";"0";"5.28";"5.73";"2092";"1005";"100%,25%,50%"
"14";"P 41";"175";"13";"1714";"995";"0";"0";"5.34";"5.71";"2092";"1005";"100%,25%,50%"
"15";"P 41";"189";"13";"1714";"995";"0";"0";"5.35";"5.56";"2092";"1005";"100%,25%,50%"
"16";"P 41";"202";"13";"1721";"971";"0";"0";"5.31";"5.64";"2092";"1005";"100%,25%,50%"
"17";"P 41";"216";"13";"1721";"1048";"0";"0";"5.33";"5.68";"2092";"1005";"100%,25%,50%"
"18";"P 41";"229";"13";"1638";"872";"0";"0";"0";"5.59";"2092";"1005";"100%,50%"
"19";"P 41";"243";"13";"1698";"1018";"0";"0";"5.34";"5.58";"2092";"1005";"100%,25%,50%"
"20";"P 41";"256";"13";"1751";"1011";"0";"0";"5.32";"5.62";"2092";"1005";"100%,25%,50%"
