"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 47";"0";"0";"1989";"713";"0";"0";"-1";"4.61";"2129";"1034";"100%,50%"
"2";"P 47";"81";"81";"2152";"1150";"0";"0";"4.46";"4.64";"2129";"1034";"100%,50%"
"3";"P 47";"95";"14";"2115";"1296";"0";"0";"4.5";"4.7";"2129";"1034";"100%,50%"
"4";"P 47";"109";"14";"2155";"1227";"0";"0";"4.55";"0";"2129";"1034";"100%,50%"
"5";"P 47";"123";"14";"2072";"1081";"0";"0";"4.54";"4.71";"2129";"1034";"100%,50%"
"6";"P 47";"137";"14";"2172";"1223";"0";"0";"4.52";"4.77";"2129";"1034";"100%,50%"
"7";"P 47";"151";"14";"2142";"1061";"0";"0";"4.63";"0";"2129";"1034";"100%,50%"
"8";"P 47";"165";"14";"2105";"1131";"0";"0";"4.67";"4.8";"2129";"1034";"100%,50%"
"9";"P 47";"179";"14";"2119";"1187";"0";"0";"4.7";"4.82";"2129";"1034";"100%,50%"
"10";"P 47";"193";"14";"2168";"1137";"0";"0";"4.62";"4.82";"2129";"1034";"100%,50%"
"11";"P 47";"274";"81";"1694";"1015";"0";"0";"4.83";"4.95";"2129";"1034";"100%,25%,50%"
"12";"P 47";"355";"81";"1678";"1124";"0";"0";"4.93";"5.12";"2129";"1034";"100%,25%,50%"
"13";"P 47";"369";"14";"1714";"1051";"0";"0";"4.89";"5.14";"2129";"1034";"100%,25%,50%"
"14";"P 47";"451";"81";"1731";"1117";"0";"0";"5.08";"0";"2129";"1034";"100%,25%,50%"
"15";"P 47";"465";"14";"1724";"1141";"0";"0";"5.12";"0";"2129";"1034";"10%,100%,25%,50%"
"16";"P 47";"479";"14";"1701";"1015";"0";"0";"5.13";"5.22";"2129";"1034";"100%,25%,50%"
"17";"P 47";"493";"14";"1737";"845";"0";"0";"5.14";"0";"2129";"1034";"100%,50%"
"18";"P 47";"507";"14";"1873";"706";"0";"0";"5.2";"5.24";"2129";"1034";"100%,50%"
"19";"P 47";"588";"81";"1963";"554";"0";"0";"5.38";"5.42";"2129";"1034";"100%"
"20";"P 47";"602";"14";"1960";"660";"0";"0";"5.41";"5.36";"2129";"1034";"100%"
"21";"P 47";"616";"14";"1973";"577";"0";"0";"5.47";"5.42";"2129";"1034";"100%"
"22";"P 47";"630";"14";"1940";"471";"0";"0";"5.38";"5.51";"2129";"1034";"100%"
"23";"P 47";"644";"14";"1960";"557";"0";"0";"5.51";"5.42";"2129";"1034";"100%"
"24";"P 47";"658";"14";"1926";"673";"0";"0";"0";"5.51";"2129";"1034";"100%,50%"
"25";"P 47";"673";"14";"2361";"1200";"0";"0";"5.5";"5.54";"2129";"1034";"100%"
"26";"P 47";"687";"13";"1996";"527";"0";"0";"5.57";"5.49";"2129";"1034";"100%"
"27";"P 47";"701";"14";"1973";"620";"0";"0";"5.53";"5.59";"2129";"1034";"100%"
"28";"P 47";"715";"14";"2105";"1950";"0";"0";"7.9";"5.57";"2129";"1034";"100%"
"29";"P 47";"729";"14";"2026";"540";"0";"0";"5.62";"5.6";"2129";"1034";"100%"
"30";"P 47";"743";"14";"2026";"567";"0";"0";"5.64";"5.63";"2129";"1034";"100%"
"31";"P 47";"757";"14";"2042";"577";"0";"0";"5.62";"5.65";"2129";"1034";"100%"
"32";"P 47";"771";"14";"2036";"603";"0";"0";"5.72";"5.68";"2129";"1034";"100%"
"33";"P 47";"785";"14";"2052";"530";"0";"0";"5.71";"5.67";"2129";"1034";"100%"
"34";"P 47";"799";"14";"2049";"836";"0";"0";"6.1";"5.67";"2129";"1034";"100%,50%"
"35";"P 47";"813";"14";"2019";"620";"0";"0";"5.81";"5.74";"2129";"1034";"100%"
"36";"P 47";"842";"28";"1824";"2129";"0";"0";"7.78";"0";"2129";"1034";"100%"
"37";"P 47";"856";"14";"1711";"1001";"0";"0";"5.85";"5.81";"2129";"1034";"100%,25%,50%"
"38";"P 47";"870";"14";"1721";"971";"0";"0";"5.73";"0";"2129";"1034";"100%,25%,50%"
"39";"P 47";"883";"13";"1767";"908";"0";"0";"5.75";"5.77";"2129";"1034";"100%,50%"
"40";"P 47";"898";"14";"1655";"1170";"0";"0";"0";"5.84";"2129";"1034";"100%,25%,50%"
"41";"P 47";"912";"14";"1724";"1087";"0";"0";"5.79";"0";"2129";"1034";"100%,25%,50%"
"42";"P 47";"926";"14";"1741";"1170";"0";"0";"5.64";"5.78";"2129";"1034";"10%,100%,25%,50%"
"43";"P 47";"940";"13";"1655";"1223";"0";"0";"0";"5.71";"2129";"1034";"10%,100%,25%,50%"
"44";"P 47";"954";"14";"1688";"1330";"0";"0";"0";"5.65";"2129";"1034";"10%,100%,25%,50%"
"45";"P 47";"968";"13";"1704";"1280";"0";"0";"0";"5.63";"2129";"1034";"10%,100%,25%,50%"
"46";"P 47";"982";"14";"1694";"1247";"0";"0";"0";"5.54";"2129";"1034";"10%,100%,25%,50%"
"47";"P 47";"996";"13";"1691";"1306";"0";"0";"0";"5.52";"2129";"1034";"10%,100%,25%,50%"
"48";"P 47";"1010";"14";"1701";"1330";"0";"0";"0";"5.5";"2129";"1034";"10%,100%,25%,50%"
"49";"P 47";"1024";"14";"1694";"1300";"0";"0";"0";"5.39";"2129";"1034";"10%,100%,25%,50%"
"50";"P 47";"1053";"28";"1698";"1296";"0";"0";"0";"5.25";"2129";"1034";"10%,100%,25%,50%"
"51";"P 47";"1066";"13";"1701";"1316";"0";"0";"0";"5.26";"2129";"1034";"10%,100%,25%,50%"
"52";"P 47";"1081";"14";"1698";"1283";"0";"0";"0";"5.24";"2129";"1034";"10%,100%,25%,50%"
"53";"P 47";"1095";"13";"1701";"1333";"0";"0";"0";"5.23";"2129";"1034";"10%,100%,25%,50%"
"54";"P 47";"1123";"28";"869";"1412";"0";"0";"5.03";"5.04";"2129";"1034";"100%"
"55";"P 47";"1278";"154";"1810";"1346";"0";"0";"4.62";"0";"2129";"1034";"100%,25%,50%"
"56";"P 47";"1292";"14";"1883";"1230";"0";"0";"4.55";"0";"2129";"1034";"100%,25%,50%"
"57";"P 47";"1348";"56";"1794";"1243";"0";"0";"4.47";"0";"2129";"1034";"10%,100%,25%,50%"
"58";"P 47";"1376";"28";"1834";"1283";"0";"0";"4.34";"0";"2129";"1034";"10%,100%,25%,50%"
"59";"P 47";"1390";"13";"1817";"1230";"0";"0";"4.33";"0";"2129";"1034";"10%,100%,25%,50%"
"60";"P 47";"1404";"14";"1790";"1416";"0";"0";"4.36";"0";"2129";"1034";"100%,25%,50%"
"61";"P 47";"1433";"28";"1810";"1270";"0";"0";"4.36";"0";"2129";"1034";"10%,100%,25%,50%"
"62";"P 47";"1446";"13";"1814";"1280";"0";"0";"4.36";"0";"2129";"1034";"10%,100%,25%,50%"
"63";"P 47";"1475";"28";"1631";"1631";"0";"0";"4.3";"0";"2129";"1034";"100%,50%"
"64";"P 47";"1517";"42";"1509";"2152";"0";"0";"4.22";"0";"2129";"1034";"100%"
"65";"P 47";"1531";"14";"1525";"2195";"0";"0";"4.2";"0";"2129";"1034";"100%"
"66";"P 47";"1545";"14";"1548";"2089";"0";"0";"4.31";"0";"2129";"1034";"100%"
"67";"P 47";"1559";"13";"1618";"2162";"0";"0";"4.17";"0";"2129";"1034";"100%"
"68";"P 47";"1573";"14";"1548";"2205";"0";"0";"4.14";"0";"2129";"1034";"100%"
"69";"P 47";"1587";"14";"1578";"2211";"0";"0";"4.14";"0";"2129";"1034";"100%"
"70";"P 47";"1615";"27";"1605";"2198";"0";"0";"4.24";"0";"2129";"1034";"100%"
"71";"P 47";"1630";"14";"1621";"2182";"0";"0";"4.24";"0";"2129";"1034";"100%"
"72";"P 47";"1644";"13";"1601";"1966";"0";"0";"4.04";"0";"2129";"1034";"100%"
"73";"P 47";"1658";"14";"1625";"2085";"0";"0";"4.15";"0";"2129";"1034";"100%"
"74";"P 47";"1672";"14";"1655";"1993";"0";"0";"4.14";"0";"2129";"1034";"100%"
"75";"P 47";"1953";"281";"1794";"1018";"0";"0";"4.17";"0";"2129";"1034";"100%,25%,50%"
"76";"P 47";"1967";"14";"1664";"136";"0";"0";"-1";"0";"2129";"1034";"100%"
"77";"P 47";"1995";"27";"1784";"1273";"0";"0";"4.21";"0";"2129";"1034";"10%,100%,25%,50%"
"78";"P 47";"2010";"14";"1800";"1213";"0";"0";"4.22";"0";"2129";"1034";"10%,100%,25%,50%"
"79";"P 47";"2038";"28";"1741";"1223";"0";"0";"4.25";"0";"2129";"1034";"10%,100%,25%,50%"
"80";"P 47";"2122";"84";"1777";"1170";"0";"0";"4.24";"0";"2129";"1034";"10%,100%,25%,50%"
"81";"P 47";"2150";"28";"1664";"1741";"0";"0";"4.24";"0";"2129";"1034";"100%,50%"
"82";"P 47";"2164";"13";"1621";"1853";"0";"0";"4.33";"0";"2129";"1034";"100%"
"83";"P 47";"2178";"14";"1615";"1867";"0";"0";"4.37";"0";"2129";"1034";"100%"
"84";"P 47";"2442";"263";"1774";"2450";"0";"0";"0";"4.53";"2129";"1034";"-"
"85";"P 47";"2485";"42";"1837";"2347";"0";"0";"0";"4.55";"2129";"1034";"100%"
"86";"P 47";"2498";"13";"1834";"2324";"0";"0";"0";"4.5";"2129";"1034";"100%"
"87";"P 47";"2555";"56";"2414";"2460";"0";"0";"4.19";"0";"2129";"1034";"-"
"88";"P 47";"2833";"278";"2052";"2129";"0";"0";"4.66";"4.87";"2129";"1034";"100%"
"89";"P 47";"2847";"13";"1923";"1509";"0";"0";"4.72";"4.91";"2129";"1034";"100%,50%"
"90";"P 47";"2861";"14";"1983";"1824";"0";"0";"0";"4.86";"2129";"1034";"100%"
"91";"P 47";"2875";"14";"1873";"1293";"0";"0";"4.78";"4.8";"2129";"1034";"100%,25%,50%"
"92";"P 47";"2889";"14";"1850";"1260";"0";"0";"4.75";"4.91";"2129";"1034";"10%,100%,25%,50%"
"93";"P 47";"2903";"14";"1907";"1247";"0";"0";"4.76";"4.92";"2129";"1034";"100%,25%,50%"
"94";"P 47";"2918";"14";"1883";"1339";"0";"0";"4.75";"0";"2129";"1034";"100%,25%,50%"
"95";"P 47";"2932";"14";"1910";"1290";"0";"0";"4.79";"4.89";"2129";"1034";"100%,25%,50%"
"96";"P 47";"2945";"13";"1930";"1326";"0";"0";"4.76";"4.83";"2129";"1034";"100%,25%,50%"
"97";"P 47";"2960";"14";"1887";"1280";"0";"0";"4.83";"4.83";"2129";"1034";"100%,25%,50%"
"98";"P 47";"2974";"13";"1860";"1316";"0";"0";"4.73";"4.79";"2129";"1034";"100%,25%,50%"
"99";"P 47";"2988";"14";"1873";"1339";"0";"0";"4.79";"4.87";"2129";"1034";"100%,25%,50%"
"100";"P 47";"3002";"13";"1860";"1257";"0";"0";"4.78";"4.71";"2129";"1034";"10%,100%,25%,50%"
"101";"P 47";"3016";"14";"1837";"1137";"0";"0";"4.83";"4.76";"2129";"1034";"100%,25%,50%"
"102";"P 47";"3030";"14";"1824";"1197";"0";"0";"4.76";"0";"2129";"1034";"10%,100%,25%,50%"
"103";"P 47";"3044";"13";"1840";"1200";"0";"0";"4.79";"4.89";"2129";"1034";"10%,100%,25%,50%"
"104";"P 47";"3058";"13";"1810";"1170";"0";"0";"4.79";"4.78";"2129";"1034";"10%,100%,25%,50%"
"105";"P 47";"3072";"14";"1827";"1210";"0";"0";"4.67";"4.86";"2129";"1034";"10%,100%,25%,50%"
"106";"P 47";"3086";"14";"1777";"1170";"0";"0";"4.64";"4.86";"2129";"1034";"10%,100%,25%,50%"
"107";"P 47";"3100";"14";"1784";"1097";"0";"0";"4.63";"4.8";"2129";"1034";"100%,25%,50%"
"108";"P 47";"3114";"13";"1847";"1194";"0";"0";"0";"4.83";"2129";"1034";"10%,100%,25%,50%"
"109";"P 47";"3129";"14";"1741";"1240";"0";"0";"0";"4.69";"2129";"1034";"10%,100%,25%,50%"
"110";"P 47";"3143";"14";"1810";"1180";"0";"0";"4.68";"0";"2129";"1034";"10%,100%,25%,50%"
"111";"P 47";"3157";"14";"1840";"1117";"0";"0";"4.58";"4.69";"2129";"1034";"100%,25%,50%"
"112";"P 47";"3199";"42";"1850";"1124";"0";"0";"4.5";"0";"2129";"1034";"100%,25%,50%"
"113";"P 47";"3213";"14";"1824";"1154";"0";"0";"4.49";"4.5";"2129";"1034";"10%,100%,25%,50%"
"114";"P 47";"3227";"14";"1781";"1296";"0";"0";"0";"4.56";"2129";"1034";"10%,100%,25%,50%"
"115";"P 47";"3241";"14";"1747";"1250";"0";"0";"0";"4.49";"2129";"1034";"10%,100%,25%,50%"
"116";"P 47";"3255";"13";"1734";"1240";"0";"0";"0";"4.54";"2129";"1034";"10%,100%,25%,50%"
"117";"P 47";"3269";"14";"1787";"1359";"0";"0";"0";"4.51";"2129";"1034";"100%,25%,50%"
"118";"P 47";"3283";"14";"1754";"1237";"0";"0";"4.36";"0";"2129";"1034";"10%,100%,25%,50%"
"119";"P 47";"3297";"14";"1797";"1349";"0";"0";"0";"4.47";"2129";"1034";"100%,25%,50%"
"120";"P 47";"3311";"13";"1777";"1323";"0";"0";"0";"4.46";"2129";"1034";"10%,100%,25%,50%"
"121";"P 47";"3326";"14";"1790";"1373";"0";"0";"0";"4.49";"2129";"1034";"100%,25%,50%"
"122";"P 47";"3340";"14";"1781";"1217";"0";"0";"4.36";"4.46";"2129";"1034";"10%,100%,25%,50%"
"123";"P 47";"3354";"14";"1787";"1250";"0";"0";"0";"4.4";"2129";"1034";"10%,100%,25%,50%"
"124";"P 47";"3368";"13";"1804";"1223";"0";"0";"4.31";"4.4";"2129";"1034";"10%,100%,25%,50%"
"125";"P 47";"3382";"14";"1777";"1240";"0";"0";"4.3";"0";"2129";"1034";"10%,100%,25%,50%"
"126";"P 47";"3396";"13";"1757";"1339";"0";"0";"0";"4.48";"2129";"1034";"10%,100%,25%,50%"
"127";"P 47";"3410";"14";"1804";"1154";"0";"0";"4.26";"4.36";"2129";"1034";"10%,100%,25%,50%"
"128";"P 47";"3424";"13";"1771";"1363";"0";"0";"0";"4.29";"2129";"1034";"100%,25%,50%"
"129";"P 47";"3438";"14";"1747";"1326";"0";"0";"0";"4.3";"2129";"1034";"10%,100%,25%,50%"
"130";"P 47";"3452";"14";"1817";"1177";"0";"0";"4.15";"4.38";"2129";"1034";"10%,100%,25%,50%"
"131";"P 47";"3480";"28";"1827";"1376";"0";"0";"0";"4.24";"2129";"1034";"100%,25%,50%"
"132";"P 47";"3494";"13";"1827";"1359";"0";"0";"4.2";"0";"2129";"1034";"100%,25%,50%"
"133";"P 47";"3508";"14";"1807";"1187";"0";"0";"4.1";"4.23";"2129";"1034";"10%,100%,25%,50%"
"134";"P 47";"3523";"14";"1771";"1349";"0";"0";"0";"4.26";"2129";"1034";"10%,100%,25%,50%"
"135";"P 47";"3536";"13";"1800";"1383";"0";"0";"0";"4.25";"2129";"1034";"100%,25%,50%"
"136";"P 47";"3551";"14";"1807";"1276";"0";"0";"4.16";"0";"2129";"1034";"10%,100%,25%,50%"
"137";"P 47";"3565";"14";"1774";"1339";"0";"0";"0";"4.22";"2129";"1034";"10%,100%,25%,50%"
"138";"P 47";"3593";"27";"1777";"1393";"0";"0";"0";"4.32";"2129";"1034";"100%,25%,50%"
"139";"P 47";"3607";"14";"1757";"1257";"0";"0";"4.09";"4.21";"2129";"1034";"10%,100%,25%,50%"
"140";"P 47";"3621";"13";"1741";"1240";"0";"0";"4.08";"0";"2129";"1034";"10%,100%,25%,50%"
"141";"P 47";"3635";"14";"1807";"1913";"0";"0";"5.08";"4.18";"2129";"1034";"100%"
"142";"P 47";"3649";"14";"1747";"1250";"0";"0";"4.08";"0";"2129";"1034";"10%,100%,25%,50%"
"143";"P 47";"3677";"27";"1754";"1150";"0";"0";"-1";"0";"2129";"1034";"10%,100%,25%,50%"
"144";"P 47";"3691";"14";"1797";"1369";"0";"0";"0";"4.13";"2129";"1034";"100%,25%,50%"
"145";"P 47";"3705";"14";"1784";"1399";"0";"0";"4.04";"4.17";"2129";"1034";"100%,25%,50%"
"146";"P 47";"3720";"14";"1810";"1336";"0";"0";"0";"4.24";"2129";"1034";"10%,100%,25%,50%"
"147";"P 47";"3734";"14";"1747";"1306";"0";"0";"4.02";"0";"2129";"1034";"10%,100%,25%,50%"
"148";"P 47";"3776";"41";"1790";"1353";"0";"0";"0";"4.16";"2129";"1034";"100%,25%,50%"
"149";"P 47";"3804";"28";"1764";"1270";"0";"0";"3.99";"4.22";"2129";"1034";"10%,100%,25%,50%"
"150";"P 47";"3818";"14";"1714";"1194";"0";"0";"3.95";"4.22";"2129";"1034";"10%,100%,25%,50%"
"151";"P 47";"3832";"14";"1777";"1300";"0";"0";"3.98";"0";"2129";"1034";"10%,100%,25%,50%"
"152";"P 47";"3846";"14";"1820";"1402";"0";"0";"0";"4.24";"2129";"1034";"100%,25%,50%"
"153";"P 47";"3860";"14";"1820";"1339";"0";"0";"0";"4.19";"2129";"1034";"100%,25%,50%"
"154";"P 47";"3874";"13";"1790";"1359";"0";"0";"0";"4.27";"2129";"1034";"100%,25%,50%"
"155";"P 47";"3888";"14";"1800";"1399";"0";"0";"0";"4.22";"2129";"1034";"100%,25%,50%"
"156";"P 47";"3903";"14";"1804";"1386";"0";"0";"0";"4.21";"2129";"1034";"100%,25%,50%"
"157";"P 47";"3916";"13";"1804";"1343";"0";"0";"0";"4.22";"2129";"1034";"10%,100%,25%,50%"
"158";"P 47";"3930";"14";"1797";"1356";"0";"0";"0";"4.19";"2129";"1034";"100%,25%,50%"
"159";"P 47";"3945";"14";"1790";"1379";"0";"0";"0";"4.25";"2129";"1034";"100%,25%,50%"
"160";"P 47";"3959";"13";"1817";"1333";"0";"0";"0";"4.26";"2129";"1034";"10%,100%,25%,50%"
"161";"P 47";"3973";"14";"1827";"1353";"0";"0";"0";"4.2";"2129";"1034";"100%,25%,50%"
"162";"P 47";"3987";"13";"1767";"1197";"0";"0";"3.56";"4.34";"2129";"1034";"10%,100%,25%,50%"
"163";"P 47";"4001";"13";"1840";"1379";"0";"0";"0";"4.28";"2129";"1034";"100%,25%,50%"
"164";"P 47";"4015";"14";"1761";"1194";"0";"0";"4.05";"4.27";"2129";"1034";"10%,100%,25%,50%"
"165";"P 47";"4029";"14";"1744";"1270";"0";"0";"4.18";"4.24";"2129";"1034";"10%,100%,25%,50%"
