"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 7";"0";"0";"1293";"2109";"0";"0";"3.88";"3.97";"2026";"998";"100%"
"2";"P 7";"27";"27";"1114";"1247";"0";"0";"0";"3.88";"2623";"1303";"100%"
"3";"P 7";"54";"27";"1747";"759";"0";"0";"3.83";"3.91";"2623";"1303";"100%,50%"
"4";"P 7";"81";"27";"2231";"1598";"0";"0";"3.8";"0";"2623";"1303";"100%"
"5";"P 7";"94";"13";"2311";"1194";"0";"0";"3.71";"3.91";"2623";"1303";"100%,50%"
"6";"P 7";"121";"27";"2165";"1409";"0";"0";"3.72";"3.98";"2623";"1303";"100%,50%"
"7";"P 7";"148";"27";"2155";"2019";"0";"0";"3.83";"3.91";"2623";"1303";"100%"
"8";"P 7";"175";"27";"2129";"981";"0";"0";"3.72";"3.93";"2623";"1303";"100%,50%"
"9";"P 7";"189";"13";"2112";"1465";"0";"0";"3.72";"3.83";"2623";"1303";"100%,50%"
"10";"P 7";"202";"13";"1989";"995";"0";"0";"0";"3.86";"2623";"1303";"100%,50%"
"11";"P 7";"256";"54";"2165";"1164";"0";"0";"3.79";"3.96";"2623";"1303";"100%,50%"
"12";"P 7";"270";"13";"2149";"1770";"0";"0";"3.82";"0";"2623";"1303";"100%"
"13";"P 7";"310";"40";"2029";"1671";"0";"0";"3.75";"3.97";"2623";"1303";"100%,50%"
"14";"P 7";"337";"27";"2099";"1717";"0";"0";"3.78";"0";"2623";"1303";"100%,50%"
"15";"P 7";"351";"13";"1844";"902";"0";"0";"0";"3.88";"2623";"1303";"100%,50%"
"16";"P 7";"378";"27";"1800";"1147";"0";"0";"0";"3.86";"2623";"1303";"10%,100%,25%,50%"
"17";"P 7";"405";"26";"2102";"915";"0";"0";"3.8";"0";"2623";"1303";"100%,50%"
"18";"P 7";"432";"26";"2086";"1399";"0";"0";"3.83";"3.93";"2623";"1303";"100%,50%"
"19";"P 7";"445";"13";"2119";"1833";"0";"0";"3.78";"0";"2623";"1303";"100%"
"20";"P 7";"459";"13";"2142";"1207";"0";"0";"3.82";"0";"2623";"1303";"100%,50%"
"21";"P 7";"486";"27";"2086";"842";"0";"0";"3.82";"3.96";"2623";"1303";"100%,50%"
"22";"P 7";"513";"27";"1694";"1061";"0";"0";"3.87";"0";"2623";"1303";"100%,25%,50%"
"23";"P 7";"527";"13";"1572";"796";"0";"0";"0";"3.98";"2623";"1303";"100%,50%"
"24";"P 7";"554";"27";"1542";"1031";"0";"0";"0";"4.09";"2623";"1303";"100%,25%,50%"
"25";"P 7";"567";"13";"1790";"2056";"0";"0";"4.08";"4.02";"2623";"1303";"100%"
"26";"P 7";"581";"13";"1598";"66";"0";"0";"0";"4.09";"2623";"1303";"100%"
"27";"P 7";"608";"26";"1764";"1091";"0";"0";"3.86";"0";"2623";"1303";"100%,25%,50%"
"28";"P 7";"743";"135";"1631";"899";"0";"0";"4.09";"4.17";"2623";"1303";"100%,50%"
"29";"P 7";"784";"40";"1578";"245";"0";"0";"-1";"0";"2623";"1303";"100%"
"30";"P 7";"824";"40";"1598";"225";"0";"0";"-1";"4.08";"2623";"1303";"100%"
"31";"P 7";"851";"27";"1601";"298";"0";"0";"0";"4.19";"2623";"1303";"100%"
"32";"P 7";"865";"13";"1674";"1780";"0";"0";"4";"0";"2623";"1303";"100%,50%"
"33";"P 7";"878";"13";"1764";"1777";"0";"0";"3.95";"4.08";"2623";"1303";"100%,50%"
"34";"P 7";"906";"27";"1817";"806";"0";"0";"3.81";"0";"2623";"1303";"100%,50%"
"35";"P 7";"919";"13";"1920";"1668";"0";"0";"3.9";"0";"2623";"1303";"100%,50%"
"36";"P 7";"946";"27";"1509";"1406";"0";"0";"0";"3.77";"2623";"1303";"100%,25%,50%"
"37";"P 7";"973";"26";"2046";"1910";"0";"0";"3.52";"0";"2623";"1303";"100%"
"38";"P 7";"987";"13";"1827";"1548";"0";"0";"3.46";"0";"2623";"1303";"100%,50%"
"39";"P 7";"1244";"257";"2112";"1339";"0";"0";"2.87";"0";"2623";"1303";"100%,50%"
"40";"P 7";"1271";"26";"1916";"1389";"0";"0";"2.96";"0";"2623";"1303";"100%,25%,50%"
"41";"P 7";"1297";"26";"1916";"1913";"0";"0";"2.94";"0";"2623";"1303";"100%"
"42";"P 7";"1325";"27";"1926";"1442";"0";"0";"2.89";"0";"2623";"1303";"100%,25%,50%"
"43";"P 7";"1379";"53";"2016";"1290";"0";"0";"2.86";"0";"2623";"1303";"100%,25%,50%"
"44";"P 7";"1433";"54";"2096";"1406";"0";"0";"2.8";"0";"2623";"1303";"100%,50%"
"45";"P 7";"1500";"67";"2029";"1300";"0";"0";"2.73";"0";"2623";"1303";"100%,25%,50%"
"46";"P 7";"1527";"27";"2006";"1936";"0";"0";"2.82";"0";"2623";"1303";"100%"
"47";"P 7";"1555";"27";"1979";"1562";"0";"0";"2.83";"0";"2623";"1303";"100%,50%"
"48";"P 7";"1581";"26";"2139";"1237";"0";"0";"2.83";"0";"2623";"1303";"100%,50%"
"49";"P 7";"1636";"54";"2056";"1532";"0";"0";"2.74";"0";"2623";"1303";"100%,50%"
"50";"P 7";"1690";"54";"2059";"1681";"0";"0";"2.8";"0";"2623";"1303";"100%,50%"
"51";"P 7";"1730";"40";"2026";"1664";"0";"0";"2.77";"0";"2623";"1303";"100%,50%"
"52";"P 7";"1757";"27";"1999";"1243";"0";"0";"2.8";"0";"2623";"1303";"100%,25%,50%"
"53";"P 7";"1784";"26";"2052";"978";"0";"0";"2.79";"0";"2623";"1303";"100%,50%"
"54";"P 7";"1852";"67";"2076";"1270";"0";"0";"2.79";"0";"2623";"1303";"100%,50%"
"55";"P 7";"1879";"27";"2049";"1724";"0";"0";"2.82";"0";"2623";"1303";"100%,50%"
"56";"P 7";"1906";"27";"2003";"1797";"0";"0";"2.82";"0";"2623";"1303";"100%"
"57";"P 7";"1947";"40";"1966";"1558";"0";"0";"2.75";"0";"2623";"1303";"100%,50%"
"58";"P 7";"1987";"40";"2029";"1399";"0";"0";"2.76";"0";"2623";"1303";"100%,50%"
"59";"P 7";"2014";"27";"1930";"1648";"0";"0";"2.77";"0";"2623";"1303";"100%,50%"
"60";"P 7";"2095";"81";"1989";"1339";"0";"0";"2.77";"0";"2623";"1303";"100%,25%,50%"
"61";"P 7";"2149";"53";"2069";"1270";"0";"0";"2.73";"0";"2623";"1303";"100%,50%"
"62";"P 7";"2257";"108";"1986";"1578";"0";"0";"2.81";"0";"2623";"1303";"100%,50%"
"63";"P 7";"2284";"26";"2132";"1465";"0";"0";"2.75";"0";"2623";"1303";"100%,50%"
"64";"P 7";"2312";"27";"1953";"1558";"0";"0";"2.76";"0";"2623";"1303";"100%,50%"
"65";"P 7";"2338";"26";"1986";"1744";"0";"0";"2.79";"0";"2623";"1303";"100%,50%"
"66";"P 7";"2352";"13";"2042";"1469";"0";"0";"2.84";"0";"2623";"1303";"100%,50%"
"67";"P 7";"2379";"27";"1880";"1217";"0";"0";"2.84";"0";"2623";"1303";"100%,25%,50%"
"68";"P 7";"2406";"27";"2039";"1452";"0";"0";"2.81";"0";"2623";"1303";"100%,50%"
"69";"P 7";"2447";"40";"2105";"1731";"0";"0";"2.87";"0";"2623";"1303";"100%"
"70";"P 7";"2514";"67";"2003";"1635";"0";"0";"2.88";"0";"2623";"1303";"100%,50%"
"71";"P 7";"2541";"26";"1979";"1618";"0";"0";"2.96";"0";"2623";"1303";"100%,50%"
"72";"P 7";"2568";"27";"2056";"1552";"0";"0";"3";"0";"2623";"1303";"100%,50%"
"73";"P 7";"2623";"54";"2006";"1658";"0";"0";"3.05";"0";"2623";"1303";"100%,50%"
"74";"P 7";"2649";"26";"1893";"1190";"0";"0";"3.18";"0";"2623";"1303";"100%,25%,50%"
"75";"P 7";"2690";"40";"1943";"1870";"0";"0";"3.08";"0";"2623";"1303";"100%"
"76";"P 7";"2730";"40";"1897";"1525";"0";"0";"3.14";"0";"2623";"1303";"100%,50%"
"77";"P 7";"2785";"54";"2096";"1780";"0";"0";"3.2";"0";"2623";"1303";"100%"
"78";"P 7";"2893";"107";"1764";"1751";"0";"0";"3.06";"0";"2623";"1303";"100%,50%"
"79";"P 7";"2987";"94";"2076";"1734";"0";"0";"3.21";"0";"2623";"1303";"100%,50%"
"80";"P 7";"3134";"146";"1920";"1913";"0";"0";"3.15";"0";"2623";"1303";"100%"
"81";"P 7";"3161";"26";"2056";"1542";"0";"0";"3.13";"0";"2623";"1303";"100%,50%"
"82";"P 7";"3188";"27";"1847";"1684";"0";"0";"3.08";"0";"2623";"1303";"100%,50%"
"83";"P 7";"3215";"26";"2059";"1880";"0";"0";"3.12";"0";"2623";"1303";"100%"
"84";"P 7";"3242";"27";"1996";"1462";"0";"0";"3.08";"0";"2623";"1303";"100%,50%"
"85";"P 7";"3269";"27";"2009";"1306";"0";"0";"3.07";"0";"2623";"1303";"100%,25%,50%"
"86";"P 7";"3323";"54";"1989";"1608";"0";"0";"3.16";"0";"2623";"1303";"100%,50%"
"87";"P 7";"3350";"26";"1900";"1442";"0";"0";"3.13";"0";"2623";"1303";"100%,25%,50%"
"88";"P 7";"3472";"122";"1893";"1638";"0";"0";"3.22";"0";"2623";"1303";"100%,50%"
"89";"P 7";"3539";"67";"1870";"2049";"0";"0";"3.32";"0";"2623";"1303";"100%"
"90";"P 7";"3566";"27";"1850";"1585";"0";"0";"3.21";"0";"2623";"1303";"100%,50%"
"91";"P 7";"3620";"54";"1926";"1824";"0";"0";"3.38";"0";"2623";"1303";"100%"
"92";"P 7";"3661";"40";"1946";"1227";"0";"0";"3.3";"0";"2623";"1303";"100%,25%,50%"
"93";"P 7";"3715";"54";"1814";"1678";"0";"0";"3.35";"0";"2623";"1303";"100%,50%"
"94";"P 7";"3742";"26";"1920";"1615";"0";"0";"3.45";"0";"2623";"1303";"100%,50%"
