"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 37";"0";"0";"1611";"1343";"0";"0";"0";"5.56";"1943";"1064";"100%,25%,50%"
"2";"P 37";"517";"517";"1790";"1233";"0";"0";"4.84";"4.53";"2046";"1001";"10%,100%,25%,50%"
"3";"P 37";"571";"53";"1737";"1399";"0";"0";"4.75";"4.56";"2046";"1001";"100%,25%,50%"
"4";"P 37";"598";"27";"1714";"1180";"0";"0";"4.87";"4.41";"2046";"1001";"10%,100%,25%,50%"
"5";"P 37";"612";"13";"1734";"1217";"0";"0";"4.82";"4.52";"2046";"1001";"10%,100%,25%,50%"
"6";"P 37";"625";"13";"1625";"1306";"0";"0";"0";"4.5";"2046";"1001";"100%,25%,50%"
"7";"P 37";"652";"26";"1608";"1286";"0";"0";"0";"4.49";"2046";"1001";"100%,25%,50%"
"8";"P 37";"666";"13";"1618";"1313";"0";"0";"0";"4.52";"2046";"1001";"100%,25%,50%"
"9";"P 37";"693";"27";"1582";"1393";"0";"0";"0";"4.71";"2046";"1001";"100%,25%,50%"
"10";"P 37";"720";"27";"1625";"1283";"0";"0";"0";"4.49";"2046";"1001";"100%,25%,50%"
"11";"P 37";"774";"54";"1751";"1379";"0";"0";"4.97";"4.59";"2046";"1001";"100%,25%,50%"
"12";"P 37";"788";"13";"1751";"1286";"0";"0";"4.89";"4.62";"2046";"1001";"10%,100%,25%,50%"
"13";"P 37";"801";"13";"1655";"1323";"0";"0";"0";"4.68";"2046";"1001";"100%,25%,50%"
"14";"P 37";"815";"13";"1582";"1296";"0";"0";"0";"4.67";"2046";"1001";"100%,25%,50%"
"15";"P 37";"842";"27";"1558";"1330";"0";"0";"0";"4.66";"2046";"1001";"100%,25%,50%"
"16";"P 37";"869";"26";"1522";"1701";"0";"0";"0";"5.28";"2046";"1001";"100%,50%"
"17";"P 37";"896";"27";"1585";"1416";"0";"0";"0";"4.71";"2046";"1001";"100%,25%,50%"
"18";"P 37";"923";"27";"1787";"1223";"0";"0";"5.1";"4.78";"2046";"1001";"10%,100%,25%,50%"
"19";"P 37";"936";"13";"1814";"1247";"0";"0";"5.17";"4.79";"2046";"1001";"10%,100%,25%,50%"
"20";"P 37";"963";"27";"1794";"1227";"0";"0";"5.15";"4.75";"2046";"1001";"10%,100%,25%,50%"
"21";"P 37";"977";"13";"1810";"1260";"0";"0";"5.2";"4.79";"2046";"1001";"10%,100%,25%,50%"
"22";"P 37";"990";"13";"1794";"1174";"0";"0";"5.15";"4.83";"2046";"1001";"10%,100%,25%,50%"
"23";"P 37";"1004";"13";"1787";"1263";"0";"0";"5.26";"4.9";"2046";"1001";"10%,100%,25%,50%"
"24";"P 37";"1017";"13";"1797";"1223";"0";"0";"5.17";"4.86";"2046";"1001";"10%,100%,25%,50%"
"25";"P 37";"1045";"27";"1512";"1442";"0";"0";"0";"4.81";"2046";"1001";"100%,50%"
"26";"P 37";"1058";"13";"1797";"1200";"0";"0";"5.24";"0";"2046";"1001";"10%,100%,25%,50%"
"27";"P 37";"1098";"40";"1834";"1223";"0";"0";"5.3";"0";"2046";"1001";"10%,100%,25%,50%"
"28";"P 37";"1112";"13";"1787";"1359";"0";"0";"5.36";"0";"2046";"1001";"100%,25%,50%"
"29";"P 37";"1139";"27";"1797";"1306";"0";"0";"5.36";"0";"2046";"1001";"10%,100%,25%,50%"
"30";"P 37";"1166";"26";"1820";"842";"0";"0";"-1";"0";"2046";"1001";"100%,50%"
"31";"P 37";"1193";"27";"1787";"1243";"0";"0";"5.34";"0";"2046";"1001";"10%,100%,25%,50%"
"32";"P 37";"1220";"27";"1817";"1462";"0";"0";"5.23";"0";"2046";"1001";"100%,25%,50%"
"33";"P 37";"1247";"26";"1787";"1296";"0";"0";"5.32";"0";"2046";"1001";"10%,100%,25%,50%"
"34";"P 37";"1274";"27";"1824";"1204";"0";"0";"5.3";"0";"2046";"1001";"10%,100%,25%,50%"
"35";"P 37";"1342";"67";"1790";"1323";"0";"0";"5.4";"0";"2046";"1001";"10%,100%,25%,50%"
"36";"P 37";"1369";"27";"1781";"1290";"0";"0";"5.36";"0";"2046";"1001";"10%,100%,25%,50%"
"37";"P 37";"1396";"26";"1814";"1373";"0";"0";"5.4";"0";"2046";"1001";"100%,25%,50%"
"38";"P 37";"1423";"27";"1817";"1406";"0";"0";"5.44";"0";"2046";"1001";"100%,25%,50%"
"39";"P 37";"1450";"26";"1800";"464";"0";"0";"-1";"0";"2046";"1001";"100%"
"40";"P 37";"1477";"27";"1804";"1346";"0";"0";"5.52";"0";"2046";"1001";"100%,25%,50%"
"41";"P 37";"1504";"27";"1807";"1349";"0";"0";"5.5";"0";"2046";"1001";"100%,25%,50%"
"42";"P 37";"1531";"27";"1814";"1572";"0";"0";"5.55";"0";"2046";"1001";"100%,50%"
"43";"P 37";"1639";"108";"1830";"1290";"0";"0";"5.59";"0";"2046";"1001";"10%,100%,25%,50%"
"44";"P 37";"1666";"26";"1830";"1306";"0";"0";"5.65";"0";"2046";"1001";"10%,100%,25%,50%"
"45";"P 37";"1694";"27";"1790";"1293";"0";"0";"5.59";"0";"2046";"1001";"10%,100%,25%,50%"
"46";"P 37";"1856";"162";"1731";"1356";"0";"0";"5.62";"0";"2046";"1001";"100%,25%,50%"
"47";"P 37";"1910";"54";"1714";"1465";"0";"0";"5.76";"0";"2046";"1001";"100%,25%,50%"
