"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 34";"0";"0";"2155";"759";"0";"0";"6.03";"0";"1900";"1005";"100%"
"2";"P 34";"512";"512";"2165";"945";"0";"0";"6.01";"0";"1900";"1005";"100%,50%"
"3";"P 34";"526";"13";"2149";"859";"0";"0";"5.88";"0";"1900";"1005";"100%,50%"
"4";"P 34";"539";"13";"2182";"995";"0";"0";"6";"0";"1900";"1005";"100%,50%"
"5";"P 34";"553";"13";"2182";"961";"0";"0";"5.93";"0";"1900";"1005";"100%,50%"
"6";"P 34";"566";"13";"2188";"938";"0";"0";"6.04";"0";"1900";"1005";"100%,50%"
"7";"P 34";"580";"13";"2162";"995";"0";"0";"5.99";"0";"1900";"1005";"100%,50%"
"8";"P 34";"593";"13";"2231";"948";"0";"0";"6.03";"0";"1900";"1005";"100%,50%"
"9";"P 34";"607";"13";"2212";"889";"0";"0";"6.07";"0";"1900";"1005";"100%,50%"
"10";"P 34";"620";"13";"2168";"938";"0";"0";"6.03";"0";"1900";"1005";"100%,50%"
"11";"P 34";"634";"13";"2162";"799";"0";"0";"6.06";"0";"1900";"1005";"100%"
"12";"P 34";"647";"13";"2112";"786";"0";"0";"6.04";"0";"1900";"1005";"100%,50%"
"13";"P 34";"661";"13";"2159";"819";"0";"0";"6.16";"0";"1900";"1005";"100%,50%"
"14";"P 34";"674";"13";"2122";"849";"0";"0";"6.08";"0";"1900";"1005";"100%,50%"
"15";"P 34";"688";"13";"2225";"637";"0";"0";"6.1";"0";"1900";"1005";"100%"
"16";"P 34";"701";"13";"1800";"789";"0";"0";"6.13";"0";"1900";"1005";"100%,50%"
"17";"P 34";"715";"13";"1754";"799";"0";"0";"6.11";"0";"1900";"1005";"100%,50%"
"18";"P 34";"728";"13";"1787";"842";"0";"0";"6.11";"0";"1900";"1005";"100%,50%"
"19";"P 34";"742";"13";"1797";"832";"0";"0";"6.2";"0";"1900";"1005";"100%,50%"
"20";"P 34";"756";"13";"1800";"908";"0";"0";"6.25";"0";"1900";"1005";"100%,50%"
"21";"P 34";"770";"14";"1827";"882";"0";"0";"6.21";"0";"1900";"1005";"100%,50%"
"22";"P 34";"783";"12";"1817";"961";"0";"0";"6.34";"0";"1900";"1005";"100%,25%,50%"
"23";"P 34";"796";"13";"1810";"925";"0";"0";"6.32";"0";"1900";"1005";"100%,50%"
"24";"P 34";"810";"13";"1853";"912";"0";"0";"6.39";"0";"1900";"1005";"100%,50%"
"25";"P 34";"837";"27";"1794";"945";"0";"0";"6.57";"0";"1900";"1005";"100%,25%,50%"
"26";"P 34";"850";"13";"1751";"902";"0";"0";"6.56";"0";"1900";"1005";"100%,50%"
"27";"P 34";"864";"13";"1764";"882";"0";"0";"6.51";"0";"1900";"1005";"100%,50%"
"28";"P 34";"877";"13";"1751";"842";"0";"0";"6.48";"0";"1900";"1005";"100%,50%"
"29";"P 34";"891";"13";"1751";"885";"0";"0";"6.53";"0";"1900";"1005";"100%,50%"
"30";"P 34";"904";"13";"1747";"935";"0";"0";"6.64";"0";"1900";"1005";"100%,50%"
"31";"P 34";"918";"13";"1757";"988";"0";"0";"6.6";"0";"1900";"1005";"100%,25%,50%"
"32";"P 34";"931";"13";"1724";"938";"0";"0";"6.55";"0";"1900";"1005";"100%,50%"
"33";"P 34";"945";"13";"1721";"968";"0";"0";"6.67";"0";"1900";"1005";"100%,25%,50%"
"34";"P 34";"958";"13";"1734";"945";"0";"0";"6.74";"0";"1900";"1005";"100%,25%,50%"
"35";"P 34";"985";"26";"1724";"1058";"0";"0";"6.9";"0";"1900";"1005";"100%,25%,50%"
"36";"P 34";"999";"13";"1731";"961";"0";"0";"6.79";"0";"1900";"1005";"100%,25%,50%"
"37";"P 34";"1013";"13";"1694";"905";"0";"0";"6.88";"0";"1900";"1005";"100%,50%"
"38";"P 34";"1026";"13";"1668";"932";"0";"0";"6.81";"0";"1900";"1005";"100%,50%"
"39";"P 34";"1039";"13";"1708";"1499";"0";"0";"6.89";"0";"1900";"1005";"100%,25%,50%"
"40";"P 34";"1053";"13";"1827";"1044";"0";"0";"6.9";"0";"1900";"1005";"100%,25%,50%"
"41";"P 34";"1067";"13";"1844";"1071";"0";"0";"6.88";"0";"1900";"1005";"100%,25%,50%"
"42";"P 34";"1080";"13";"1883";"1402";"0";"0";"6.86";"0";"1900";"1005";"100%,25%,50%"
"43";"P 34";"1094";"13";"1807";"1005";"0";"0";"6.73";"-1";"1900";"1005";"100%,25%,50%"
"44";"P 34";"1172";"78";"1923";"1061";"0";"0";"6.34";"0";"1900";"1005";"100%,25%,50%"
"45";"P 34";"1186";"13";"1970";"1078";"0";"0";"6.22";"0";"1900";"1005";"100%,25%,50%"
"46";"P 34";"1199";"13";"1979";"1064";"0";"0";"6.08";"0";"1900";"1005";"100%,25%,50%"
"47";"P 34";"1212";"13";"1986";"1074";"0";"0";"6.03";"0";"1900";"1005";"100%,25%,50%"
"48";"P 34";"1226";"13";"1986";"1101";"0";"0";"6.03";"0";"1900";"1005";"100%,25%,50%"
"49";"P 34";"1240";"13";"1989";"1147";"0";"0";"6.04";"0";"1900";"1005";"100%,25%,50%"
"50";"P 34";"1253";"13";"1989";"1144";"0";"0";"5.91";"0";"1900";"1005";"100%,25%,50%"
"51";"P 34";"1267";"13";"2046";"1141";"0";"0";"5.83";"0";"1900";"1005";"100%,50%"
"52";"P 34";"1280";"13";"2046";"1147";"0";"0";"5.77";"0";"1900";"1005";"100%,50%"
"53";"P 34";"1294";"13";"2046";"1197";"0";"0";"5.79";"0";"1900";"1005";"100%,50%"
"54";"P 34";"1307";"13";"2099";"1124";"0";"0";"5.61";"0";"1900";"1005";"100%,50%"
"55";"P 34";"1321";"13";"2042";"1197";"0";"0";"5.62";"0";"1900";"1005";"100%,25%,50%"
"56";"P 34";"1334";"13";"2072";"1184";"0";"0";"5.68";"0";"1900";"1005";"100%,50%"
"57";"P 34";"1348";"13";"2013";"1174";"0";"0";"5.43";"0";"1900";"1005";"100%,25%,50%"
"58";"P 34";"1872";"524";"2357";"885";"0";"0";"4.71";"0";"1900";"1005";"100%"
"59";"P 34";"1951";"78";"2278";"550";"0";"0";"-1";"0";"1900";"1005";"100%"
"60";"P 34";"1978";"26";"2424";"935";"0";"0";"4.87";"0";"1900";"1005";"100%"
"61";"P 34";"2018";"40";"2172";"865";"0";"0";"4.9";"0";"1900";"1005";"100%,50%"
"62";"P 34";"2032";"13";"2006";"643";"0";"0";"4.87";"0";"1900";"1005";"100%"
"63";"P 34";"2045";"13";"1983";"540";"0";"0";"4.75";"0";"1900";"1005";"100%"
"64";"P 34";"2072";"27";"2066";"633";"0";"0";"4.87";"0";"1900";"1005";"100%"
"65";"P 34";"2086";"13";"2069";"663";"0";"0";"4.76";"0";"1900";"1005";"100%"
"66";"P 34";"2099";"13";"2059";"666";"0";"0";"4.85";"0";"1900";"1005";"100%"
"67";"P 34";"2127";"27";"2069";"590";"0";"0";"4.78";"0";"1900";"1005";"100%"
