"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 21";"0";"0";"2019";"1091";"0";"0";"4.49";"0";"3322";"1167";"100%,50%"
"2";"P 21";"27";"27";"915";"769";"0";"0";"4.49";"4.35";"3322";"1167";"100%"
"3";"P 21";"606";"579";"2868";"1578";"0";"0";"4.74";"0";"3322";"1167";"-"
"4";"P 21";"620";"13";"2908";"613";"0";"0";"4.69";"0";"3322";"1167";"-"
"5";"P 21";"634";"14";"2898";"564";"0";"0";"4.68";"0";"3322";"1167";"-"
"6";"P 21";"661";"27";"2888";"663";"0";"0";"4.7";"0";"3322";"1167";"-"
"7";"P 21";"675";"14";"2914";"703";"0";"0";"4.69";"4.38";"3322";"1167";"-"
"8";"P 21";"689";"13";"2838";"597";"0";"0";"4.62";"4.5";"3322";"1167";"-"
"9";"P 21";"703";"13";"2961";"627";"0";"0";"4.7";"0";"3322";"1167";"-"
"10";"P 21";"716";"13";"2885";"627";"0";"0";"4.67";"0";"3322";"1167";"-"
"11";"P 21";"730";"14";"2938";"656";"0";"0";"4.74";"0";"3322";"1167";"-"
"12";"P 21";"744";"13";"2891";"643";"0";"0";"4.67";"0";"3322";"1167";"-"
"13";"P 21";"758";"13";"2875";"746";"0";"0";"4.7";"4.42";"3322";"1167";"-"
"14";"P 21";"772";"13";"2895";"696";"0";"0";"4.71";"4.51";"3322";"1167";"-"
"15";"P 21";"799";"27";"1853";"1034";"0";"0";"4.71";"5.58";"3322";"1167";"100%,25%,50%"
"16";"P 21";"813";"14";"1867";"1054";"0";"0";"4.69";"4.49";"3322";"1167";"100%,25%,50%"
"17";"P 21";"827";"13";"1830";"1084";"0";"0";"4.64";"4.47";"3322";"1167";"100%,25%,50%"
"18";"P 21";"841";"13";"1873";"1263";"0";"0";"0";"4.46";"3322";"1167";"100%,25%,50%"
"19";"P 21";"855";"13";"1830";"1101";"0";"0";"4.68";"0";"3322";"1167";"100%,25%,50%"
"20";"P 21";"868";"13";"1883";"918";"0";"0";"4.57";"0";"3322";"1167";"100%,50%"
"21";"P 21";"882";"13";"1877";"1078";"0";"0";"4.63";"0";"3322";"1167";"100%,25%,50%"
"22";"P 21";"896";"13";"1877";"1094";"0";"0";"4.58";"4.38";"3322";"1167";"100%,25%,50%"
"23";"P 21";"910";"13";"1857";"1041";"0";"0";"4.55";"0";"3322";"1167";"100%,25%,50%"
"24";"P 21";"924";"14";"1761";"1197";"0";"0";"4.52";"0";"3322";"1167";"10%,100%,25%,50%"
"25";"P 21";"937";"13";"1754";"1237";"0";"0";"4.49";"0";"3322";"1167";"10%,100%,25%,50%"
"26";"P 21";"951";"13";"1751";"1260";"0";"0";"4.47";"0";"3322";"1167";"10%,100%,25%,50%"
"27";"P 21";"965";"13";"1737";"1257";"0";"0";"4.41";"0";"3322";"1167";"10%,100%,25%,50%"
"28";"P 21";"979";"13";"1727";"1247";"0";"0";"4.44";"0";"3322";"1167";"10%,100%,25%,50%"
"29";"P 21";"992";"13";"1747";"1204";"0";"0";"4.32";"0";"3322";"1167";"10%,100%,25%,50%"
"30";"P 21";"1006";"14";"1767";"1217";"0";"0";"4.33";"0";"3322";"1167";"10%,100%,25%,50%"
"31";"P 21";"1020";"13";"1797";"1217";"0";"0";"4.27";"4.22";"3322";"1167";"10%,100%,25%,50%"
"32";"P 21";"1034";"14";"1771";"1213";"0";"0";"4.27";"0";"3322";"1167";"10%,100%,25%,50%"
"33";"P 21";"1048";"13";"1781";"1270";"0";"0";"4.3";"0";"3322";"1167";"10%,100%,25%,50%"
"34";"P 21";"1062";"13";"1781";"1267";"0";"0";"4.24";"0";"3322";"1167";"10%,100%,25%,50%"
"35";"P 21";"1075";"13";"1777";"1204";"0";"0";"4.22";"0";"3322";"1167";"10%,100%,25%,50%"
"36";"P 21";"1089";"13";"1857";"1190";"0";"0";"4.18";"4.06";"3322";"1167";"10%,100%,25%,50%"
"37";"P 21";"1103";"14";"1781";"1180";"0";"0";"4.2";"4.04";"3322";"1167";"10%,100%,25%,50%"
"38";"P 21";"1130";"27";"1767";"1250";"0";"0";"4.15";"0";"3322";"1167";"10%,100%,25%,50%"
"39";"P 21";"1144";"13";"1751";"1230";"0";"0";"4.1";"4.02";"3322";"1167";"10%,100%,25%,50%"
"40";"P 21";"1158";"13";"1781";"1177";"0";"0";"4.09";"0";"3322";"1167";"10%,100%,25%,50%"
"41";"P 21";"1172";"13";"1757";"1217";"0";"0";"4.06";"3.98";"3322";"1167";"10%,100%,25%,50%"
