GP-No,Name,Time,Timegap,X,Y,X-offset,Y-offset,Pupil Diameter Left (mm),Pupil Diameter Right (mm),Mouse X-coord,Mouse Y-coord,AoI
257,P 1,5614,14,1681,1137,0,0,0,3.96,2510,952,100%
258,P 1,5628,14,1641,1071,0,0,0,4.01,2510,952,100%
259,P 1,5656,28,1704,1107,0,0,0,4.02,2510,952,100%
260,P 1,5684,28,1681,1091,0,0,0,3.96,2510,952,100%
261,P 1,5769,84,1678,1008,0,0,0,3.99,2510,952,100%
262,P 1,5811,42,1747,978,0,0,3.96,0,2510,952,100%
263,P 1,582500%,13,1684,1167,0,0,0,3.99,2510,952,10%
264,P 1,583900%,14,1701,1177,0,0,0,4.07,2510,952,10%
265,P 1,5868,28,1688,1024,0,0,0,3.94,2510,952,100%
266,P 1,5882,14,1721,1104,0,0,3.9,4.01,2510,952,100%
267,P 1,5896,14,1714,1054,0,0,3.91,3.94,2510,952,100%
268,P 1,5924,28,1711,1028,0,0,3.89,0,2510,952,100%
269,P 1,5938,13,1747,1097,0,0,3.92,0,2510,952,100%
270,P 1,5952,14,1678,1094,0,0,0,3.98,2510,952,100%
271,P 1,5966,13,1694,1028,0,0,0,3.96,2510,952,100%
272,P 1,600800%,42,1731,1134,0,0,4.11,0,2510,952,10%
273,P 1,6036,28,1714,1058,0,0,0,3.93,2510,952,100%
274,P 1,6121,84,1698,1064,0,0,3.87,3.93,2510,952,100%
275,P 1,6135,13,1658,1048,0,0,0,3.91,2510,952,100%
276,P 1,6149,14,1704,955,0,0,3.94,0,2510,952,100%
277,P 1,6219,70,1724,1114,0,0,3.97,0,2510,952,100%
278,P 1,6233,14,1688,998,0,0,3.88,0,2510,952,100%
279,P 1,6262,28,1645,1144,0,0,0,3.82,2510,952,100%
280,P 1,6275,13,1744,1028,0,0,3.84,0,2510,952,100%
281,P 1,6290,14,1708,1038,0,0,3.94,0,2510,952,100%
282,P 1,633200%,42,1708,1190,0,0,4,0,2510,952,10%
283,P 1,643000%,98,1704,1210,0,0,4.01,0,2510,952,10%
284,P 1,6487,56,1625,1097,0,0,0,3.98,2510,952,100%
285,P 1,6543,56,1671,1005,0,0,0,3.91,2510,952,100%
286,P 1,6557,14,1674,1034,0,0,3.91,0,2510,952,100%
287,P 1,6585,27,1747,968,0,0,3.82,0,2510,952,100%
288,P 1,659900%,14,1721,1164,0,0,3.93,0,2510,952,10%
289,P 1,6613,14,1744,842,0,0,3.88,0,2510,952,100%
290,P 1,6627,13,1701,1074,0,0,3.89,0,2510,952,100%
291,P 1,6641,14,1718,985,0,0,3.83,3.96,2510,952,100%
292,P 1,6655,14,1684,1005,0,0,0,3.99,2510,952,100%
293,P 1,6684,28,1661,1021,0,0,0,3.92,2510,952,100%
294,P 1,6754,70,1678,1097,0,0,0,3.98,2510,952,100%
295,P 1,6768,13,1628,1174,0,0,0,4,2510,952,100%
296,P 1,678200%,14,1741,1213,0,0,4.11,0,2510,952,10%
297,P 1,6796,14,1790,1071,0,0,3.85,0,2510,952,100%
298,P 1,6838,42,1711,1021,0,0,3.85,0,2510,952,100%
299,P 1,6867,28,1688,1018,0,0,3.82,0,2510,952,100%
300,P 1,6881,14,1714,106,0,0,-1,0,2510,952,100%
301,P 1,6895,13,1721,1091,0,0,3.87,0,2510,952,100%
302,P 1,6909,14,1718,1087,0,0,4.01,0,2510,952,100%
303,P 1,6951,42,1655,1028,0,0,0,3.9,2510,952,100%
304,P 1,6979,28,1678,1101,0,0,3.93,0,2510,952,100%
305,P 1,7007,28,1718,1051,0,0,3.94,0,2510,952,100%
306,P 1,7021,14,1648,1051,0,0,0,3.98,2510,952,100%
307,P 1,7035,14,1688,1064,0,0,4.03,0,2510,952,100%
308,P 1,7064,28,1714,1018,0,0,3.96,0,2510,952,100%
309,P 1,7078,14,1718,889,0,0,3.81,0,2510,952,100%
310,P 1,7106,27,1688,613,0,0,3.92,0,2510,952,100%
311,P 1,7190,84,1611,1074,0,0,0,3.97,2510,952,100%
312,P 1,727500%,84,1727,1190,0,0,4.06,0,2510,952,10%
313,P 1,7331,56,1578,1157,0,0,0,4.71,2510,952,100%
314,P 1,737300%,42,1681,1167,0,0,4.08,0,2510,952,10%
315,P 1,7387,13,1601,1048,0,0,0,4.01,2510,952,100%
316,P 1,7401,14,1655,1015,0,0,0,3.91,2510,952,100%
317,P 1,741500%,13,1721,1230,0,0,4.23,0,2510,952,10%
318,P 1,7443,28,1628,1011,0,0,0,4.09,2510,952,100%
319,P 1,7458,14,1651,1078,0,0,0,4.07,2510,952,100%
320,P 1,7486,27,1645,1048,0,0,0,4.13,2510,952,100%
321,P 1,7500,14,1628,1024,0,0,0,4.03,2510,952,100%
322,P 1,7514,13,1664,988,0,0,0,4.02,2510,952,100%
323,P 1,7528,14,1625,1220,0,0,0,4.17,2510,952,100%
324,P 1,754200%,14,1724,1190,0,0,4.22,0,2510,952,10%
325,P 1,7556,13,1638,1127,0,0,0,4.07,2510,952,100%
326,P 1,7570,14,1684,1041,0,0,0,4.04,2510,952,100%
