"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 14";"0";"0";"2696";"169";"0";"0";"5.57";"5.19";"2072";"1005";"-"
"2";"P 14";"13";"13";"2066";"743";"0";"0";"0";"5.24";"2072";"1005";"100%,50%"
"3";"P 14";"27";"13";"2159";"710";"0";"0";"5.49";"5.24";"2072";"1005";"100%"
"4";"P 14";"40";"13";"2258";"587";"0";"0";"5.5";"5.27";"2072";"1005";"100%"
"5";"P 14";"54";"13";"2245";"700";"0";"0";"5.5";"0";"2072";"1005";"100%"
"6";"P 14";"81";"27";"2430";"726";"0";"0";"5.55";"0";"2072";"1005";"100%"
"7";"P 14";"94";"13";"2218";"981";"0";"0";"5.47";"0";"2072";"1005";"100%,50%"
"8";"P 14";"108";"13";"2102";"706";"0";"0";"5.61";"0";"2072";"1005";"100%"
"9";"P 14";"121";"13";"2112";"1217";"0";"0";"5.54";"0";"2072";"1005";"100%,50%"
"10";"P 14";"175";"54";"2096";"590";"0";"0";"5.71";"0";"2072";"1005";"100%"
"11";"P 14";"202";"26";"2125";"391";"0";"0";"5.78";"0";"2072";"1005";"100%"
"12";"P 14";"310";"108";"2006";"889";"0";"0";"0";"5.52";"2072";"1005";"100%,50%"
"13";"P 14";"568";"257";"1979";"902";"0";"0";"0";"5.93";"2072";"1005";"100%,50%"
"14";"P 14";"608";"40";"1940";"1008";"0";"0";"0";"-1";"2072";"1005";"100%,25%,50%"
"15";"P 14";"703";"94";"1618";"981";"0";"0";"0";"-1";"2072";"1005";"100%,25%,50%"
"16";"P 14";"960";"256";"1744";"932";"0";"0";"4.6";"0";"2072";"1005";"100%,50%"
"17";"P 14";"1027";"67";"1771";"915";"0";"0";"4.4";"0";"2072";"1005";"100%,50%"
"18";"P 14";"1095";"67";"1774";"952";"0";"0";"4.33";"0";"2072";"1005";"100%,25%,50%"
"19";"P 14";"1568";"473";"1999";"408";"0";"0";"4.32";"0";"2072";"1005";"100%"
"20";"P 14";"1866";"297";"1800";"948";"0";"0";"4.17";"0";"2072";"1005";"100%,25%,50%"
"21";"P 14";"1906";"40";"1790";"925";"0";"0";"4.18";"0";"2072";"1005";"100%,50%"
"22";"P 14";"1987";"81";"1820";"899";"0";"0";"4.26";"0";"2072";"1005";"100%,50%"
"23";"P 14";"2041";"54";"1847";"839";"0";"0";"4.33";"0";"2072";"1005";"100%,50%"
"24";"P 14";"2082";"40";"1900";"1293";"0";"0";"4.21";"0";"2072";"1005";"100%,25%,50%"
"25";"P 14";"2149";"67";"1810";"902";"0";"0";"4.25";"0";"2072";"1005";"100%,50%"
"26";"P 14";"2176";"27";"1847";"882";"0";"0";"4.24";"0";"2072";"1005";"100%,50%"
"27";"P 14";"2230";"54";"1820";"855";"0";"0";"4.3";"0";"2072";"1005";"100%,50%"
