"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 10";"0";"0";"2013";"935";"0";"0";"6.73";"6.23";"2052";"1021";"100%,50%"
"2";"P 10";"28";"28";"2019";"789";"0";"0";"6.68";"6.27";"2052";"1021";"100%,50%"
"3";"P 10";"86";"57";"2003";"1207";"0";"0";"6.78";"6.32";"2291";"1015";"100%,25%,50%"
"4";"P 10";"100";"14";"1956";"1097";"0";"0";"6.75";"6.29";"2291";"1015";"100%,25%,50%"
"5";"P 10";"114";"14";"1943";"1184";"0";"0";"6.79";"6.27";"2291";"1015";"100%,25%,50%"
"6";"P 10";"129";"14";"1936";"1422";"0";"0";"6.76";"6.29";"2291";"1015";"100%,25%,50%"
"7";"P 10";"143";"14";"2195";"1668";"0";"0";"6.77";"6.46";"2291";"1015";"100%"
"8";"P 10";"158";"14";"1830";"1310";"0";"0";"6.72";"6.33";"2291";"1015";"10%,100%,25%,50%"
"9";"P 10";"172";"14";"2056";"1402";"0";"0";"6.81";"6.38";"2291";"1015";"100%,50%"
"10";"P 10";"186";"14";"1983";"1393";"0";"0";"6.8";"6.41";"2291";"1015";"100%,25%,50%"
"11";"P 10";"201";"14";"2079";"1396";"0";"0";"6.78";"6.41";"2291";"1015";"100%,50%"
"12";"P 10";"215";"14";"2125";"1333";"0";"0";"6.82";"6.32";"2291";"1015";"100%,50%"
"13";"P 10";"229";"14";"2188";"1267";"0";"0";"6.76";"6.39";"2291";"1015";"100%,50%"
"14";"P 10";"244";"14";"1963";"1386";"0";"0";"6.83";"6.4";"2291";"1015";"100%,25%,50%"
"15";"P 10";"258";"14";"1966";"1217";"0";"0";"6.8";"6.43";"2291";"1015";"100%,25%,50%"
"16";"P 10";"272";"14";"2162";"1412";"0";"0";"6.87";"6.44";"2291";"1015";"100%,50%"
"17";"P 10";"287";"14";"1923";"1409";"0";"0";"6.85";"6.38";"2291";"1015";"100%,25%,50%"
"18";"P 10";"301";"14";"2076";"1280";"0";"0";"6.8";"6.41";"2291";"1015";"100%,50%"
"19";"P 10";"315";"14";"1963";"1220";"0";"0";"6.88";"6.37";"2291";"1015";"100%,25%,50%"
"20";"P 10";"330";"14";"2105";"1515";"0";"0";"6.94";"6.58";"2291";"1015";"100%,50%"
"21";"P 10";"344";"14";"2036";"1366";"0";"0";"6.91";"6.48";"2291";"1015";"100%,50%"
"22";"P 10";"358";"14";"2086";"1446";"0";"0";"6.93";"6.51";"2291";"1015";"100%,50%"
"23";"P 10";"373";"14";"2122";"1674";"0";"0";"7";"6.45";"2291";"1015";"100%,50%"
"24";"P 10";"387";"14";"2225";"1648";"0";"0";"7";"6.48";"2291";"1015";"100%"
"25";"P 10";"402";"14";"2112";"1558";"0";"0";"6.98";"6.53";"2291";"1015";"100%,50%"
"26";"P 10";"416";"14";"2016";"1674";"0";"0";"7.01";"6.52";"2291";"1015";"100%,50%"
"27";"P 10";"430";"14";"2069";"1515";"0";"0";"6.99";"6.5";"2291";"1015";"100%,50%"
"28";"P 10";"445";"14";"2046";"1717";"0";"0";"6.9";"6.55";"2291";"1015";"100%,50%"
"29";"P 10";"459";"14";"2039";"1704";"0";"0";"6.96";"6.57";"2291";"1015";"100%,50%"
