"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 35";"0";"0";"2109";"938";"0";"0";"5.79";"5.78";"2115";"995";"100%,50%"
"2";"P 35";"13";"13";"2102";"918";"0";"0";"5.75";"5.8";"2115";"995";"100%,50%"
"3";"P 35";"27";"13";"1956";"899";"0";"0";"0";"5.8";"2115";"995";"100%,50%"
"4";"P 35";"40";"13";"2122";"971";"0";"0";"5.74";"5.74";"2115";"995";"100%,50%"
"5";"P 35";"54";"13";"2149";"961";"0";"0";"5.73";"5.74";"2115";"995";"100%,50%"
"6";"P 35";"67";"13";"2122";"925";"0";"0";"5.67";"5.69";"2115";"995";"100%,50%"
"7";"P 35";"81";"13";"2129";"922";"0";"0";"5.63";"5.73";"2115";"995";"100%,50%"
"8";"P 35";"94";"13";"2132";"981";"0";"0";"5.7";"5.66";"2115";"995";"100%,50%"
"9";"P 35";"108";"13";"2125";"938";"0";"0";"5.56";"5.65";"2115";"995";"100%,50%"
"10";"P 35";"121";"13";"2112";"945";"0";"0";"5.61";"5.65";"2115";"995";"100%,50%"
"11";"P 35";"135";"13";"1916";"892";"0";"0";"0";"5.61";"2115";"995";"100%,50%"
"12";"P 35";"148";"13";"2092";"908";"0";"0";"5.61";"5.63";"2115";"995";"100%,50%"
"13";"P 35";"162";"13";"2076";"908";"0";"0";"5.5";"5.57";"2115";"995";"100%,50%"
"14";"P 35";"175";"13";"2102";"915";"0";"0";"5.53";"5.57";"2115";"995";"100%,50%"
"15";"P 35";"189";"13";"2115";"935";"0";"0";"5.52";"5.55";"2115";"995";"100%,50%"
"16";"P 35";"202";"13";"2105";"889";"0";"0";"5.44";"5.56";"2115";"995";"100%,50%"
"17";"P 35";"216";"13";"2105";"935";"0";"0";"5.52";"5.51";"2115";"995";"100%,50%"
"18";"P 35";"229";"13";"2122";"905";"0";"0";"5.41";"5.56";"2115";"995";"100%,50%"
"19";"P 35";"243";"13";"2089";"882";"0";"0";"5.41";"5.52";"2115";"995";"100%,50%"
"20";"P 35";"256";"13";"2112";"971";"0";"0";"5.5";"5.51";"2115";"995";"100%,50%"
"21";"P 35";"270";"13";"1907";"912";"0";"0";"0";"5.51";"2115";"995";"100%,50%"
"22";"P 35";"283";"13";"2115";"908";"0";"0";"5.47";"5.46";"2115";"995";"100%,50%"
"23";"P 35";"297";"13";"2096";"892";"0";"0";"5.42";"5.47";"2115";"995";"100%,50%"
"24";"P 35";"310";"13";"2072";"938";"0";"0";"5.42";"5.46";"2115";"995";"100%,50%"
"25";"P 35";"324";"13";"2139";"872";"0";"0";"5.52";"5.44";"2115";"995";"100%,50%"
"26";"P 35";"337";"13";"2165";"889";"0";"0";"5.36";"5.45";"2115";"995";"100%,50%"
"27";"P 35";"351";"13";"2188";"915";"0";"0";"5.5";"5.45";"2115";"995";"100%,50%"
"28";"P 35";"364";"13";"2241";"1270";"0";"0";"5.33";"5.57";"2115";"995";"100%,50%"
"29";"P 35";"567";"202";"2072";"2291";"0";"0";"5.71";"0";"2115";"995";"100%"
"30";"P 35";"581";"13";"2125";"1727";"0";"0";"5.69";"0";"2115";"995";"100%"
"31";"P 35";"594";"13";"2069";"1187";"0";"0";"5.78";"0";"2115";"995";"100%,50%"
"32";"P 35";"608";"13";"2036";"792";"0";"0";"5.76";"0";"2115";"995";"100%,50%"
"33";"P 35";"621";"13";"2033";"746";"0";"0";"5.78";"5.46";"2115";"995";"100%,50%"
"34";"P 35";"635";"13";"2013";"756";"0";"0";"5.8";"5.86";"2115";"995";"100%,50%"
"35";"P 35";"649";"13";"1989";"753";"0";"0";"5.88";"0";"2115";"995";"100%,50%"
"36";"P 35";"662";"13";"1966";"766";"0";"0";"5.89";"5.93";"2115";"995";"100%,50%"
"37";"P 35";"675";"13";"1999";"809";"0";"0";"5.91";"5.95";"2115";"995";"100%,50%"
"38";"P 35";"689";"13";"1989";"865";"0";"0";"5.96";"6.14";"2115";"995";"100%,50%"
"39";"P 35";"702";"13";"1979";"819";"0";"0";"5.92";"5.99";"2115";"995";"100%,50%"
"40";"P 35";"716";"13";"1999";"819";"0";"0";"5.97";"6.06";"2115";"995";"100%,50%"
"41";"P 35";"730";"13";"1963";"875";"0";"0";"6.02";"6.1";"2115";"995";"100%,50%"
"42";"P 35";"743";"13";"1946";"806";"0";"0";"5.98";"6.06";"2115";"995";"100%,50%"
"43";"P 35";"757";"13";"1946";"865";"0";"0";"6.11";"6.11";"2115";"995";"100%,50%"
"44";"P 35";"770";"13";"1784";"892";"0";"0";"0";"6.05";"2115";"995";"100%,50%"
"45";"P 35";"784";"13";"1873";"1058";"0";"0";"6.16";"6.1";"2115";"995";"100%,25%,50%"
"46";"P 35";"797";"13";"1807";"1121";"0";"0";"6.18";"6.14";"2115";"995";"100%,25%,50%"
"47";"P 35";"811";"13";"1834";"1048";"0";"0";"6.12";"6.14";"2115";"995";"100%,25%,50%"
"48";"P 35";"824";"13";"1790";"1071";"0";"0";"6.03";"0";"2115";"995";"100%,25%,50%"
"49";"P 35";"838";"13";"1807";"1101";"0";"0";"6.11";"6.08";"2115";"995";"100%,25%,50%"
"50";"P 35";"851";"13";"1790";"1064";"0";"0";"6.03";"6.05";"2115";"995";"100%,25%,50%"
"51";"P 35";"865";"13";"1784";"1097";"0";"0";"6.01";"5.99";"2115";"995";"100%,25%,50%"
"52";"P 35";"879";"13";"1764";"1034";"0";"0";"5.87";"5.94";"2115";"995";"100%,25%,50%"
"53";"P 35";"892";"13";"1767";"1071";"0";"0";"5.85";"0";"2115";"995";"100%,25%,50%"
"54";"P 35";"906";"13";"1790";"1101";"0";"0";"5.78";"5.79";"2115";"995";"100%,25%,50%"
"55";"P 35";"919";"13";"1661";"1048";"0";"0";"0";"5.75";"2115";"995";"100%,25%,50%"
"56";"P 35";"932";"13";"1800";"1048";"0";"0";"5.69";"6.1";"2115";"995";"100%,25%,50%"
"57";"P 35";"946";"13";"1830";"1117";"0";"0";"5.6";"5.63";"2115";"995";"100%,25%,50%"
"58";"P 35";"960";"13";"1810";"1081";"0";"0";"5.54";"5.55";"2115";"995";"100%,25%,50%"
"59";"P 35";"973";"13";"1790";"1061";"0";"0";"5.43";"5.46";"2115";"995";"100%,25%,50%"
"60";"P 35";"987";"13";"1814";"1064";"0";"0";"5.42";"5.74";"2115";"995";"100%,25%,50%"
"61";"P 35";"1000";"13";"1807";"1034";"0";"0";"5.29";"5.38";"2115";"995";"100%,25%,50%"
"62";"P 35";"1014";"13";"1807";"1048";"0";"0";"5.26";"5.33";"2115";"995";"100%,25%,50%"
"63";"P 35";"1027";"13";"1784";"1061";"0";"0";"5.21";"5.23";"2115";"995";"100%,25%,50%"
"64";"P 35";"1041";"13";"1777";"1051";"0";"0";"5.2";"5.17";"2115";"995";"100%,25%,50%"
"65";"P 35";"1054";"13";"1787";"1051";"0";"0";"5.05";"5.14";"2115";"995";"100%,25%,50%"
"66";"P 35";"1068";"13";"1817";"1068";"0";"0";"5.1";"5.12";"2115";"995";"100%,25%,50%"
"67";"P 35";"1081";"13";"1764";"1024";"0";"0";"5.06";"0";"2115";"995";"100%,25%,50%"
"68";"P 35";"1095";"13";"1771";"1054";"0";"0";"4.94";"0";"2115";"995";"100%,25%,50%"
"69";"P 35";"1108";"13";"1771";"1015";"0";"0";"4.9";"0";"2115";"995";"100%,25%,50%"
"70";"P 35";"1122";"13";"1807";"1031";"0";"0";"4.88";"4.92";"2115";"995";"100%,25%,50%"
"71";"P 35";"1135";"13";"1787";"1031";"0";"0";"4.84";"4.87";"2115";"995";"100%,25%,50%"
"72";"P 35";"1149";"13";"1784";"1044";"0";"0";"4.9";"4.89";"2115";"995";"100%,25%,50%"
"73";"P 35";"1163";"14";"1781";"1015";"0";"0";"4.83";"4.83";"2115";"995";"100%,25%,50%"
"74";"P 35";"1176";"12";"1807";"1031";"0";"0";"4.83";"4.82";"2115";"995";"100%,25%,50%"
"75";"P 35";"1189";"13";"1857";"1068";"0";"0";"4.74";"4.76";"2115";"995";"100%,25%,50%"
