"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 2";"0";"0";"1943";"889";"0";"0";"5.47";"4.93";"2115";"1034";"100%,50%"
"2";"P 2";"14";"14";"1950";"892";"0";"0";"5.5";"4.86";"2115";"1034";"100%,50%"
"3";"P 2";"28";"14";"1960";"885";"0";"0";"5.46";"4.88";"2115";"1034";"100%,50%"
"4";"P 2";"42";"14";"1986";"915";"0";"0";"5.53";"4.9";"2115";"1034";"100%,50%"
"5";"P 2";"56";"14";"1960";"942";"0";"0";"5.49";"4.87";"2115";"1034";"100%,50%"
"6";"P 2";"70";"14";"1966";"958";"0";"0";"5.49";"4.86";"2115";"1034";"100%,50%"
"7";"P 2";"84";"14";"1966";"889";"0";"0";"5.48";"4.89";"2115";"1034";"100%,50%"
"8";"P 2";"98";"13";"1993";"945";"0";"0";"5.48";"4.91";"2115";"1034";"100%,50%"
"9";"P 2";"112";"14";"1973";"789";"0";"0";"5.57";"0";"2115";"1034";"100%,50%"
"10";"P 2";"126";"14";"2029";"875";"0";"0";"5.48";"4.93";"2115";"1034";"100%,50%"
"11";"P 2";"140";"14";"1979";"882";"0";"0";"5.43";"4.92";"2115";"1034";"100%,50%"
"12";"P 2";"154";"14";"1970";"958";"0";"0";"5.43";"4.94";"2115";"1034";"100%,50%"
"13";"P 2";"168";"14";"1960";"875";"0";"0";"5.49";"4.91";"2115";"1034";"100%,50%"
"14";"P 2";"182";"14";"1966";"763";"0";"0";"5.48";"4.92";"2115";"1034";"100%,50%"
"15";"P 2";"196";"14";"1989";"995";"0";"0";"5.5";"4.94";"2115";"1034";"100%,50%"
"16";"P 2";"211";"14";"1916";"829";"0";"0";"5.52";"4.97";"2115";"1034";"100%,50%"
"17";"P 2";"225";"14";"1999";"912";"0";"0";"5.52";"4.97";"2125";"1034";"100%,50%"
"18";"P 2";"239";"13";"1996";"899";"0";"0";"5.46";"4.97";"2125";"1034";"100%,50%"
"19";"P 2";"253";"13";"2016";"912";"0";"0";"5.54";"4.96";"2125";"1034";"100%,50%"
"20";"P 2";"267";"14";"1936";"918";"0";"0";"5.56";"4.97";"2125";"1034";"100%,50%"
"21";"P 2";"281";"14";"1525";"988";"0";"0";"5.51";"5";"2125";"1034";"100%,50%"
"22";"P 2";"295";"14";"1678";"955";"0";"0";"5.54";"5";"2125";"1034";"100%,25%,50%"
