"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 38";"0";"0";"1714";"912";"0";"0";"5.36";"4.79";"2016";"991";"100%,50%"
"2";"P 38";"13";"13";"1754";"869";"0";"0";"5.31";"0";"2016";"991";"100%,50%"
"3";"P 38";"27";"13";"1721";"855";"0";"0";"5.35";"4.78";"2016";"991";"100%,50%"
"4";"P 38";"40";"13";"1744";"852";"0";"0";"5.26";"4.8";"2016";"991";"100%,50%"
"5";"P 38";"54";"13";"1747";"759";"0";"0";"5.3";"4.8";"2016";"991";"100%,50%"
"6";"P 38";"67";"13";"1757";"819";"0";"0";"5.38";"4.76";"2016";"991";"100%,50%"
"7";"P 38";"81";"13";"1761";"865";"0";"0";"5.48";"4.73";"2016";"991";"100%,50%"
"8";"P 38";"94";"13";"1714";"925";"0";"0";"5.4";"4.83";"2016";"991";"100%,50%"
"9";"P 38";"108";"13";"1727";"875";"0";"0";"5.39";"4.72";"2016";"991";"100%,50%"
"10";"P 38";"121";"13";"1757";"902";"0";"0";"5.36";"0";"2016";"991";"100%,50%"
"11";"P 38";"135";"13";"1757";"875";"0";"0";"5.42";"4.8";"2016";"991";"100%,50%"
"12";"P 38";"148";"13";"1744";"829";"0";"0";"5.47";"4.81";"2016";"991";"100%,50%"
"13";"P 38";"162";"13";"1751";"889";"0";"0";"5.51";"4.82";"2016";"991";"100%,50%"
"14";"P 38";"175";"13";"1744";"789";"0";"0";"5.46";"0";"2016";"991";"100%,50%"
"15";"P 38";"189";"13";"1731";"816";"0";"0";"5.44";"4.81";"2016";"991";"100%,50%"
"16";"P 38";"216";"27";"1731";"879";"0";"0";"5.44";"4.84";"2016";"991";"100%,50%"
"17";"P 38";"229";"13";"1751";"885";"0";"0";"5.44";"0";"2016";"991";"100%,50%"
"18";"P 38";"243";"13";"1751";"885";"0";"0";"5.52";"0";"2016";"991";"100%,50%"
"19";"P 38";"256";"13";"1771";"928";"0";"0";"5.52";"4.85";"2016";"991";"100%,50%"
"20";"P 38";"270";"13";"1751";"852";"0";"0";"5.59";"0";"2016";"991";"100%,50%"
"21";"P 38";"283";"13";"1887";"1005";"0";"0";"5.58";"4.96";"2016";"991";"100%,25%,50%"
"22";"P 38";"297";"13";"1976";"865";"0";"0";"0";"4.86";"2016";"991";"100%,50%"
"23";"P 38";"310";"13";"2009";"912";"0";"0";"0";"4.93";"2016";"991";"100%,50%"
"24";"P 38";"324";"13";"2009";"875";"0";"0";"0";"4.9";"2016";"991";"100%,50%"
"25";"P 38";"337";"13";"2019";"955";"0";"0";"5.62";"0";"2016";"991";"100%,50%"
"26";"P 38";"351";"13";"1986";"922";"0";"0";"5.68";"5.01";"2016";"991";"100%,50%"
"27";"P 38";"364";"13";"2019";"938";"0";"0";"5.68";"0";"2016";"991";"100%,50%"
"28";"P 38";"378";"13";"2026";"859";"0";"0";"5.73";"4.93";"2016";"991";"100%,50%"
"29";"P 38";"392";"13";"2003";"855";"0";"0";"5.7";"4.98";"2016";"991";"100%,50%"
"30";"P 38";"405";"13";"2046";"908";"0";"0";"5.75";"5.02";"2016";"991";"100%,50%"
"31";"P 38";"419";"13";"1979";"879";"0";"0";"5.77";"5.03";"2016";"991";"100%,50%"
"32";"P 38";"432";"13";"2009";"902";"0";"0";"5.66";"4.97";"2016";"991";"100%,50%"
"33";"P 38";"446";"13";"2046";"869";"0";"0";"5.73";"5.03";"2016";"991";"100%,50%"
"34";"P 38";"459";"13";"2009";"922";"0";"0";"5.77";"5.12";"2016";"991";"100%,50%"
"35";"P 38";"473";"13";"2042";"968";"0";"0";"5.87";"5.03";"2016";"991";"100%,50%"
"36";"P 38";"486";"13";"1966";"918";"0";"0";"5.78";"5.01";"2016";"991";"100%,50%"
"37";"P 38";"500";"13";"1999";"945";"0";"0";"5.85";"5.09";"2016";"991";"100%,50%"
"38";"P 38";"513";"13";"2059";"965";"0";"0";"5.88";"5.08";"2016";"991";"100%,50%"
"39";"P 38";"527";"13";"1996";"899";"0";"0";"5.85";"5.18";"2016";"991";"100%,50%"
"40";"P 38";"540";"13";"1986";"908";"0";"0";"5.8";"5.09";"2016";"991";"100%,50%"
"41";"P 38";"554";"13";"2062";"832";"0";"0";"5.93";"5.13";"2016";"991";"100%,50%"
"42";"P 38";"567";"13";"1989";"935";"0";"0";"0";"5.21";"2016";"991";"100%,50%"
"43";"P 38";"581";"13";"2056";"932";"0";"0";"5.93";"0";"2016";"991";"100%,50%"
"44";"P 38";"594";"13";"2049";"862";"0";"0";"5.99";"5.23";"2016";"991";"100%,50%"
"45";"P 38";"608";"13";"2039";"849";"0";"0";"5.94";"5.25";"2016";"991";"100%,50%"
"46";"P 38";"621";"13";"1989";"875";"0";"0";"5.92";"0";"2016";"991";"100%,50%"
"47";"P 38";"635";"13";"1996";"895";"0";"0";"0";"5.26";"2016";"991";"100%,50%"
"48";"P 38";"649";"13";"2056";"958";"0";"0";"5.99";"5.27";"2016";"991";"100%,50%"
"49";"P 38";"662";"13";"2006";"925";"0";"0";"6.09";"5.44";"2016";"991";"100%,50%"
"50";"P 38";"676";"13";"2066";"945";"0";"0";"6.09";"5.38";"2016";"991";"100%,50%"
"51";"P 38";"689";"13";"2039";"892";"0";"0";"6.03";"5.29";"2016";"991";"100%,50%"
"52";"P 38";"703";"13";"2033";"925";"0";"0";"6.11";"5.32";"2016";"991";"100%,50%"
"53";"P 38";"716";"13";"2019";"908";"0";"0";"6.13";"5.33";"2016";"991";"100%,50%"
"54";"P 38";"730";"13";"2039";"925";"0";"0";"6.1";"5.41";"2016";"991";"100%,50%"
"55";"P 38";"743";"13";"2016";"928";"0";"0";"0";"5.43";"2016";"991";"100%,50%"
"56";"P 38";"757";"13";"2013";"948";"0";"0";"0";"5.46";"2016";"991";"100%,50%"
"57";"P 38";"770";"13";"2026";"905";"0";"0";"0";"5.45";"2016";"991";"100%,50%"
"58";"P 38";"784";"13";"1996";"915";"0";"0";"6.2";"0";"2016";"991";"100%,50%"
"59";"P 38";"797";"13";"2072";"942";"0";"0";"6.17";"5.49";"2016";"991";"100%,50%"
"60";"P 38";"811";"13";"2089";"922";"0";"0";"6.2";"5.51";"2016";"991";"100%,50%"
"61";"P 38";"824";"13";"1973";"922";"0";"0";"6.26";"0";"2016";"991";"100%,50%"
"62";"P 38";"838";"13";"1999";"855";"0";"0";"6.15";"5.5";"2016";"991";"100%,50%"
"63";"P 38";"851";"13";"1999";"978";"0";"0";"6.15";"5.51";"2016";"991";"100%,50%"
"64";"P 38";"865";"13";"2069";"985";"0";"0";"6.15";"0";"2016";"991";"100%,50%"
"65";"P 38";"879";"13";"1983";"908";"0";"0";"6.03";"5.43";"2016";"991";"100%,50%"
"66";"P 38";"892";"13";"2019";"935";"0";"0";"6";"5.22";"2016";"991";"100%,50%"
"67";"P 38";"905";"13";"2052";"885";"0";"0";"5.83";"5.24";"2016";"991";"100%,50%"
"68";"P 38";"919";"13";"2009";"875";"0";"0";"5.68";"5.19";"2016";"991";"100%,50%"
"69";"P 38";"933";"13";"2029";"971";"0";"0";"0";"5.17";"2016";"991";"100%,50%"
"70";"P 38";"946";"13";"2019";"862";"0";"0";"5.62";"5.15";"2016";"991";"100%,50%"
"71";"P 38";"960";"13";"2009";"885";"0";"0";"5.54";"5.02";"2016";"991";"100%,50%"
"72";"P 38";"973";"13";"2003";"948";"0";"0";"0";"4.92";"2016";"991";"100%,50%"
"73";"P 38";"987";"13";"1820";"991";"0";"0";"5.46";"4.86";"2016";"991";"100%,25%,50%"
"74";"P 38";"1000";"13";"1781";"995";"0";"0";"5.45";"4.75";"2016";"991";"100%,25%,50%"
"75";"P 38";"1013";"13";"1794";"978";"0";"0";"5.25";"4.74";"2016";"991";"100%,25%,50%"
"76";"P 38";"1027";"13";"1797";"948";"0";"0";"5.19";"4.67";"2016";"991";"100%,25%,50%"
"77";"P 38";"1041";"13";"1797";"865";"0";"0";"5.08";"4.68";"2016";"991";"100%,50%"
"78";"P 38";"1054";"13";"1744";"998";"0";"0";"0";"4.62";"2016";"991";"100%,25%,50%"
"79";"P 38";"1068";"13";"1774";"1024";"0";"0";"0";"4.54";"2016";"991";"100%,25%,50%"
"80";"P 38";"1095";"26";"1747";"945";"0";"0";"4.93";"0";"2016";"991";"100%,25%,50%"
"81";"P 38";"1108";"13";"1747";"948";"0";"0";"4.85";"0";"2016";"991";"100%,25%,50%"
"82";"P 38";"1122";"13";"1754";"1044";"0";"0";"0";"4.45";"2016";"991";"100%,25%,50%"
"83";"P 38";"1149";"26";"1744";"978";"0";"0";"0";"4.38";"2016";"991";"100%,25%,50%"
"84";"P 38";"1163";"13";"1794";"915";"0";"0";"4.71";"0";"2016";"991";"100%,50%"
"85";"P 38";"1176";"13";"1724";"1084";"0";"0";"0";"4.23";"2016";"991";"100%,25%,50%"
"86";"P 38";"1189";"13";"1718";"1131";"0";"0";"0";"4.3";"2016";"991";"100%,25%,50%"
"87";"P 38";"1217";"27";"1701";"1087";"0";"0";"0";"4.19";"2016";"991";"100%,25%,50%"
"88";"P 38";"1230";"13";"1774";"1041";"0";"0";"4.67";"4.16";"2016";"991";"100%,25%,50%"
"89";"P 38";"1244";"13";"1701";"1068";"0";"0";"0";"4.17";"2016";"991";"100%,25%,50%"
"90";"P 38";"1257";"13";"1704";"1087";"0";"0";"0";"4.15";"2016";"991";"100%,25%,50%"
"91";"P 38";"1270";"13";"1754";"1015";"0";"0";"4.51";"4.09";"2016";"991";"100%,25%,50%"
"92";"P 38";"1284";"13";"1708";"1081";"0";"0";"0";"4.14";"2016";"991";"100%,25%,50%"
"93";"P 38";"1298";"13";"1691";"1114";"0";"0";"0";"4.11";"2016";"991";"100%,25%,50%"
"94";"P 38";"1338";"40";"1691";"1064";"0";"0";"0";"4.03";"2016";"991";"100%,25%,50%"
"95";"P 38";"1352";"13";"1810";"1064";"0";"0";"4.49";"4.12";"2016";"991";"100%,25%,50%"
"96";"P 38";"1365";"13";"1711";"1101";"0";"0";"0";"4.07";"2016";"991";"100%,25%,50%"
"97";"P 38";"1379";"13";"1830";"968";"0";"0";"4.45";"4.02";"2016";"991";"100%,25%,50%"
"98";"P 38";"1392";"13";"1701";"1084";"0";"0";"0";"4.08";"2016";"991";"100%,25%,50%"
"99";"P 38";"1406";"13";"1764";"965";"0";"0";"4.45";"0";"2016";"991";"100%,25%,50%"
"100";"P 38";"1433";"27";"1767";"1038";"0";"0";"4.38";"0";"2016";"991";"100%,25%,50%"
"101";"P 38";"1446";"13";"1694";"1097";"0";"0";"0";"4.06";"2016";"991";"100%,25%,50%"
"102";"P 38";"1460";"13";"1698";"1051";"0";"0";"0";"4.04";"2016";"991";"100%,25%,50%"
"103";"P 38";"1473";"13";"1704";"1061";"0";"0";"0";"4.05";"2016";"991";"100%,25%,50%"
"104";"P 38";"1487";"13";"1704";"1091";"0";"0";"0";"3.96";"2016";"991";"100%,25%,50%"
"105";"P 38";"1500";"13";"1688";"1044";"0";"0";"0";"4";"2016";"991";"100%,25%,50%"
"106";"P 38";"1514";"13";"1701";"1068";"0";"0";"0";"4.02";"2016";"991";"100%,25%,50%"
"107";"P 38";"1527";"13";"1721";"1054";"0";"0";"0";"4.01";"2016";"991";"100%,25%,50%"
"108";"P 38";"1541";"13";"1704";"1054";"0";"0";"0";"3.99";"2016";"991";"100%,25%,50%"
"109";"P 38";"1554";"13";"1698";"1134";"0";"0";"0";"4.06";"2016";"991";"100%,25%,50%"
"110";"P 38";"1582";"27";"1840";"978";"0";"0";"4.46";"4.09";"2016";"991";"100%,25%,50%"
"111";"P 38";"1595";"13";"1688";"1058";"0";"0";"0";"4.07";"2016";"991";"100%,25%,50%"
"112";"P 38";"1609";"13";"1777";"1074";"0";"0";"4.48";"0";"2016";"991";"100%,25%,50%"
"113";"P 38";"1622";"13";"1704";"1097";"0";"0";"0";"4.03";"2016";"991";"100%,25%,50%"
"114";"P 38";"1663";"40";"1744";"1018";"0";"0";"4.48";"0";"2016";"991";"100%,25%,50%"
"115";"P 38";"1676";"13";"1907";"991";"0";"0";"4.53";"4.14";"2016";"991";"100%,25%,50%"
"116";"P 38";"1703";"26";"1704";"1078";"0";"0";"0";"4.15";"2016";"991";"100%,25%,50%"
"117";"P 38";"1717";"13";"1708";"1094";"0";"0";"0";"4.06";"2016";"991";"100%,25%,50%"
"118";"P 38";"1744";"26";"1724";"1104";"0";"0";"0";"4.14";"2016";"991";"100%,25%,50%"
"119";"P 38";"1757";"13";"1684";"1074";"0";"0";"0";"4.09";"2016";"991";"100%,25%,50%"
"120";"P 38";"1771";"13";"1840";"1021";"0";"0";"4.41";"4.11";"2016";"991";"100%,25%,50%"
"121";"P 38";"1784";"13";"1708";"1031";"0";"0";"0";"4.11";"2016";"991";"100%,25%,50%"
"122";"P 38";"1798";"13";"1701";"1071";"0";"0";"0";"4.06";"2016";"991";"100%,25%,50%"
"123";"P 38";"1811";"13";"1698";"1074";"0";"0";"0";"4.17";"2016";"991";"100%,25%,50%"
"124";"P 38";"1825";"13";"1684";"1074";"0";"0";"0";"4.13";"2016";"991";"100%,25%,50%"
"125";"P 38";"1838";"13";"1678";"1078";"0";"0";"0";"4.1";"2016";"991";"100%,25%,50%"
"126";"P 38";"1852";"13";"1810";"1048";"0";"0";"4.46";"4.06";"2016";"991";"100%,25%,50%"
"127";"P 38";"1865";"13";"1681";"1021";"0";"0";"0";"4.08";"2016";"991";"100%,25%,50%"
"128";"P 38";"1879";"13";"1804";"1081";"0";"0";"4.47";"4.08";"2016";"991";"100%,25%,50%"
"129";"P 38";"1906";"26";"1694";"1087";"0";"0";"0";"3.99";"2016";"991";"100%,25%,50%"
"130";"P 38";"1946";"40";"1704";"1051";"0";"0";"0";"4.1";"2016";"991";"100%,25%,50%"
"131";"P 38";"1960";"13";"1698";"1097";"0";"0";"0";"4.11";"2016";"991";"100%,25%,50%"
"132";"P 38";"1987";"27";"1767";"995";"0";"0";"4.38";"0";"2016";"991";"100%,25%,50%"
"133";"P 38";"2028";"40";"1754";"1011";"0";"0";"4.46";"4.12";"2016";"991";"100%,25%,50%"
"134";"P 38";"2055";"26";"1737";"13";"0";"0";"-1";"4.08";"2016";"991";"-"
"135";"P 38";"2068";"13";"1688";"1124";"0";"0";"0";"4.15";"2016";"991";"100%,25%,50%"
"136";"P 38";"2081";"13";"1771";"1024";"0";"0";"4.21";"0";"2016";"991";"100%,25%,50%"
"137";"P 38";"2095";"13";"1751";"1064";"0";"0";"4.46";"4.15";"2016";"991";"100%,25%,50%"
"138";"P 38";"2109";"13";"1678";"1021";"0";"0";"0";"4.11";"2016";"991";"100%,25%,50%"
"139";"P 38";"2122";"13";"1867";"1024";"0";"0";"4.42";"4.07";"2016";"991";"100%,25%,50%"
"140";"P 38";"2136";"13";"1790";"1008";"0";"0";"4.59";"4.04";"2016";"991";"100%,25%,50%"
"141";"P 38";"2149";"13";"1777";"1048";"0";"0";"4.51";"4.19";"2016";"991";"100%,25%,50%"
"142";"P 38";"2163";"13";"1897";"1061";"0";"0";"4.49";"4.19";"2016";"991";"100%,25%,50%"
"143";"P 38";"2176";"13";"1844";"1005";"0";"0";"4.46";"4.15";"2016";"991";"100%,25%,50%"
"144";"P 38";"2203";"27";"1701";"1068";"0";"0";"0";"4.15";"2016";"991";"100%,25%,50%"
"145";"P 38";"2217";"13";"1698";"1087";"0";"0";"0";"4.19";"2016";"991";"100%,25%,50%"
"146";"P 38";"2244";"27";"1704";"1084";"0";"0";"0";"4.19";"2016";"991";"100%,25%,50%"
"147";"P 38";"2258";"13";"1797";"1074";"0";"0";"4.67";"4.21";"2016";"991";"100%,25%,50%"
"148";"P 38";"2271";"13";"1751";"1071";"0";"0";"4.63";"4.25";"2016";"991";"100%,25%,50%"
"149";"P 38";"2298";"27";"1678";"1078";"0";"0";"0";"4.24";"2016";"991";"100%,25%,50%"
"150";"P 38";"2312";"13";"1810";"985";"0";"0";"4.76";"0";"2016";"991";"100%,25%,50%"
"151";"P 38";"2325";"13";"1764";"1061";"0";"0";"4.78";"0";"2016";"991";"100%,25%,50%"
"152";"P 38";"2339";"13";"1747";"1101";"0";"0";"4.91";"4.34";"2016";"991";"100%,25%,50%"
"153";"P 38";"2366";"27";"1691";"1061";"0";"0";"0";"4.35";"2016";"991";"100%,25%,50%"
"154";"P 38";"2379";"13";"1757";"1061";"0";"0";"4.94";"4.4";"2016";"991";"100%,25%,50%"
"155";"P 38";"2393";"13";"1731";"1078";"0";"0";"5.03";"4.45";"2016";"991";"100%,25%,50%"
"156";"P 38";"2406";"13";"1751";"1021";"0";"0";"4.95";"4.48";"2016";"991";"100%,25%,50%"
"157";"P 38";"2420";"13";"1727";"1038";"0";"0";"0";"4.55";"2016";"991";"100%,25%,50%"
"158";"P 38";"2433";"13";"1724";"1038";"0";"0";"0";"4.47";"2016";"991";"100%,25%,50%"
"159";"P 38";"2446";"13";"1787";"1051";"0";"0";"5.02";"4.48";"2016";"991";"100%,25%,50%"
"160";"P 38";"2460";"13";"1824";"1081";"0";"0";"5.16";"4.58";"2016";"991";"100%,25%,50%"
"161";"P 38";"2474";"13";"1817";"1024";"0";"0";"5.18";"4.5";"2016";"991";"100%,25%,50%"
"162";"P 38";"2487";"13";"1794";"1058";"0";"0";"5.14";"4.55";"2016";"991";"100%,25%,50%"
"163";"P 38";"2501";"13";"1771";"1124";"0";"0";"5.17";"4.52";"2016";"991";"100%,25%,50%"
"164";"P 38";"2514";"13";"1814";"1074";"0";"0";"5.18";"4.52";"2016";"991";"100%,25%,50%"
"165";"P 38";"2528";"13";"1824";"928";"0";"0";"5.21";"4.57";"2016";"991";"100%,50%"
"166";"P 38";"2541";"13";"1747";"1054";"0";"0";"5.22";"4.61";"2016";"991";"100%,25%,50%"
"167";"P 38";"2555";"13";"1764";"1114";"0";"0";"5.22";"4.58";"2016";"991";"100%,25%,50%"
"168";"P 38";"2568";"13";"1761";"1078";"0";"0";"5.29";"4.56";"2016";"991";"100%,25%,50%"
"169";"P 38";"2582";"13";"1688";"1141";"0";"0";"5.23";"4.62";"2016";"991";"100%,25%,50%"
"170";"P 38";"2596";"13";"1807";"1091";"0";"0";"5.3";"4.66";"2016";"991";"100%,25%,50%"
"171";"P 38";"2609";"13";"1757";"1134";"0";"0";"5.26";"4.58";"2016";"991";"10%,100%,25%,50%"
"172";"P 38";"2623";"13";"1794";"1124";"0";"0";"5.28";"4.59";"2016";"991";"100%,25%,50%"
"173";"P 38";"2636";"13";"1771";"1084";"0";"0";"5.2";"4.62";"2016";"991";"100%,25%,50%"
