"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 25";"0";"0";"1708";"729";"0";"0";"4.13";"4.32";"2033";"1087";"100%,50%"
"2";"P 25";"13";"13";"1724";"723";"0";"0";"4.17";"4.4";"2033";"1087";"100%,50%"
"3";"P 25";"27";"13";"1754";"802";"0";"0";"4.2";"4.38";"2033";"1087";"100%,50%"
"4";"P 25";"40";"13";"1741";"759";"0";"0";"4.22";"4.35";"2033";"1087";"100%,50%"
"5";"P 25";"54";"13";"1847";"812";"0";"0";"4.15";"4.39";"2036";"1091";"100%,50%"
"6";"P 25";"67";"13";"1767";"799";"0";"0";"0";"4.41";"2036";"1091";"100%,50%"
"7";"P 25";"81";"13";"1721";"892";"0";"0";"4.15";"4.33";"2036";"1091";"100%,50%"
"8";"P 25";"108";"27";"1684";"1462";"0";"0";"4.23";"4.66";"2036";"1091";"100%,25%,50%"
"9";"P 25";"135";"27";"1684";"1462";"0";"0";"4.16";"0";"2036";"1091";"100%,25%,50%"
"10";"P 25";"148";"13";"1767";"991";"0";"0";"0";"4.33";"2036";"1091";"100%,25%,50%"
"11";"P 25";"175";"27";"1767";"991";"0";"0";"4.15";"0";"2013";"1117";"100%,25%,50%"
"12";"P 25";"202";"27";"1784";"922";"0";"0";"4.2";"4.3";"2013";"1117";"100%,50%"
"13";"P 25";"216";"13";"1761";"1121";"0";"0";"4.23";"4.39";"2013";"1117";"100%,25%,50%"
"14";"P 25";"229";"13";"1761";"1121";"0";"0";"4.26";"0";"2013";"1117";"100%,25%,50%"
"15";"P 25";"243";"13";"1761";"1121";"0";"0";"4.2";"0";"2013";"1117";"100%,25%,50%"
"16";"P 25";"256";"13";"2580";"985";"0";"0";"4.26";"4.34";"2013";"1117";"100%"
"17";"P 25";"270";"13";"2271";"981";"0";"0";"4.2";"4.25";"2013";"1117";"100%,50%"
"18";"P 25";"283";"13";"2271";"981";"0";"0";"4.11";"0";"2013";"1117";"100%,50%"
"19";"P 25";"297";"13";"2152";"1230";"0";"0";"4.25";"4.2";"2013";"1117";"100%,50%"
"20";"P 25";"310";"13";"2152";"1230";"0";"0";"4.31";"0";"2013";"1117";"100%,50%"
"21";"P 25";"324";"13";"2404";"27";"0";"0";"0";"-1";"2013";"1117";"-"
"22";"P 25";"337";"13";"1953";"968";"0";"0";"0";"4.18";"2013";"1117";"100%,50%"
"23";"P 25";"351";"13";"2105";"1150";"0";"0";"0";"4.22";"2013";"1117";"100%,50%"
"24";"P 25";"364";"13";"1999";"1525";"0";"0";"0";"4.2";"2013";"1117";"100%,50%"
"25";"P 25";"391";"27";"1999";"1525";"0";"0";"3.95";"0";"2013";"1117";"100%,50%"
"26";"P 25";"470";"78";"1999";"1525";"0";"0";"4.25";"0";"2013";"1117";"100%,50%"
"27";"P 25";"483";"13";"1910";"607";"0";"0";"4.25";"4.29";"2013";"1117";"100%"
"28";"P 25";"497";"13";"1910";"607";"0";"0";"4.42";"0";"2013";"1117";"100%"
"29";"P 25";"511";"13";"1910";"607";"0";"0";"4.49";"0";"2013";"1117";"100%"
"30";"P 25";"524";"13";"1784";"1243";"0";"0";"0";"4.47";"2013";"1117";"10%,100%,25%,50%"
"31";"P 25";"537";"13";"1883";"418";"0";"0";"0";"4.39";"2013";"1117";"100%"
"32";"P 25";"551";"13";"1883";"418";"0";"0";"4.34";"0";"2013";"1117";"100%"
"33";"P 25";"564";"13";"1883";"418";"0";"0";"4.24";"0";"2013";"1117";"100%"
"34";"P 25";"578";"13";"1973";"1068";"0";"0";"0";"4.24";"2013";"1117";"100%,25%,50%"
"35";"P 25";"592";"13";"1870";"1157";"0";"0";"4.41";"4.31";"2013";"1117";"100%,25%,50%"
"36";"P 25";"605";"13";"1873";"1170";"0";"0";"4.39";"4.3";"2013";"1117";"100%,25%,50%"
"37";"P 25";"632";"26";"2056";"1157";"0";"0";"0";"4.44";"2013";"1117";"100%,50%"
"38";"P 25";"646";"13";"2056";"1157";"0";"0";"3.96";"0";"2013";"1117";"100%,50%"
"39";"P 25";"673";"27";"1850";"1190";"0";"0";"0";"4.46";"2013";"1117";"10%,100%,25%,50%"
"40";"P 25";"700";"26";"2029";"275";"0";"0";"0";"-1";"2013";"1117";"100%"
"41";"P 25";"792";"91";"1578";"1465";"0";"0";"0";"4.71";"2013";"1117";"100%,25%,50%"
"42";"P 25";"805";"13";"1708";"1273";"0";"0";"0";"4.6";"2013";"1117";"10%,100%,25%,50%"
"43";"P 25";"818";"13";"1701";"1084";"0";"0";"0";"4.64";"2013";"1117";"100%,25%,50%"
"44";"P 25";"873";"54";"1834";"816";"0";"0";"0";"4.37";"2013";"1117";"100%,50%"
"45";"P 25";"981";"108";"1834";"816";"0";"0";"3.85";"0";"2013";"1117";"100%,50%"
"46";"P 25";"1022";"40";"1834";"816";"0";"0";"3.66";"0";"2013";"1117";"100%,50%"
"47";"P 25";"1616";"594";"2052";"925";"0";"0";"0";"3.38";"2013";"1117";"100%,50%"
"48";"P 25";"1671";"54";"2082";"971";"0";"0";"0";"3.19";"2013";"1117";"100%,50%"
"49";"P 25";"1698";"27";"2066";"1107";"0";"0";"0";"3.12";"2013";"1117";"100%,50%"
"50";"P 25";"1752";"54";"2052";"1034";"0";"0";"0";"3.09";"2013";"1117";"100%,50%"
"51";"P 25";"1779";"26";"2105";"826";"0";"0";"0";"3.06";"2013";"1117";"100%,50%"
"52";"P 25";"1806";"26";"1883";"1041";"0";"0";"0";"3.22";"2013";"1117";"100%,25%,50%"
"53";"P 25";"1860";"54";"1936";"1074";"0";"0";"0";"3.26";"2013";"1117";"100%,25%,50%"
"54";"P 25";"1887";"27";"1989";"971";"0";"0";"0";"3.23";"2013";"1117";"100%,50%"
"55";"P 25";"1914";"26";"2056";"998";"0";"0";"0";"3.17";"2013";"1117";"100%,50%"
"56";"P 25";"1941";"27";"2076";"932";"0";"0";"0";"3.19";"2013";"1117";"100%,50%"
"57";"P 25";"1968";"27";"2115";"1061";"0";"0";"0";"3.18";"2013";"1117";"100%,50%"
"58";"P 25";"2022";"54";"2152";"1101";"0";"0";"0";"3.41";"2013";"1117";"100%,50%"
"59";"P 25";"2049";"27";"2175";"1243";"0";"0";"0";"3.4";"2013";"1117";"100%,50%"
"60";"P 25";"2076";"26";"2086";"1247";"0";"0";"0";"3.37";"2013";"1117";"100%,50%"
"61";"P 25";"2103";"27";"2115";"1177";"0";"0";"0";"3.36";"2013";"1117";"100%,50%"
"62";"P 25";"2157";"54";"2062";"1300";"0";"0";"0";"3.36";"2013";"1117";"100%,50%"
"63";"P 25";"2184";"26";"2059";"1313";"0";"0";"0";"3.42";"2013";"1117";"100%,50%"
"64";"P 25";"2211";"27";"1963";"1028";"0";"0";"0";"3.44";"2013";"1117";"100%,50%"
"65";"P 25";"2265";"53";"2003";"1068";"0";"0";"0";"3.52";"2013";"1117";"100%,50%"
"66";"P 25";"2319";"54";"1946";"1283";"0";"0";"0";"3.53";"2013";"1117";"100%,25%,50%"
"67";"P 25";"2360";"40";"1820";"1170";"0";"0";"0";"3.53";"2013";"1117";"10%,100%,25%,50%"
"68";"P 25";"2387";"27";"1840";"1402";"0";"0";"0";"3.6";"2013";"1117";"100%,25%,50%"
"69";"P 25";"2414";"26";"1857";"1280";"0";"0";"0";"3.55";"2013";"1117";"10%,100%,25%,50%"
"70";"P 25";"2441";"26";"1824";"1260";"0";"0";"0";"3.59";"2013";"1117";"10%,100%,25%,50%"
"71";"P 25";"2468";"27";"2049";"942";"0";"0";"0";"3.56";"2013";"1117";"100%,50%"
"72";"P 25";"2495";"26";"2059";"1276";"0";"0";"0";"3.68";"2013";"1117";"100%,50%"
"73";"P 25";"2522";"27";"2105";"942";"0";"0";"0";"3.64";"2013";"1117";"100%,50%"
"74";"P 25";"2549";"26";"2042";"1008";"0";"0";"0";"3.64";"2013";"1117";"100%,50%"
"75";"P 25";"2590";"40";"1973";"1283";"0";"0";"0";"3.72";"2013";"1117";"100%,25%,50%"
"76";"P 25";"2644";"54";"1933";"998";"0";"0";"0";"3.63";"2013";"1117";"100%,50%"
"77";"P 25";"2698";"53";"1907";"1220";"0";"0";"0";"3.69";"2013";"1117";"100%,25%,50%"
"78";"P 25";"2725";"26";"2029";"1177";"0";"0";"0";"3.6";"2013";"1117";"100%,25%,50%"
"79";"P 25";"2752";"26";"1999";"1482";"0";"0";"0";"3.65";"2013";"1117";"100%,50%"
"80";"P 25";"2806";"54";"1930";"1303";"0";"0";"0";"3.73";"2013";"1117";"100%,25%,50%"
"81";"P 25";"2833";"27";"2182";"1270";"0";"0";"0";"3.7";"2013";"1117";"100%,50%"
"82";"P 25";"2860";"27";"1903";"1330";"0";"0";"0";"3.78";"2013";"1117";"100%,25%,50%"
"83";"P 25";"2887";"26";"1916";"1366";"0";"0";"0";"3.67";"2013";"1117";"100%,25%,50%"
"84";"P 25";"2914";"27";"2119";"1257";"0";"0";"0";"3.7";"2013";"1117";"100%,50%"
"85";"P 25";"2968";"53";"2082";"1330";"0";"0";"0";"3.61";"2013";"1117";"100%,50%"
"86";"P 25";"3036";"67";"2046";"1310";"0";"0";"0";"3.62";"2013";"1117";"100%,50%"
"87";"P 25";"3169";"132";"2152";"1044";"0";"0";"0";"3.65";"2013";"1117";"100%,50%"
"88";"P 25";"3328";"159";"2129";"1654";"0";"0";"0";"3.36";"2013";"1117";"100%,50%"
"89";"P 25";"3369";"40";"1926";"1485";"0";"0";"0";"3.61";"2013";"1117";"100%,50%"
"90";"P 25";"3396";"26";"2142";"1442";"0";"0";"0";"3.67";"2013";"1117";"100%,50%"
"91";"P 25";"3423";"27";"1923";"1422";"0";"0";"0";"3.7";"2013";"1117";"100%,25%,50%"
"92";"P 25";"3450";"27";"1900";"1353";"0";"0";"0";"3.61";"2013";"1117";"100%,25%,50%"
"93";"P 25";"3477";"26";"2129";"1217";"0";"0";"0";"3.84";"2013";"1117";"100%,50%"
"94";"P 25";"3531";"54";"1973";"1117";"0";"0";"0";"3.69";"2013";"1117";"100%,25%,50%"
"95";"P 25";"3558";"27";"1943";"1300";"0";"0";"0";"3.8";"2013";"1117";"100%,25%,50%"
"96";"P 25";"3625";"67";"2102";"1240";"0";"0";"0";"3.65";"2013";"1117";"100%,50%"
"97";"P 25";"3734";"108";"1946";"1124";"0";"0";"0";"3.69";"2013";"1117";"100%,25%,50%"
"98";"P 25";"3815";"81";"1853";"1247";"0";"0";"0";"3.72";"2013";"1117";"10%,100%,25%,50%"
"99";"P 25";"3842";"26";"1900";"1230";"0";"0";"0";"3.77";"2013";"1117";"100%,25%,50%"
"100";"P 25";"3896";"54";"2205";"1157";"0";"0";"0";"3.74";"2013";"1117";"100%,50%"
"101";"P 25";"3936";"40";"1940";"1257";"0";"0";"0";"3.77";"2013";"1117";"100%,25%,50%"
"102";"P 25";"3977";"40";"2096";"1233";"0";"0";"0";"3.7";"2013";"1117";"100%,50%"
"103";"P 25";"4004";"26";"1979";"1270";"0";"0";"0";"3.83";"2013";"1117";"100%,25%,50%"
"104";"P 25";"4031";"27";"1970";"1333";"0";"0";"0";"3.76";"2013";"1117";"100%,25%,50%"
"105";"P 25";"4058";"26";"1850";"1170";"0";"0";"0";"3.76";"2013";"1117";"100%,25%,50%"
"106";"P 25";"4085";"27";"1893";"1190";"0";"0";"0";"3.76";"2013";"1117";"100%,25%,50%"
"107";"P 25";"4285";"199";"1936";"1412";"0";"0";"0";"3.81";"2013";"1117";"100%,25%,50%"
"108";"P 25";"4393";"108";"1830";"1257";"0";"0";"0";"3.83";"2013";"1117";"10%,100%,25%,50%"
"109";"P 25";"4420";"26";"1830";"1257";"0";"0";"2.05";"0";"2013";"1117";"10%,100%,25%,50%"
"110";"P 25";"4461";"40";"1907";"1353";"0";"0";"0";"3.89";"2013";"1117";"100%,25%,50%"
"111";"P 25";"4488";"27";"1890";"1247";"0";"0";"0";"3.85";"2013";"1117";"100%,25%,50%"
"112";"P 25";"4569";"81";"1920";"1267";"0";"0";"0";"3.93";"2013";"1117";"100%,25%,50%"
"113";"P 25";"4623";"54";"2062";"1263";"0";"0";"0";"3.83";"2013";"1117";"100%,50%"
"114";"P 25";"4677";"54";"2033";"1267";"0";"0";"0";"3.9";"2013";"1117";"100%,25%,50%"
"115";"P 25";"4731";"53";"2033";"1267";"0";"0";"2.11";"0";"2013";"1117";"100%,25%,50%"
"116";"P 25";"4758";"26";"2062";"1359";"0";"0";"0";"3.94";"2013";"1117";"100%,50%"
"117";"P 25";"4772";"13";"2172";"1250";"0";"0";"0";"3.87";"2013";"1117";"100%,50%"
"118";"P 25";"4826";"54";"2162";"1339";"0";"0";"0";"3.88";"2013";"1117";"100%,50%"
"119";"P 25";"4853";"27";"2006";"1197";"0";"0";"0";"3.82";"2013";"1117";"100%,25%,50%"
"120";"P 25";"4880";"26";"1897";"1300";"0";"0";"0";"3.8";"2013";"1117";"100%,25%,50%"
"121";"P 25";"4907";"27";"1804";"1356";"0";"0";"0";"3.68";"2013";"1117";"100%,25%,50%"
"122";"P 25";"4934";"26";"1983";"1280";"0";"0";"0";"3.81";"2013";"1117";"100%,25%,50%"
"123";"P 25";"4961";"27";"1820";"1333";"0";"0";"0";"3.62";"2013";"1117";"10%,100%,25%,50%"
"124";"P 25";"4988";"26";"1827";"1502";"0";"0";"0";"3.79";"2013";"1117";"100%,25%,50%"
"125";"P 25";"5015";"26";"2152";"1247";"0";"0";"0";"3.66";"2013";"1117";"100%,50%"
"126";"P 25";"5096";"81";"2099";"1230";"0";"0";"0";"3.77";"2013";"1117";"100%,50%"
"127";"P 25";"5150";"54";"2132";"1250";"0";"0";"0";"3.67";"2013";"1117";"100%,50%"
"128";"P 25";"5191";"40";"2168";"1525";"0";"0";"0";"3.68";"2013";"1117";"100%,50%"
"129";"P 25";"5218";"27";"1857";"1383";"0";"0";"0";"3.65";"2013";"1117";"100%,25%,50%"
"130";"P 25";"5245";"27";"1999";"1293";"0";"0";"0";"3.55";"2013";"1117";"100%,25%,50%"
"131";"P 25";"5272";"27";"1867";"1426";"0";"0";"0";"3.62";"2013";"1117";"100%,25%,50%"
"132";"P 25";"5299";"27";"2062";"1320";"0";"0";"0";"3.59";"2013";"1117";"100%,50%"
"133";"P 25";"5326";"27";"1973";"1253";"0";"0";"0";"3.52";"2013";"1117";"100%,25%,50%"
"134";"P 25";"5353";"27";"2026";"1180";"0";"0";"0";"3.5";"2013";"1117";"100%,25%,50%"
"135";"P 25";"5407";"53";"2003";"1223";"0";"0";"0";"3.46";"2013";"1117";"100%,25%,50%"
"136";"P 25";"5502";"94";"2042";"1137";"0";"0";"0";"3.47";"2013";"1117";"100%,50%"
"137";"P 25";"5529";"27";"2049";"1024";"0";"0";"0";"3.52";"2013";"1117";"100%,50%"
"138";"P 25";"5556";"26";"1960";"1184";"0";"0";"0";"3.54";"2013";"1117";"100%,25%,50%"
"139";"P 25";"5583";"27";"1930";"1164";"0";"0";"0";"3.51";"2013";"1117";"100%,25%,50%"
"140";"P 25";"5610";"27";"2006";"1134";"0";"0";"0";"3.58";"2013";"1117";"100%,25%,50%"
"141";"P 25";"5678";"67";"1966";"1137";"0";"0";"0";"3.58";"2013";"1117";"100%,25%,50%"
"142";"P 25";"5745";"67";"2105";"1111";"0";"0";"0";"3.67";"2013";"1117";"100%,50%"
"143";"P 25";"5772";"27";"2099";"1104";"0";"0";"0";"3.57";"2013";"1117";"100%,50%"
"144";"P 25";"5799";"27";"2261";"1290";"0";"0";"0";"3.7";"2013";"1117";"100%,50%"
"145";"P 25";"5853";"54";"2125";"932";"0";"0";"0";"3.62";"2013";"1117";"100%,50%"
"146";"P 25";"5880";"27";"2082";"1084";"0";"0";"0";"3.68";"2013";"1117";"100%,50%"
"147";"P 25";"5935";"54";"2268";"1064";"0";"0";"0";"3.69";"2013";"1117";"100%,50%"
"148";"P 25";"5962";"27";"1850";"928";"0";"0";"0";"3.67";"2013";"1117";"100%,50%"
"149";"P 25";"6002";"40";"1907";"1160";"0";"0";"0";"3.72";"2013";"1117";"100%,25%,50%"
"150";"P 25";"6056";"54";"2009";"1064";"0";"0";"0";"3.75";"2013";"1117";"100%,50%"
"151";"P 25";"6083";"27";"1950";"1217";"0";"0";"0";"3.87";"2013";"1117";"100%,25%,50%"
"152";"P 25";"6110";"27";"2019";"1213";"0";"0";"0";"3.91";"2013";"1117";"100%,25%,50%"
"153";"P 25";"6137";"26";"1893";"1054";"0";"0";"0";"3.84";"2013";"1117";"100%,25%,50%"
"154";"P 25";"6164";"27";"2049";"1366";"0";"0";"0";"3.89";"2013";"1117";"100%,50%"
"155";"P 25";"6245";"80";"2062";"1257";"0";"0";"0";"3.9";"2013";"1117";"100%,50%"
"156";"P 25";"6313";"67";"2314";"1121";"0";"0";"0";"3.79";"2013";"1117";"100%,50%"
"157";"P 25";"6340";"27";"2371";"1194";"0";"0";"0";"3.81";"2013";"1117";"100%"
"158";"P 25";"6394";"54";"1784";"1270";"0";"0";"0";"3.83";"2013";"1117";"10%,100%,25%,50%"
"159";"P 25";"6583";"189";"2132";"1333";"0";"0";"0";"3.84";"2013";"1117";"100%,50%"
"160";"P 25";"6610";"27";"2096";"1396";"0";"0";"0";"3.81";"2013";"1117";"100%,50%"
"161";"P 25";"6665";"54";"1900";"1422";"0";"0";"0";"3.89";"2013";"1117";"100%,25%,50%"
"162";"P 25";"6746";"81";"2099";"1363";"0";"0";"0";"3.93";"2013";"1117";"100%,50%"
"163";"P 25";"6786";"40";"1913";"1280";"0";"0";"0";"3.83";"2013";"1117";"100%,25%,50%"
"164";"P 25";"6986";"200";"1913";"1383";"0";"0";"0";"3.84";"2013";"1117";"100%,25%,50%"
"165";"P 25";"7068";"81";"2076";"1187";"0";"0";"0";"3.78";"2013";"1117";"100%,50%"
"166";"P 25";"7094";"26";"1920";"1359";"0";"0";"0";"3.85";"2013";"1117";"100%,25%,50%"
"167";"P 25";"7149";"54";"2026";"1273";"0";"0";"0";"3.82";"2013";"1117";"100%,25%,50%"
"168";"P 25";"7175";"26";"1923";"1263";"0";"0";"0";"3.71";"2013";"1117";"100%,25%,50%"
"169";"P 25";"7229";"54";"2281";"1442";"0";"0";"0";"3.86";"2013";"1117";"100%,50%"
"170";"P 25";"7257";"27";"2039";"1326";"0";"0";"0";"3.77";"2013";"1117";"100%,50%"
"171";"P 25";"7284";"27";"2351";"1326";"0";"0";"0";"3.8";"2013";"1117";"100%"
"172";"P 25";"7365";"80";"1999";"1213";"0";"0";"0";"3.72";"2013";"1117";"100%,25%,50%"
"173";"P 25";"7392";"27";"1890";"1243";"0";"0";"0";"3.64";"2013";"1117";"100%,25%,50%"
"174";"P 25";"7419";"26";"1976";"1273";"0";"0";"0";"3.62";"2013";"1117";"100%,25%,50%"
"175";"P 25";"7446";"27";"2152";"1157";"0";"0";"0";"3.63";"2013";"1117";"100%,50%"
"176";"P 25";"7473";"27";"2168";"1217";"0";"0";"0";"3.75";"2013";"1117";"100%,50%"
"177";"P 25";"7500";"26";"2444";"1227";"0";"0";"0";"3.66";"2013";"1117";"100%"
"178";"P 25";"7554";"54";"2381";"1190";"0";"0";"0";"3.61";"2013";"1117";"100%"
"179";"P 25";"7608";"53";"1767";"1386";"0";"0";"0";"3.7";"2013";"1117";"100%,25%,50%"
"180";"P 25";"7689";"81";"2019";"1257";"0";"0";"0";"3.61";"2013";"1117";"100%,25%,50%"
"181";"P 25";"7716";"26";"1850";"1097";"0";"0";"0";"3.61";"2013";"1117";"100%,25%,50%"
"182";"P 25";"7743";"27";"2069";"1237";"0";"0";"0";"3.66";"2013";"1117";"100%,50%"
"183";"P 25";"7771";"27";"2357";"1316";"0";"0";"0";"3.6";"2013";"1117";"100%"
"184";"P 25";"7798";"27";"2175";"1326";"0";"0";"0";"3.61";"2013";"1117";"100%,50%"
"185";"P 25";"7889";"91";"1976";"1296";"0";"0";"0";"3.7";"2013";"1117";"100%,25%,50%"
"186";"P 25";"7997";"108";"1979";"1157";"0";"0";"0";"3.73";"2013";"1117";"100%,25%,50%"
