"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 11";"0";"0";"2062";"1220";"0";"0";"4.61";"5.09";"2036";"1064";"100%,50%"
"2";"P 11";"13";"13";"2019";"1227";"0";"0";"4.63";"5.06";"2036";"1064";"100%,25%,50%"
"3";"P 11";"27";"13";"2029";"1230";"0";"0";"4.56";"5.04";"2036";"1064";"100%,25%,50%"
"4";"P 11";"41";"13";"2042";"1223";"0";"0";"4.56";"5.05";"2036";"1064";"100%,25%,50%"
"5";"P 11";"55";"13";"2042";"1250";"0";"0";"4.61";"5.05";"2036";"1064";"100%,25%,50%"
"6";"P 11";"68";"13";"2036";"1230";"0";"0";"4.59";"0";"2036";"1064";"100%,25%,50%"
"7";"P 11";"82";"13";"2046";"1223";"0";"0";"4.56";"0";"2036";"1064";"100%,25%,50%"
"8";"P 11";"96";"13";"2042";"1197";"0";"0";"4.63";"5.04";"2036";"1064";"100%,25%,50%"
"9";"P 11";"110";"13";"2016";"1194";"0";"0";"4.57";"5.05";"2036";"1064";"100%,25%,50%"
"10";"P 11";"124";"13";"2023";"1220";"0";"0";"4.58";"5.08";"2036";"1064";"100%,25%,50%"
"11";"P 11";"137";"13";"2056";"1263";"0";"0";"4.62";"0";"2036";"1064";"100%,50%"
"12";"P 11";"151";"13";"2042";"1240";"0";"0";"4.58";"5.12";"2036";"1064";"100%,25%,50%"
"13";"P 11";"165";"13";"2049";"1207";"0";"0";"4.66";"5.09";"2036";"1064";"100%,50%"
"14";"P 11";"179";"13";"2009";"1243";"0";"0";"4.64";"5.12";"2036";"1064";"100%,25%,50%"
"15";"P 11";"192";"13";"2019";"1227";"0";"0";"4.74";"5.15";"2036";"1064";"100%,25%,50%"
"16";"P 11";"206";"13";"2036";"1263";"0";"0";"4.66";"0";"2036";"1064";"100%,25%,50%"
"17";"P 11";"220";"13";"1999";"1253";"0";"0";"4.65";"5.13";"2036";"1064";"100%,25%,50%"
"18";"P 11";"234";"13";"2036";"1230";"0";"0";"4.64";"5.14";"2036";"1064";"100%,25%,50%"
"19";"P 11";"248";"13";"2029";"1237";"0";"0";"4.68";"5.21";"2036";"1064";"100%,25%,50%"
"20";"P 11";"261";"13";"2019";"1273";"0";"0";"4.71";"5.2";"2036";"1064";"100%,25%,50%"
"21";"P 11";"275";"13";"2029";"1230";"0";"0";"4.73";"5.2";"2036";"1064";"100%,25%,50%"
"22";"P 11";"289";"13";"2016";"1233";"0";"0";"4.67";"5.19";"2036";"1064";"100%,25%,50%"
"23";"P 11";"303";"13";"2003";"1260";"0";"0";"4.7";"0";"2036";"1064";"100%,25%,50%"
"24";"P 11";"317";"13";"1989";"1243";"0";"0";"4.75";"0";"2036";"1064";"100%,25%,50%"
"25";"P 11";"331";"13";"1993";"1210";"0";"0";"4.72";"5.27";"2036";"1064";"100%,25%,50%"
"26";"P 11";"344";"13";"1996";"1233";"0";"0";"4.7";"5.19";"2036";"1064";"100%,25%,50%"
"27";"P 11";"359";"14";"2026";"1260";"0";"0";"4.73";"0";"2036";"1064";"100%,25%,50%"
"28";"P 11";"372";"13";"1986";"1276";"0";"0";"4.68";"5.22";"2036";"1064";"100%,25%,50%"
"29";"P 11";"386";"13";"1986";"1290";"0";"0";"4.72";"5.21";"2036";"1064";"100%,25%,50%"
"30";"P 11";"399";"13";"1983";"1253";"0";"0";"4.71";"5.25";"2036";"1064";"100%,25%,50%"
"31";"P 11";"413";"13";"2036";"1247";"0";"0";"4.71";"5.2";"2036";"1064";"100%,25%,50%"
"32";"P 11";"427";"13";"2006";"1217";"0";"0";"4.71";"5.26";"2036";"1064";"100%,25%,50%"
"33";"P 11";"441";"13";"2016";"1260";"0";"0";"4.72";"5.27";"2036";"1064";"100%,25%,50%"
"34";"P 11";"455";"13";"2019";"1247";"0";"0";"4.7";"5.27";"2036";"1064";"100%,25%,50%"
"35";"P 11";"468";"13";"2049";"1227";"0";"0";"4.73";"5.24";"2036";"1064";"100%,50%"
"36";"P 11";"482";"13";"2036";"1240";"0";"0";"4.75";"5.31";"2036";"1064";"100%,25%,50%"
"37";"P 11";"496";"13";"2082";"1210";"0";"0";"4.79";"5.27";"2036";"1064";"100%,50%"
