"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 13";"0";"0";"1701";"1237";"0";"0";"0";"5.15";"2089";"1024";"10%,100%,25%,50%"
"2";"P 13";"13";"13";"1840";"1207";"0";"0";"4.52";"0";"2089";"1024";"10%,100%,25%,50%"
"3";"P 13";"27";"13";"1873";"1170";"0";"0";"4.56";"5.18";"2089";"1024";"100%,25%,50%"
"4";"P 13";"40";"13";"1890";"1200";"0";"0";"4.59";"5.1";"2089";"1024";"100%,25%,50%"
"5";"P 13";"54";"13";"1860";"1220";"0";"0";"4.54";"0";"2089";"1024";"10%,100%,25%,50%"
"6";"P 13";"67";"13";"1873";"1240";"0";"0";"4.57";"5.14";"2089";"1024";"100%,25%,50%"
"7";"P 13";"81";"13";"1840";"1223";"0";"0";"4.71";"5.17";"2089";"1024";"10%,100%,25%,50%"
"8";"P 13";"94";"13";"1877";"1227";"0";"0";"4.6";"5.12";"2089";"1024";"100%,25%,50%"
"9";"P 13";"108";"13";"1688";"1243";"0";"0";"0";"5.11";"2089";"1024";"10%,100%,25%,50%"
"10";"P 13";"121";"13";"1830";"1157";"0";"0";"4.53";"5.12";"2089";"1024";"10%,100%,25%,50%"
"11";"P 13";"135";"13";"1694";"1280";"0";"0";"0";"5.1";"2089";"1024";"10%,100%,25%,50%"
"12";"P 13";"148";"13";"1837";"1270";"0";"0";"4.58";"0";"2089";"1024";"10%,100%,25%,50%"
"13";"P 13";"162";"13";"1897";"1164";"0";"0";"4.6";"5.14";"2089";"1024";"100%,25%,50%"
"14";"P 13";"175";"13";"1857";"1270";"0";"0";"4.6";"5.13";"2089";"1024";"10%,100%,25%,50%"
"15";"P 13";"189";"13";"1698";"1247";"0";"0";"0";"5.18";"2089";"1024";"10%,100%,25%,50%"
"16";"P 13";"202";"13";"1648";"1257";"0";"0";"0";"5.17";"2089";"1024";"10%,100%,25%,50%"
"17";"P 13";"216";"13";"1691";"1220";"0";"0";"0";"5.15";"2089";"1024";"10%,100%,25%,50%"
"18";"P 13";"229";"13";"1844";"1187";"0";"0";"4.49";"5.19";"2089";"1024";"10%,100%,25%,50%"
"19";"P 13";"243";"13";"1847";"1210";"0";"0";"4.48";"5.18";"2089";"1024";"10%,100%,25%,50%"
"20";"P 13";"256";"13";"1867";"1230";"0";"0";"4.53";"5.14";"2089";"1024";"10%,100%,25%,50%"
"21";"P 13";"270";"13";"1860";"1243";"0";"0";"4.52";"5.25";"2089";"1024";"10%,100%,25%,50%"
"22";"P 13";"283";"13";"1764";"1223";"0";"0";"4.62";"5.15";"2089";"1024";"10%,100%,25%,50%"
"23";"P 13";"297";"13";"1555";"1068";"0";"0";"4.62";"5.24";"2089";"1024";"100%,25%,50%"
"24";"P 13";"311";"13";"1515";"952";"0";"0";"4.6";"5.15";"2089";"1024";"100%,50%"
"25";"P 13";"459";"148";"1426";"872";"0";"0";"4.36";"5.32";"2089";"1024";"100%,50%"
"26";"P 13";"473";"13";"1509";"560";"0";"0";"4.62";"0";"2089";"1024";"100%"
"27";"P 13";"486";"13";"1330";"567";"0";"0";"4.6";"5.37";"2089";"1024";"100%"
"28";"P 13";"513";"26";"1369";"719";"0";"0";"4.68";"0";"2089";"1024";"100%"
"29";"P 13";"527";"13";"1320";"739";"0";"0";"4.71";"5.32";"2089";"1024";"100%"
"30";"P 13";"540";"13";"1389";"673";"0";"0";"4.67";"0";"2089";"1024";"100%"
"31";"P 13";"554";"13";"1366";"766";"0";"0";"4.85";"5.39";"2089";"1024";"100%"
"32";"P 13";"567";"13";"1369";"710";"0";"0";"4.75";"5.48";"2089";"1024";"100%"
"33";"P 13";"581";"13";"1369";"766";"0";"0";"4.81";"5.51";"2089";"1024";"100%"
"34";"P 13";"594";"13";"1409";"736";"0";"0";"4.8";"5.54";"2089";"1024";"100%"
"35";"P 13";"608";"13";"1393";"743";"0";"0";"4.79";"5.48";"2089";"1024";"100%"
"36";"P 13";"622";"13";"1396";"749";"0";"0";"4.84";"5.54";"2089";"1024";"100%"
"37";"P 13";"635";"13";"1369";"1061";"0";"0";"4.94";"5.48";"2089";"1024";"100%,50%"
