"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 32";"0";"0";"3057";"1817";"0";"0";"6.2";"0";"-";"-";"-"
"2";"P 32";"13";"13";"2755";"1668";"0";"0";"6.29";"-1";"-";"-";"100%"
"3";"P 32";"26";"13";"2798";"1635";"0";"0";"6.23";"0";"-";"-";"100%"
"4";"P 32";"40";"13";"2822";"1714";"0";"0";"6.28";"0";"-";"-";"-"
"5";"P 32";"54";"13";"2772";"1605";"0";"0";"6.17";"0";"-";"-";"100%"
"6";"P 32";"67";"13";"2769";"1625";"0";"0";"6.25";"0";"-";"-";"100%"
"7";"P 32";"81";"13";"2772";"1578";"0";"0";"6.24";"0";"-";"-";"100%"
"8";"P 32";"94";"13";"2798";"1638";"0";"0";"6.24";"0";"-";"-";"100%"
"9";"P 32";"108";"13";"2851";"1969";"0";"0";"0";"-1";"-";"-";"-"
"10";"P 32";"121";"13";"2802";"1916";"0";"0";"6.05";"0";"-";"-";"-"
"11";"P 32";"135";"13";"2752";"1528";"0";"0";"6.24";"-1";"-";"-";"100%"
"12";"P 32";"148";"13";"2168";"1373";"0";"0";"6.2";"6.64";"-";"-";"100%,50%"
"13";"P 32";"162";"13";"1681";"1131";"0";"0";"6.2";"6.49";"-";"-";"100%,25%,50%"
"14";"P 32";"175";"13";"1661";"862";"0";"0";"0";"6.36";"-";"-";"100%,50%"
"15";"P 32";"189";"13";"1592";"998";"0";"0";"5.98";"0";"-";"-";"100%,25%,50%"
"16";"P 32";"202";"13";"1555";"99";"0";"0";"5.81";"0";"-";"-";"100%"
"17";"P 32";"216";"13";"1568";"1015";"0";"0";"5.78";"6.11";"-";"-";"100%,25%,50%"
"18";"P 32";"257";"40";"1532";"1137";"0";"0";"5.46";"5.75";"-";"-";"100%,25%,50%"
"19";"P 32";"270";"13";"1538";"1164";"0";"0";"5.34";"5.72";"-";"-";"100%,25%,50%"
"20";"P 32";"284";"13";"1495";"1141";"0";"0";"5.32";"5.57";"-";"-";"100%,25%,50%"
"21";"P 32";"297";"13";"1472";"1167";"0";"0";"5.19";"5.52";"-";"-";"100%,25%,50%"
"22";"P 32";"311";"13";"1674";"1177";"0";"0";"5.14";"5.39";"-";"-";"10%,100%,25%,50%"
"23";"P 32";"324";"13";"1777";"1213";"0";"0";"5.05";"5.36";"-";"-";"10%,100%,25%,50%"
"24";"P 32";"337";"13";"1807";"1197";"0";"0";"4.99";"5.18";"-";"-";"10%,100%,25%,50%"
"25";"P 32";"351";"13";"1794";"1267";"0";"0";"4.97";"5.21";"-";"-";"10%,100%,25%,50%"
"26";"P 32";"378";"26";"1757";"995";"0";"0";"4.9";"5.13";"-";"-";"100%,25%,50%"
"27";"P 32";"392";"13";"1787";"1220";"0";"0";"4.74";"4.97";"-";"-";"10%,100%,25%,50%"
"28";"P 32";"405";"13";"1797";"1257";"0";"0";"4.75";"0";"-";"-";"10%,100%,25%,50%"
"29";"P 32";"419";"13";"1800";"1260";"0";"0";"4.67";"0";"-";"-";"10%,100%,25%,50%"
"30";"P 32";"432";"13";"1810";"1207";"0";"0";"4.67";"0";"-";"-";"10%,100%,25%,50%"
"31";"P 32";"473";"40";"1731";"1180";"0";"0";"4.51";"0";"-";"-";"10%,100%,25%,50%"
"32";"P 32";"527";"53";"1674";"1190";"0";"0";"4.46";"0";"-";"-";"10%,100%,25%,50%"
"33";"P 32";"540";"13";"1658";"1137";"0";"0";"4.38";"0";"-";"-";"100%,25%,50%"
"34";"P 32";"554";"13";"1684";"1144";"0";"0";"4.23";"4.48";"-";"-";"100%,25%,50%"
"35";"P 32";"568";"13";"1708";"1194";"0";"0";"4.39";"0";"-";"-";"10%,100%,25%,50%"
"36";"P 32";"581";"13";"1718";"998";"0";"0";"-1";"4.44";"-";"-";"100%,25%,50%"
"37";"P 32";"594";"13";"1704";"1160";"0";"0";"4.35";"0";"-";"-";"10%,100%,25%,50%"
"38";"P 32";"608";"13";"1701";"1223";"0";"0";"4.3";"4.44";"-";"-";"10%,100%,25%,50%"
"39";"P 32";"635";"27";"1708";"1154";"0";"0";"4.24";"0";"-";"-";"10%,100%,25%,50%"
"40";"P 32";"649";"13";"1694";"1111";"0";"0";"0";"4.28";"-";"-";"100%,25%,50%"
"41";"P 32";"662";"13";"1711";"1137";"0";"0";"4.28";"0";"-";"-";"10%,100%,25%,50%"
"42";"P 32";"676";"13";"1694";"1111";"0";"0";"4.15";"0";"-";"-";"100%,25%,50%"
"43";"P 32";"689";"13";"1714";"1200";"0";"0";"4.29";"4.33";"-";"-";"10%,100%,25%,50%"
"44";"P 32";"703";"13";"1751";"1124";"0";"0";"4.27";"4.32";"-";"-";"100%,25%,50%"
"45";"P 32";"716";"13";"1698";"1144";"0";"0";"4.24";"0";"-";"-";"10%,100%,25%,50%"
"46";"P 32";"730";"13";"1698";"1117";"0";"0";"4.22";"0";"-";"-";"100%,25%,50%"
"47";"P 32";"757";"27";"1711";"1111";"0";"0";"4.21";"4.24";"-";"-";"100%,25%,50%"
