"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 39";"0";"0";"1741";"942";"0";"0";"5.81";"5.08";"-";"-";"100%,25%,50%"
"2";"P 39";"13";"13";"1714";"991";"0";"0";"5.85";"5.11";"-";"-";"100%,25%,50%"
"3";"P 39";"27";"13";"1721";"998";"0";"0";"5.75";"5.06";"-";"-";"100%,25%,50%"
"4";"P 39";"40";"13";"1734";"995";"0";"0";"5.82";"5.06";"-";"-";"100%,25%,50%"
"5";"P 39";"54";"13";"1734";"991";"0";"0";"5.77";"5.01";"-";"-";"100%,25%,50%"
"6";"P 39";"67";"13";"1744";"968";"0";"0";"5.78";"5.02";"-";"-";"100%,25%,50%"
"7";"P 39";"81";"13";"1684";"961";"0";"0";"5.74";"5.01";"-";"-";"100%,25%,50%"
"8";"P 39";"94";"13";"1731";"1005";"0";"0";"5.77";"0";"-";"-";"100%,25%,50%"
"9";"P 39";"108";"13";"1701";"1001";"0";"0";"5.83";"0";"-";"-";"100%,25%,50%"
"10";"P 39";"121";"13";"1718";"1051";"0";"0";"5.83";"5.02";"-";"-";"100%,25%,50%"
"11";"P 39";"135";"13";"1684";"1015";"0";"0";"5.75";"5.1";"-";"-";"100%,25%,50%"
"12";"P 39";"148";"13";"1694";"1008";"0";"0";"5.7";"0";"-";"-";"100%,25%,50%"
"13";"P 39";"162";"13";"1688";"1015";"0";"0";"5.73";"4.93";"-";"-";"100%,25%,50%"
"14";"P 39";"175";"13";"1678";"975";"0";"0";"5.71";"0";"-";"-";"100%,25%,50%"
"15";"P 39";"189";"13";"1727";"968";"0";"0";"5.63";"4.89";"-";"-";"100%,25%,50%"
"16";"P 39";"202";"13";"1684";"1018";"0";"0";"5.68";"4.86";"-";"-";"100%,25%,50%"
"17";"P 39";"216";"13";"1674";"1018";"0";"0";"5.66";"4.92";"-";"-";"100%,25%,50%"
"18";"P 39";"229";"13";"1714";"1034";"0";"0";"5.67";"4.87";"-";"-";"100%,25%,50%"
"19";"P 39";"243";"13";"1711";"1011";"0";"0";"5.66";"4.97";"-";"-";"100%,25%,50%"
"20";"P 39";"256";"13";"1671";"965";"0";"0";"5.72";"4.91";"-";"-";"100%,25%,50%"
"21";"P 39";"270";"13";"1678";"935";"0";"0";"5.58";"4.92";"-";"-";"100%,50%"
"22";"P 39";"283";"13";"1688";"975";"0";"0";"5.71";"4.92";"-";"-";"100%,25%,50%"
"23";"P 39";"297";"13";"1694";"981";"0";"0";"5.66";"4.91";"-";"-";"100%,25%,50%"
"24";"P 39";"310";"13";"1731";"1018";"0";"0";"0";"4.9";"-";"-";"100%,25%,50%"
"25";"P 39";"324";"13";"1694";"988";"0";"0";"5.73";"0";"-";"-";"100%,25%,50%"
"26";"P 39";"338";"13";"1787";"932";"0";"0";"5.65";"4.86";"-";"-";"100%,50%"
"27";"P 39";"351";"13";"1724";"1038";"0";"0";"5.7";"4.93";"-";"-";"100%,25%,50%"
"28";"P 39";"365";"13";"1721";"1005";"0";"0";"5.67";"0";"-";"-";"100%,25%,50%"
"29";"P 39";"378";"13";"1737";"995";"0";"0";"5.69";"4.89";"-";"-";"100%,25%,50%"
"30";"P 39";"392";"13";"1721";"995";"0";"0";"5.63";"4.92";"-";"-";"100%,25%,50%"
"31";"P 39";"405";"13";"1751";"1094";"0";"0";"0";"4.96";"-";"-";"100%,25%,50%"
"32";"P 39";"419";"13";"1708";"1024";"0";"0";"5.77";"4.95";"-";"-";"100%,25%,50%"
"33";"P 39";"432";"13";"1777";"1058";"0";"0";"5.8";"4.93";"-";"-";"100%,25%,50%"
"34";"P 39";"446";"13";"1688";"988";"0";"0";"5.75";"4.95";"-";"-";"100%,25%,50%"
"35";"P 39";"459";"13";"1711";"952";"0";"0";"5.66";"4.96";"-";"-";"100%,25%,50%"
"36";"P 39";"473";"13";"1731";"1054";"0";"0";"5.83";"4.92";"-";"-";"100%,25%,50%"
"37";"P 39";"486";"13";"1781";"1018";"0";"0";"5.79";"4.99";"-";"-";"100%,25%,50%"
"38";"P 39";"500";"13";"1757";"1034";"0";"0";"5.91";"5";"-";"-";"100%,25%,50%"
"39";"P 39";"513";"13";"1754";"1031";"0";"0";"5.77";"5.03";"-";"-";"100%,25%,50%"
"40";"P 39";"527";"13";"1711";"942";"0";"0";"5.78";"5.04";"-";"-";"100%,25%,50%"
"41";"P 39";"540";"13";"1761";"1005";"0";"0";"5.8";"5.09";"-";"-";"100%,25%,50%"
"42";"P 39";"554";"13";"1761";"1038";"0";"0";"5.88";"5.11";"-";"-";"100%,25%,50%"
"43";"P 39";"567";"13";"1721";"955";"0";"0";"5.87";"5.07";"-";"-";"100%,25%,50%"
"44";"P 39";"581";"13";"1724";"1054";"0";"0";"5.9";"5.08";"-";"-";"100%,25%,50%"
"45";"P 39";"594";"13";"1817";"1015";"0";"0";"5.89";"5.14";"-";"-";"100%,25%,50%"
"46";"P 39";"608";"13";"1784";"1028";"0";"0";"5.99";"5.15";"-";"-";"100%,25%,50%"
"47";"P 39";"621";"13";"1794";"1054";"0";"0";"5.99";"5.16";"-";"-";"100%,25%,50%"
"48";"P 39";"635";"13";"1771";"1064";"0";"0";"5.97";"0";"-";"-";"100%,25%,50%"
"49";"P 39";"649";"13";"1790";"1051";"0";"0";"6.01";"5.2";"-";"-";"100%,25%,50%"
"50";"P 39";"662";"13";"1724";"981";"0";"0";"6.05";"5.2";"-";"-";"100%,25%,50%"
"51";"P 39";"676";"13";"1741";"1081";"0";"0";"6.08";"5.24";"-";"-";"100%,25%,50%"
"52";"P 39";"689";"13";"1781";"1058";"0";"0";"6.08";"5.22";"-";"-";"100%,25%,50%"
"53";"P 39";"703";"13";"1724";"1044";"0";"0";"6.13";"5.22";"-";"-";"100%,25%,50%"
"54";"P 39";"716";"13";"1761";"1011";"0";"0";"6.14";"5.29";"-";"-";"100%,25%,50%"
"55";"P 39";"730";"13";"1771";"1081";"0";"0";"6.13";"5.28";"-";"-";"100%,25%,50%"
"56";"P 39";"743";"13";"1781";"1117";"0";"0";"6.19";"5.27";"-";"-";"100%,25%,50%"
"57";"P 39";"757";"13";"1747";"1054";"0";"0";"6.2";"5.4";"-";"-";"100%,25%,50%"
"58";"P 39";"770";"13";"1757";"1061";"0";"0";"6.2";"5.35";"-";"-";"100%,25%,50%"
"59";"P 39";"784";"13";"1810";"1058";"0";"0";"6.16";"5.36";"-";"-";"100%,25%,50%"
"60";"P 39";"797";"13";"1754";"1117";"0";"0";"6.15";"5.42";"-";"-";"100%,25%,50%"
"61";"P 39";"811";"13";"1727";"1117";"0";"0";"6.2";"5.44";"-";"-";"100%,25%,50%"
"62";"P 39";"824";"13";"1754";"1081";"0";"0";"6.26";"5.48";"-";"-";"100%,25%,50%"
