"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 10";"0";"0";"3465";"2085";"0";"0";"0";"7.3";"2391";"1253";"-"
"2";"P 10";"13";"13";"3442";"1515";"0";"0";"7.9";"7.32";"2391";"1253";"-"
"3";"P 10";"52";"39";"3465";"1353";"0";"0";"7.86";"7.24";"2391";"1253";"-"
"4";"P 10";"79";"26";"3445";"1419";"0";"0";"7.94";"7.37";"3322";"2165";"-"
"5";"P 10";"106";"26";"3491";"1296";"0";"0";"7.96";"7.28";"3322";"2165";"-"
"6";"P 10";"159";"53";"3505";"2168";"0";"0";"0";"7.31";"3322";"2165";"-"
"7";"P 10";"172";"13";"3346";"1356";"0";"0";"8.03";"7.39";"3322";"2165";"-"
"8";"P 10";"185";"13";"3418";"1419";"0";"0";"8.04";"7.27";"3322";"2165";"-"
"9";"P 10";"198";"13";"3412";"1416";"0";"0";"8.02";"7.33";"3322";"2165";"-"
"10";"P 10";"225";"26";"3501";"1366";"0";"0";"8.03";"7.36";"3322";"2165";"-"
"11";"P 10";"238";"13";"3389";"1333";"0";"0";"7.99";"7.28";"3322";"2165";"-"
"12";"P 10";"251";"13";"3382";"1432";"0";"0";"7.92";"7.34";"3322";"2165";"-"
"13";"P 10";"265";"13";"3505";"2026";"0";"0";"0";"7.43";"3322";"2165";"-"
"14";"P 10";"291";"26";"3468";"1389";"0";"0";"8.02";"7.4";"3322";"2165";"-"
"15";"P 10";"304";"13";"3442";"1429";"0";"0";"8.06";"7.41";"3322";"2165";"-"
"16";"P 10";"331";"26";"3445";"1512";"0";"0";"8.12";"7.45";"3322";"2165";"-"
"17";"P 10";"344";"13";"3273";"1946";"0";"0";"0";"7.44";"3322";"2165";"-"
"18";"P 10";"357";"13";"3438";"1532";"0";"0";"8.14";"7.45";"3322";"2165";"-"
"19";"P 10";"371";"13";"3505";"1465";"0";"0";"8.11";"7.44";"3322";"2165";"-"
"20";"P 10";"397";"26";"3458";"2129";"0";"0";"0";"7.49";"3322";"2165";"-"
"21";"P 10";"410";"13";"3415";"2211";"0";"0";"0";"7.48";"3322";"2165";"-"
"22";"P 10";"424";"13";"3472";"2069";"0";"0";"0";"7.47";"3322";"2165";"-"
"23";"P 10";"901";"477";"3130";"1038";"0";"0";"7.94";"0";"3322";"2165";"-"
"24";"P 10";"914";"12";"2351";"431";"0";"0";"8.05";"7.56";"3322";"2165";"100%"
"25";"P 10";"928";"13";"1724";"448";"0";"0";"7.91";"0";"3322";"2165";"100%"
"26";"P 10";"954";"26";"1907";"2099";"0";"0";"7.67";"0";"3322";"2165";"100%"
"27";"P 10";"967";"12";"1950";"1940";"0";"0";"7.58";"7.38";"3322";"2165";"100%"
"28";"P 10";"981";"13";"1930";"1956";"0";"0";"7.65";"7.24";"3322";"2165";"100%"
"29";"P 10";"994";"13";"2059";"1787";"0";"0";"7.57";"0";"3322";"2165";"100%"
"30";"P 10";"1007";"13";"1913";"1615";"0";"0";"7.41";"7.2";"3322";"2165";"100%,50%"
"31";"P 10";"1021";"13";"1996";"1575";"0";"0";"7.42";"7.2";"3322";"2165";"100%,50%"
"32";"P 10";"1034";"12";"2006";"1591";"0";"0";"7.36";"7.06";"3322";"2165";"100%,50%"
"33";"P 10";"1047";"13";"2029";"1479";"0";"0";"7.23";"6.91";"3322";"2165";"100%,50%"
"34";"P 10";"1061";"13";"1923";"1446";"0";"0";"7.22";"0";"3322";"2165";"100%,25%,50%"
"35";"P 10";"1074";"13";"2026";"1213";"0";"0";"7.06";"6.88";"3322";"2165";"100%,25%,50%"
"36";"P 10";"1087";"13";"2096";"1336";"0";"0";"7.18";"6.88";"3322";"2165";"100%,50%"
"37";"P 10";"1100";"13";"1986";"1097";"0";"0";"7.06";"6.81";"3322";"2165";"100%,25%,50%"
"38";"P 10";"1113";"13";"2062";"1170";"0";"0";"6.97";"6.75";"3322";"2165";"100%,50%"
"39";"P 10";"1127";"13";"2016";"1015";"0";"0";"6.92";"6.76";"3322";"2165";"100%,50%"
"40";"P 10";"1140";"13";"2069";"915";"0";"0";"6.9";"6.69";"3322";"2165";"100%,50%"
"41";"P 10";"1153";"13";"2062";"892";"0";"0";"6.77";"6.68";"3322";"2165";"100%,50%"
"42";"P 10";"1166";"13";"2099";"769";"0";"0";"6.87";"6.66";"3322";"2165";"100%,50%"
