"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 4";"0";"0";"1767";"845";"0";"0";"4.34";"4.05";"2132";"1015";"100%,50%"
"2";"P 4";"13";"13";"1671";"859";"0";"0";"4.35";"4.08";"2132";"1015";"100%,50%"
"3";"P 4";"27";"13";"1691";"819";"0";"0";"4.38";"4.01";"2132";"1015";"100%,50%"
"4";"P 4";"40";"13";"1704";"736";"0";"0";"4.29";"4.04";"2132";"1015";"100%,50%"
"5";"P 4";"54";"13";"1744";"753";"0";"0";"4.27";"4.06";"2132";"1015";"100%,50%"
"6";"P 4";"67";"13";"1664";"710";"0";"0";"4.3";"4.04";"2132";"1015";"100%,50%"
"7";"P 4";"81";"13";"1582";"885";"0";"0";"0";"4.02";"2132";"1015";"100%,50%"
"8";"P 4";"94";"13";"1562";"942";"0";"0";"0";"4.07";"2132";"1015";"100%,50%"
"9";"P 4";"108";"13";"1671";"716";"0";"0";"4.25";"4.07";"2132";"1015";"100%,50%"
"10";"P 4";"121";"13";"1681";"763";"0";"0";"4.34";"0";"2132";"1015";"100%,50%"
"11";"P 4";"135";"13";"1701";"756";"0";"0";"4.34";"4.09";"2132";"1015";"100%,50%"
"12";"P 4";"148";"13";"1671";"756";"0";"0";"4.28";"4.09";"2132";"1015";"100%,50%"
"13";"P 4";"162";"13";"1718";"799";"0";"0";"4.33";"4.15";"2132";"1015";"100%,50%"
"14";"P 4";"175";"13";"1694";"647";"0";"0";"4.3";"4.1";"2132";"1015";"100%,50%"
"15";"P 4";"189";"13";"1585";"922";"0";"0";"0";"4.1";"2132";"1015";"100%,50%"
"16";"P 4";"202";"13";"1694";"749";"0";"0";"4.34";"4.05";"2132";"1015";"100%,50%"
"17";"P 4";"216";"13";"1698";"743";"0";"0";"4.27";"4.06";"2132";"1015";"100%,50%"
"18";"P 4";"229";"13";"1681";"862";"0";"0";"4.35";"4.01";"2132";"1015";"100%,50%"
"19";"P 4";"256";"27";"2603";"1363";"0";"0";"4.14";"4.06";"2132";"1015";"100%"
"20";"P 4";"283";"27";"2938";"1780";"0";"0";"4.17";"4.1";"2132";"1015";"-"
"21";"P 4";"297";"13";"2911";"1824";"0";"0";"4.25";"4.01";"2132";"1015";"-"
"22";"P 4";"310";"13";"2898";"1721";"0";"0";"4.24";"4.1";"2132";"1015";"-"
"23";"P 4";"324";"13";"2878";"1827";"0";"0";"4.19";"4.11";"2132";"1015";"-"
"24";"P 4";"337";"13";"3011";"1674";"0";"0";"4.2";"4.08";"2132";"1015";"-"
"25";"P 4";"351";"13";"2944";"1731";"0";"0";"4.22";"0";"2132";"1015";"-"
"26";"P 4";"365";"13";"2905";"1754";"0";"0";"4.17";"4.12";"2132";"1015";"-"
"27";"P 4";"378";"13";"3021";"1827";"0";"0";"4.13";"4.11";"2132";"1015";"-"
"28";"P 4";"716";"338";"3501";"2016";"0";"0";"4.61";"4.5";"2132";"1015";"-"
"29";"P 4";"743";"26";"3007";"1814";"0";"0";"0";"4.54";"2132";"1015";"-"
"30";"P 4";"770";"26";"2835";"1674";"0";"0";"4.76";"4.64";"2132";"1015";"100%"
"31";"P 4";"797";"27";"2848";"1605";"0";"0";"4.74";"4.55";"2132";"1015";"100%"
"32";"P 4";"811";"13";"2848";"1661";"0";"0";"0";"4.57";"2132";"1015";"100%"
"33";"P 4";"824";"13";"2739";"1595";"0";"0";"4.78";"4.58";"2132";"1015";"100%"
"34";"P 4";"838";"13";"2818";"1721";"0";"0";"4.74";"4.51";"2132";"1015";"100%"
"35";"P 4";"851";"13";"2510";"1717";"0";"0";"0";"4.49";"2132";"1015";"100%"
"36";"P 4";"865";"13";"1983";"1223";"0";"0";"4.83";"4.51";"2132";"1015";"100%,25%,50%"
"37";"P 4";"878";"13";"1983";"1283";"0";"0";"4.64";"4.48";"2132";"1015";"100%,25%,50%"
"38";"P 4";"892";"13";"1913";"1124";"0";"0";"4.51";"4.46";"2132";"1015";"100%,25%,50%"
"39";"P 4";"905";"13";"1953";"1104";"0";"0";"4.47";"4.33";"2132";"1015";"100%,25%,50%"
"40";"P 4";"919";"13";"1890";"1160";"0";"0";"0";"4.29";"2132";"1015";"100%,25%,50%"
"41";"P 4";"933";"13";"1973";"1164";"0";"0";"4.37";"4.29";"2132";"1015";"100%,25%,50%"
"42";"P 4";"946";"13";"1989";"1107";"0";"0";"4.32";"4.14";"2132";"1015";"100%,25%,50%"
"43";"P 4";"959";"13";"1920";"1028";"0";"0";"4.19";"4.11";"2132";"1015";"100%,25%,50%"
"44";"P 4";"973";"13";"1953";"1034";"0";"0";"4.21";"0";"2132";"1015";"100%,25%,50%"
"45";"P 4";"987";"13";"1850";"988";"0";"0";"4.09";"3.98";"2132";"1015";"100%,25%,50%"
"46";"P 4";"1000";"13";"1820";"882";"0";"0";"4.03";"3.92";"2132";"1015";"100%,50%"
"47";"P 4";"1013";"13";"1840";"912";"0";"0";"3.99";"3.9";"2132";"1015";"100%,50%"
"48";"P 4";"1041";"27";"1853";"922";"0";"0";"3.89";"0";"2132";"1015";"100%,50%"
"49";"P 4";"1108";"67";"1853";"925";"0";"0";"3.88";"0";"2132";"1015";"100%,50%"
"50";"P 4";"1149";"40";"1847";"872";"0";"0";"3.72";"0";"2132";"1015";"100%,50%"
"51";"P 4";"1189";"40";"1943";"855";"0";"0";"3.58";"0";"2132";"1015";"100%,50%"
"52";"P 4";"1216";"26";"1880";"912";"0";"0";"3.58";"0";"2132";"1015";"100%,50%"
"53";"P 4";"1243";"27";"1761";"978";"0";"0";"0";"3.43";"2132";"1015";"100%,25%,50%"
"54";"P 4";"1257";"13";"1893";"975";"0";"0";"3.61";"3.43";"2132";"1015";"100%,25%,50%"
"55";"P 4";"1270";"13";"1781";"1028";"0";"0";"0";"3.43";"2132";"1015";"100%,25%,50%"
"56";"P 4";"1284";"13";"1897";"902";"0";"0";"3.54";"0";"2132";"1015";"100%,50%"
"57";"P 4";"1311";"27";"1741";"829";"0";"0";"0";"3.37";"2132";"1015";"100%,50%"
"58";"P 4";"1338";"27";"1877";"932";"0";"0";"3.49";"3.36";"2132";"1015";"100%,50%"
"59";"P 4";"1365";"26";"1877";"869";"0";"0";"3.42";"0";"2132";"1015";"100%,50%"
"60";"P 4";"1392";"27";"1900";"922";"0";"0";"3.53";"3.29";"2132";"1015";"100%,50%"
"61";"P 4";"1406";"13";"1867";"915";"0";"0";"3.52";"3.29";"2132";"1015";"100%,50%"
"62";"P 4";"1419";"13";"1887";"892";"0";"0";"3.48";"0";"2132";"1015";"100%,50%"
"63";"P 4";"1487";"67";"1890";"836";"0";"0";"3.44";"3.33";"2132";"1015";"100%,50%"
"64";"P 4";"1595";"108";"1761";"1058";"0";"0";"0";"3.3";"2132";"1015";"100%,25%,50%"
"65";"P 4";"1622";"26";"1734";"1024";"0";"0";"0";"3.34";"2132";"1015";"100%,25%,50%"
"66";"P 4";"1703";"81";"1718";"922";"0";"0";"0";"3.29";"2132";"1015";"100%,50%"
"67";"P 4";"1730";"27";"1797";"978";"0";"0";"0";"3.32";"2132";"1015";"100%,25%,50%"
"68";"P 4";"1757";"27";"1853";"895";"0";"0";"3.47";"3.31";"2132";"1015";"100%,50%"
"69";"P 4";"1784";"26";"1777";"998";"0";"0";"0";"3.28";"2132";"1015";"100%,25%,50%"
"70";"P 4";"1811";"27";"1850";"859";"0";"0";"3.47";"3.33";"2132";"1015";"100%,50%"
"71";"P 4";"1825";"13";"1718";"988";"0";"0";"0";"3.38";"2132";"1015";"100%,25%,50%"
"72";"P 4";"1838";"13";"1903";"749";"0";"0";"-1";"3.36";"2132";"1015";"100%,50%"
"73";"P 4";"1852";"13";"1893";"1028";"0";"0";"3.64";"3.39";"2132";"1015";"100%,25%,50%"
"74";"P 4";"1865";"13";"1870";"935";"0";"0";"3.58";"0";"2132";"1015";"100%,50%"
"75";"P 4";"1879";"13";"1764";"1015";"0";"0";"0";"3.41";"2132";"1015";"100%,25%,50%"
"76";"P 4";"1906";"27";"1834";"922";"0";"0";"3.63";"3.46";"2132";"1015";"100%,50%"
"77";"P 4";"1933";"27";"1844";"885";"0";"0";"3.65";"0";"2132";"1015";"100%,50%"
"78";"P 4";"1946";"13";"1883";"955";"0";"0";"3.71";"3.46";"2132";"1015";"100%,50%"
"79";"P 4";"1960";"13";"1873";"806";"0";"0";"3.62";"0";"2132";"1015";"100%,50%"
"80";"P 4";"1974";"13";"1903";"836";"0";"0";"3.62";"3.53";"2132";"1015";"100%,50%"
"81";"P 4";"2000";"26";"1741";"958";"0";"0";"0";"3.49";"2132";"1015";"100%,25%,50%"
"82";"P 4";"2028";"27";"1840";"786";"0";"0";"3.7";"3.54";"2132";"1015";"100%,50%"
"83";"P 4";"2055";"26";"1867";"932";"0";"0";"3.72";"0";"2132";"1015";"100%,50%"
"84";"P 4";"2068";"13";"1920";"842";"0";"0";"3.65";"0";"2132";"1015";"100%,50%"
"85";"P 4";"2082";"13";"1771";"915";"0";"0";"0";"3.55";"2132";"1015";"100%,50%"
"86";"P 4";"2109";"27";"1877";"879";"0";"0";"3.72";"0";"2132";"1015";"100%,50%"
"87";"P 4";"2149";"40";"1787";"889";"0";"0";"0";"3.46";"2132";"1015";"100%,50%"
"88";"P 4";"2176";"27";"1923";"229";"0";"0";"-1";"0";"2132";"1015";"100%"
"89";"P 4";"2190";"13";"1850";"915";"0";"0";"3.7";"3.48";"2132";"1015";"100%,50%"
"90";"P 4";"2203";"13";"1920";"1134";"0";"0";"3.72";"3.46";"2132";"1015";"100%,25%,50%"
"91";"P 4";"2217";"13";"1737";"952";"0";"0";"0";"3.44";"2132";"1015";"100%,25%,50%"
"92";"P 4";"2230";"13";"1860";"981";"0";"0";"3.66";"0";"2132";"1015";"100%,25%,50%"
"93";"P 4";"2244";"13";"1913";"802";"0";"0";"3.51";"0";"2132";"1015";"100%,50%"
"94";"P 4";"2271";"26";"1920";"1015";"0";"0";"3.58";"3.33";"2132";"1015";"100%,25%,50%"
"95";"P 4";"2285";"13";"1721";"912";"0";"0";"0";"3.41";"2132";"1015";"100%,50%"
"96";"P 4";"2298";"13";"1900";"922";"0";"0";"3.6";"0";"2132";"1015";"100%,50%"
"97";"P 4";"2312";"13";"1900";"1111";"0";"0";"3.69";"0";"2132";"1015";"100%,25%,50%"
"98";"P 4";"2325";"13";"1913";"806";"0";"0";"3.51";"0";"2132";"1015";"100%,50%"
"99";"P 4";"2339";"13";"1926";"836";"0";"0";"3.51";"0";"2132";"1015";"100%,50%"
"100";"P 4";"2352";"13";"1890";"782";"0";"0";"3.49";"3.34";"2132";"1015";"100%,50%"
"101";"P 4";"2366";"13";"1943";"826";"0";"0";"3.54";"3.34";"2132";"1015";"100%,50%"
