"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 37";"0";"0";"1943";"991";"0";"0";"6.55";"0";"-";"-";"100%,50%"
"2";"P 37";"67";"67";"1956";"945";"0";"0";"6.53";"0";"-";"-";"100%,50%"
"3";"P 37";"108";"40";"1986";"935";"0";"0";"6.58";"0";"-";"-";"100%,50%"
"4";"P 37";"148";"40";"1950";"971";"0";"0";"6.62";"0";"-";"-";"100%,50%"
"5";"P 37";"216";"67";"1983";"995";"0";"0";"6.6";"0";"-";"-";"100%,50%"
"6";"P 37";"229";"13";"1973";"1028";"0";"0";"6.59";"0";"-";"-";"100%,50%"
"7";"P 37";"256";"27";"1950";"952";"0";"0";"6.56";"0";"-";"-";"100%,50%"
"8";"P 37";"270";"13";"1999";"995";"0";"0";"6.64";"0";"-";"-";"100%,50%"
"9";"P 37";"283";"13";"1976";"995";"0";"0";"6.7";"0";"-";"-";"100%,50%"
"10";"P 37";"297";"13";"2006";"978";"0";"0";"6.68";"0";"-";"-";"100%,50%"
"11";"P 37";"310";"13";"1940";"899";"0";"0";"6.67";"0";"-";"-";"100%,50%"
"12";"P 37";"324";"13";"1986";"1001";"0";"0";"6.72";"0";"-";"-";"100%,50%"
"13";"P 37";"418";"94";"2036";"1061";"0";"0";"6.82";"0";"-";"-";"100%,50%"
"14";"P 37";"432";"13";"2003";"574";"0";"0";"-1";"0";"-";"-";"100%"
"15";"P 37";"510";"78";"1727";"2188";"0";"0";"6.97";"5.81";"-";"-";"100%"
"16";"P 37";"537";"27";"1734";"2341";"0";"0";"7.01";"5.83";"-";"-";"100%"
"17";"P 37";"564";"27";"1744";"2361";"0";"0";"7.09";"5.91";"-";"-";"100%"
"18";"P 37";"578";"13";"1731";"2430";"0";"0";"7.09";"5.95";"-";"-";"-"
"19";"P 37";"591";"13";"1621";"2129";"0";"0";"0";"5.95";"-";"-";"100%"
"20";"P 37";"605";"13";"1741";"2444";"0";"0";"7.17";"5.97";"-";"-";"-"
"21";"P 37";"711";"105";"1721";"2357";"0";"0";"7.32";"6.15";"-";"-";"100%"
"22";"P 37";"738";"27";"1744";"2384";"0";"0";"7.39";"6.24";"-";"-";"100%"
"23";"P 37";"751";"13";"1741";"2450";"0";"0";"7.47";"6.19";"-";"-";"-"
"24";"P 37";"792";"40";"1721";"2457";"0";"0";"7.52";"6.37";"-";"-";"-"
"25";"P 37";"819";"26";"1714";"2357";"0";"0";"7.54";"6.35";"-";"-";"100%"
"26";"P 37";"832";"13";"1734";"2387";"0";"0";"7.54";"6.37";"-";"-";"100%"
"27";"P 37";"846";"13";"1727";"2311";"0";"0";"7.57";"6.37";"-";"-";"100%"
"28";"P 37";"859";"13";"1708";"2324";"0";"0";"7.57";"7.84";"-";"-";"100%"
"29";"P 37";"873";"13";"1704";"2056";"0";"0";"7.51";"-1";"-";"-";"100%"
"30";"P 37";"965";"92";"1711";"1104";"0";"0";"-1";"6.37";"-";"-";"100%,25%,50%"
"31";"P 37";"978";"13";"1678";"1306";"0";"0";"7.49";"6.32";"-";"-";"10%,100%,25%,50%"
"32";"P 37";"992";"13";"1711";"1117";"0";"0";"0";"6.28";"-";"-";"100%,25%,50%"
"33";"P 37";"1019";"27";"1671";"1187";"0";"0";"7.13";"6.15";"-";"-";"10%,100%,25%,50%"
"34";"P 37";"1032";"13";"1674";"1207";"0";"0";"7.1";"0";"-";"-";"10%,100%,25%,50%"
"35";"P 37";"1046";"13";"1651";"1091";"0";"0";"6.99";"6.03";"-";"-";"100%,25%,50%"
"36";"P 37";"1059";"13";"1664";"1187";"0";"0";"6.97";"5.9";"-";"-";"10%,100%,25%,50%"
"37";"P 37";"1100";"40";"1734";"1041";"0";"0";"0";"5.68";"-";"-";"100%,25%,50%"
"38";"P 37";"1113";"13";"1747";"1034";"0";"0";"0";"5.63";"-";"-";"100%,25%,50%"
"39";"P 37";"1127";"13";"1741";"1121";"0";"0";"6.49";"5.56";"-";"-";"100%,25%,50%"
"40";"P 37";"1194";"67";"1751";"1074";"0";"0";"6.1";"5.28";"-";"-";"100%,25%,50%"
"41";"P 37";"1262";"67";"1794";"1048";"0";"0";"5.89";"0";"-";"-";"100%,25%,50%"
"42";"P 37";"1276";"13";"1724";"1034";"0";"0";"5.78";"0";"-";"-";"100%,25%,50%"
"43";"P 37";"1289";"13";"1784";"1021";"0";"0";"5.7";"4.94";"-";"-";"100%,25%,50%"
"44";"P 37";"1303";"13";"1737";"938";"0";"0";"5.61";"4.94";"-";"-";"100%,50%"
"45";"P 37";"1316";"13";"1781";"945";"0";"0";"5.56";"4.91";"-";"-";"100%,25%,50%"
"46";"P 37";"1343";"27";"1940";"1028";"0";"0";"0";"4.83";"-";"-";"100%,25%,50%"
"47";"P 37";"1357";"13";"1940";"995";"0";"0";"0";"4.75";"-";"-";"100%,50%"
"48";"P 37";"1370";"13";"1936";"1031";"0";"0";"0";"4.78";"-";"-";"100%,25%,50%"
"49";"P 37";"1384";"13";"1771";"1018";"0";"0";"5.42";"4.78";"-";"-";"100%,25%,50%"
"50";"P 37";"1397";"13";"1771";"1038";"0";"0";"5.44";"4.72";"-";"-";"100%,25%,50%"
"51";"P 37";"1411";"13";"1810";"1326";"0";"0";"5.35";"4.65";"-";"-";"10%,100%,25%,50%"
"52";"P 37";"1425";"13";"1767";"1104";"0";"0";"5.37";"0";"-";"-";"100%,25%,50%"
"53";"P 37";"1438";"13";"1767";"925";"0";"0";"5.31";"0";"-";"-";"100%,50%"
"54";"P 37";"1451";"13";"1737";"958";"0";"0";"5.29";"0";"-";"-";"100%,25%,50%"
"55";"P 37";"1465";"13";"1774";"952";"0";"0";"5.25";"0";"-";"-";"100%,25%,50%"
