"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 26";"0";"0";"1976";"1097";"0";"0";"4.81";"5.3";"2185";"988";"100%,25%,50%"
"2";"P 26";"13";"13";"1966";"1084";"0";"0";"4.77";"5.34";"2185";"988";"100%,25%,50%"
"3";"P 26";"41";"27";"1966";"1114";"0";"0";"4.8";"5.33";"2185";"988";"100%,25%,50%"
"4";"P 26";"55";"13";"2009";"1097";"0";"0";"4.8";"5.28";"2185";"988";"100%,25%,50%"
"5";"P 26";"68";"13";"2003";"1144";"0";"0";"4.86";"5.19";"2185";"988";"100%,25%,50%"
"6";"P 26";"82";"13";"2003";"1104";"0";"0";"4.78";"5.3";"2185";"988";"100%,25%,50%"
"7";"P 26";"96";"13";"2013";"1094";"0";"0";"4.75";"5.29";"2185";"988";"100%,50%"
"8";"P 26";"110";"13";"2006";"1167";"0";"0";"4.78";"5.32";"2185";"988";"100%,25%,50%"
"9";"P 26";"124";"13";"2026";"1124";"0";"0";"0";"5.26";"2185";"988";"100%,50%"
"10";"P 26";"137";"13";"2026";"1147";"0";"0";"4.82";"5.33";"2185";"988";"100%,25%,50%"
"11";"P 26";"151";"13";"2013";"1180";"0";"0";"4.83";"5.34";"2185";"988";"100%,25%,50%"
"12";"P 26";"179";"27";"2076";"1157";"0";"0";"0";"5.27";"2185";"988";"100%,50%"
"13";"P 26";"193";"13";"2052";"1177";"0";"0";"4.82";"5.29";"2185";"988";"100%,50%"
"14";"P 26";"206";"13";"2049";"1257";"0";"0";"4.81";"5.27";"2185";"988";"100%,50%"
"15";"P 26";"220";"13";"2112";"1247";"0";"0";"0";"5.44";"2185";"988";"100%,50%"
"16";"P 26";"234";"13";"2096";"1160";"0";"0";"4.84";"5.29";"2185";"988";"100%,50%"
"17";"P 26";"248";"13";"2109";"1144";"0";"0";"0";"5.33";"2185";"988";"100%,50%"
"18";"P 26";"261";"13";"2066";"1227";"0";"0";"4.87";"5.35";"2185";"988";"100%,50%"
"19";"P 26";"275";"13";"2129";"1101";"0";"0";"0";"5.34";"2185";"988";"100%,50%"
"20";"P 26";"289";"13";"2033";"1164";"0";"0";"4.9";"-1";"2185";"988";"100%,25%,50%"
"21";"P 26";"303";"13";"2033";"1240";"0";"0";"4.8";"0";"2185";"988";"100%,25%,50%"
"22";"P 26";"537";"234";"1873";"1101";"0";"0";"-1";"0";"2185";"988";"100%,25%,50%"
"23";"P 26";"617";"80";"1658";"517";"0";"0";"-1";"0";"2185";"988";"100%"
"24";"P 26";"645";"27";"1658";"908";"0";"0";"5.26";"-1";"2185";"988";"100%,50%"
"25";"P 26";"659";"13";"1641";"948";"0";"0";"5.24";"6.03";"2185";"988";"100%,50%"
"26";"P 26";"673";"13";"1731";"968";"0";"0";"5.28";"0";"2185";"988";"100%,25%,50%"
"27";"P 26";"686";"13";"1631";"925";"0";"0";"5.2";"5.81";"2185";"988";"100%,50%"
"28";"P 26";"700";"13";"1638";"882";"0";"0";"5.29";"5.81";"2185";"988";"100%,50%"
"29";"P 26";"714";"13";"1698";"942";"0";"0";"5.25";"0";"2185";"988";"100%,50%"
"30";"P 26";"728";"14";"1691";"912";"0";"0";"5.3";"5.78";"2185";"988";"100%,50%"
"31";"P 26";"741";"13";"1655";"965";"0";"0";"5.37";"0";"2185";"988";"100%,25%,50%"
"32";"P 26";"755";"13";"1651";"889";"0";"0";"5.31";"5.78";"2185";"988";"100%,50%"
"33";"P 26";"769";"13";"1641";"945";"0";"0";"5.32";"5.78";"2185";"988";"100%,50%"
"34";"P 26";"797";"27";"1830";"948";"0";"0";"0";"5.88";"2185";"988";"100%,50%"
"35";"P 26";"810";"13";"1628";"1008";"0";"0";"5.3";"0";"2185";"988";"100%,25%,50%"
"36";"P 26";"824";"13";"1651";"968";"0";"0";"5.33";"5.85";"2185";"988";"100%,25%,50%"
"37";"P 26";"838";"14";"1628";"948";"0";"0";"5.33";"5.79";"2185";"988";"100%,50%"
"38";"P 26";"852";"13";"1664";"1174";"0";"0";"5.45";"5.8";"2185";"988";"10%,100%,25%,50%"
"39";"P 26";"866";"13";"1698";"1538";"0";"0";"5.34";"5.79";"2185";"988";"100%,50%"
"40";"P 26";"879";"13";"1708";"1459";"0";"0";"5.27";"5.79";"2185";"988";"100%,25%,50%"
"41";"P 26";"893";"13";"1711";"1432";"0";"0";"5.26";"5.73";"2185";"988";"100%,25%,50%"
"42";"P 26";"907";"13";"1737";"1446";"0";"0";"5.25";"5.69";"2185";"988";"100%,25%,50%"
"43";"P 26";"921";"14";"1718";"1429";"0";"0";"5.11";"5.64";"2185";"988";"100%,25%,50%"
"44";"P 26";"934";"13";"1754";"1449";"0";"0";"5.17";"5.52";"2185";"988";"100%,25%,50%"
"45";"P 26";"948";"13";"1704";"1439";"0";"0";"5.06";"5.55";"2185";"988";"100%,25%,50%"
"46";"P 26";"962";"13";"1664";"1416";"0";"0";"4.89";"0";"2185";"988";"100%,25%,50%"
"47";"P 26";"976";"13";"1641";"1436";"0";"0";"4.81";"0";"2185";"988";"100%,25%,50%"
"48";"P 26";"990";"13";"1698";"1462";"0";"0";"4.83";"5.32";"2185";"988";"100%,25%,50%"
"49";"P 26";"1003";"13";"1708";"1439";"0";"0";"4.81";"5.25";"2185";"988";"100%,25%,50%"
"50";"P 26";"1017";"13";"1734";"1469";"0";"0";"4.65";"5.24";"2185";"988";"100%,25%,50%"
