"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 36";"0";"0";"2023";"1064";"0";"0";"0";"5.93";"-";"-";"100%,50%"
"2";"P 36";"13";"13";"2016";"1074";"0";"0";"0";"5.92";"-";"-";"100%,50%"
"3";"P 36";"67";"54";"2268";"1097";"0";"0";"6.83";"0";"-";"-";"100%,50%"
"4";"P 36";"80";"13";"1963";"1031";"0";"0";"0";"5.91";"-";"-";"100%,25%,50%"
"5";"P 36";"94";"13";"2265";"839";"0";"0";"6.63";"5.99";"-";"-";"100%"
"6";"P 36";"107";"13";"1983";"1058";"0";"0";"0";"5.9";"-";"-";"100%,25%,50%"
"7";"P 36";"121";"13";"1946";"1087";"0";"0";"0";"5.81";"-";"-";"100%,25%,50%"
"8";"P 36";"148";"27";"2218";"1011";"0";"0";"6.77";"5.82";"-";"-";"100%,50%"
"9";"P 36";"162";"13";"1943";"1021";"0";"0";"0";"5.95";"-";"-";"100%,25%,50%"
"10";"P 36";"189";"27";"2205";"859";"0";"0";"6.79";"5.9";"-";"-";"100%,50%"
"11";"P 36";"202";"13";"1973";"1005";"0";"0";"0";"5.96";"-";"-";"100%,50%"
"12";"P 36";"216";"13";"1950";"1094";"0";"0";"0";"5.99";"-";"-";"100%,25%,50%"
"13";"P 36";"256";"40";"1943";"1104";"0";"0";"0";"6.03";"-";"-";"100%,25%,50%"
"14";"P 36";"270";"13";"1943";"1087";"0";"0";"0";"5.97";"-";"-";"100%,25%,50%"
"15";"P 36";"283";"13";"1926";"1074";"0";"0";"0";"6.02";"-";"-";"100%,25%,50%"
"16";"P 36";"297";"13";"2271";"1058";"0";"0";"6.88";"0";"-";"-";"100%,50%"
"17";"P 36";"310";"13";"2202";"991";"0";"0";"6.8";"6.03";"-";"-";"100%,50%"
"18";"P 36";"324";"13";"2228";"1011";"0";"0";"6.8";"6.03";"-";"-";"100%,50%"
"19";"P 36";"337";"13";"2228";"998";"0";"0";"6.93";"5.87";"-";"-";"100%,50%"
"20";"P 36";"351";"13";"1950";"1101";"0";"0";"0";"6.06";"-";"-";"100%,25%,50%"
"21";"P 36";"364";"13";"1966";"1111";"0";"0";"0";"6.15";"-";"-";"100%,25%,50%"
"22";"P 36";"378";"13";"2222";"998";"0";"0";"6.94";"0";"-";"-";"100%,50%"
"23";"P 36";"432";"54";"1946";"1101";"0";"0";"0";"6.04";"-";"-";"100%,25%,50%"
"24";"P 36";"459";"27";"1940";"1091";"0";"0";"0";"5.99";"-";"-";"100%,25%,50%"
"25";"P 36";"472";"13";"2202";"1038";"0";"0";"7.1";"0";"-";"-";"100%,50%"
"26";"P 36";"486";"13";"1986";"680";"0";"0";"7.05";"0";"-";"-";"100%"
"27";"P 36";"500";"13";"2334";"1071";"0";"0";"7.12";"6.26";"-";"-";"100%"
"28";"P 36";"513";"13";"1960";"1058";"0";"0";"0";"6.29";"-";"-";"100%,25%,50%"
"29";"P 36";"527";"13";"2023";"899";"0";"0";"7.2";"6.51";"-";"-";"100%,50%"
"30";"P 36";"540";"13";"1456";"1101";"0";"0";"0";"6.39";"-";"-";"100%,50%"
"31";"P 36";"554";"13";"1505";"812";"0";"0";"7.16";"0";"-";"-";"100%,50%"
"32";"P 36";"567";"13";"1545";"676";"0";"0";"7.12";"6.42";"-";"-";"100%,50%"
"33";"P 36";"581";"13";"1555";"733";"0";"0";"7.28";"0";"-";"-";"100%,50%"
"34";"P 36";"594";"13";"1532";"786";"0";"0";"7.32";"0";"-";"-";"100%,50%"
"35";"P 36";"608";"13";"1512";"855";"0";"0";"7.32";"0";"-";"-";"100%,50%"
"36";"P 36";"621";"13";"1552";"753";"0";"0";"7.27";"0";"-";"-";"100%,50%"
"37";"P 36";"635";"13";"1240";"865";"0";"0";"0";"6.55";"-";"-";"100%"
"38";"P 36";"648";"13";"1515";"789";"0";"0";"7.4";"0";"-";"-";"100%,50%"
"39";"P 36";"662";"13";"1538";"739";"0";"0";"7.31";"6.67";"-";"-";"100%,50%"
"40";"P 36";"689";"27";"1535";"809";"0";"0";"7.42";"0";"-";"-";"100%,50%"
"41";"P 36";"703";"13";"1313";"922";"0";"0";"0";"6.68";"-";"-";"100%,50%"
"42";"P 36";"730";"27";"1585";"922";"0";"0";"7.53";"0";"-";"-";"100%,50%"
"43";"P 36";"743";"13";"1250";"836";"0";"0";"0";"6.7";"-";"-";"100%"
"44";"P 36";"770";"27";"1638";"865";"0";"0";"7.62";"0";"-";"-";"100%,50%"
"45";"P 36";"784";"13";"1565";"1333";"0";"0";"7.69";"0";"-";"-";"100%,25%,50%"
"46";"P 36";"905";"121";"1771";"2284";"0";"0";"0";"6.97";"-";"-";"100%"
"47";"P 36";"919";"13";"1668";"1648";"0";"0";"0";"6.91";"-";"-";"100%,50%"
"48";"P 36";"959";"40";"1648";"1343";"0";"0";"0";"6.75";"-";"-";"100%,25%,50%"
"49";"P 36";"973";"13";"1989";"1310";"0";"0";"7.61";"6.59";"-";"-";"100%,25%,50%"
"50";"P 36";"986";"13";"1648";"1267";"0";"0";"0";"6.57";"-";"-";"10%,100%,25%,50%"
"51";"P 36";"1000";"13";"1641";"1283";"0";"0";"0";"6.5";"-";"-";"100%,25%,50%"
"52";"P 36";"1014";"13";"2023";"1293";"0";"0";"7.44";"6.46";"-";"-";"100%,25%,50%"
"53";"P 36";"1027";"13";"2003";"1373";"0";"0";"7.34";"6.42";"-";"-";"100%,25%,50%"
