"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 44";"0";"0";"2659";"2288";"0";"0";"5.6";"0";"-";"-";"-"
"2";"P 44";"26";"26";"1721";"1300";"0";"0";"-1";"0";"-";"-";"10%,100%,25%,50%"
"3";"P 44";"66";"39";"1976";"1509";"0";"0";"0";"-1";"-";"-";"100%,50%"
"4";"P 44";"132";"66";"1883";"1376";"0";"0";"0";"-1";"-";"-";"100%,25%,50%"
"5";"P 44";"145";"13";"2046";"1598";"0";"0";"0";"-1";"-";"-";"100%,50%"
"6";"P 44";"198";"53";"1678";"1150";"0";"0";"0";"-1";"-";"-";"100%,25%,50%"
"7";"P 44";"225";"26";"1529";"908";"0";"0";"5";"5.38";"-";"-";"100%,50%"
"8";"P 44";"251";"26";"1519";"1094";"0";"0";"-1";"-1";"-";"-";"100%,25%,50%"
"9";"P 44";"278";"26";"1817";"1160";"0";"0";"0";"5.15";"-";"-";"10%,100%,25%,50%"
"10";"P 44";"304";"26";"1920";"1137";"0";"0";"0";"5.03";"-";"-";"100%,25%,50%"
"11";"P 44";"318";"13";"1764";"938";"0";"0";"0";"4.99";"-";"-";"100%,50%"
"12";"P 44";"331";"13";"1611";"1402";"0";"0";"3.79";"0";"-";"-";"100%,25%,50%"
"13";"P 44";"344";"13";"1837";"1101";"0";"0";"0";"4.96";"-";"-";"100%,25%,50%"
"14";"P 44";"371";"26";"1804";"1058";"0";"0";"0";"4.7";"-";"-";"100%,25%,50%"
"15";"P 44";"384";"13";"1797";"1253";"0";"0";"0";"4.71";"-";"-";"10%,100%,25%,50%"
"16";"P 44";"410";"26";"1800";"1283";"0";"0";"0";"4.64";"-";"-";"10%,100%,25%,50%"
"17";"P 44";"424";"13";"1863";"1150";"0";"0";"0";"4.59";"-";"-";"100%,25%,50%"
