"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 27";"0";"0";"1426";"1054";"0";"0";"0";"7.83";"-";"-";"100%,50%"
"2";"P 27";"13";"13";"1426";"1054";"0";"0";"0";"7.9";"-";"-";"100%,50%"
"3";"P 27";"148";"135";"1436";"1061";"0";"0";"0";"6.76";"-";"-";"100%,50%"
"4";"P 27";"229";"81";"1426";"1054";"0";"0";"0";"8.03";"-";"-";"100%,50%"
"5";"P 27";"418";"189";"1426";"1054";"0";"0";"0";"6.8";"-";"-";"100%,50%"
"6";"P 27";"446";"27";"1426";"1054";"0";"0";"0";"7.83";"-";"-";"100%,50%"
"7";"P 27";"473";"26";"235";"2016";"0";"0";"7.58";"0";"-";"-";"-"
"8";"P 27";"500";"27";"448";"1883";"0";"0";"7.76";"7.92";"-";"-";"-"
"9";"P 27";"513";"13";"448";"1883";"0";"0";"0";"7.98";"-";"-";"-"
"10";"P 27";"527";"13";"448";"1883";"0";"0";"0";"7.84";"-";"-";"-"
"11";"P 27";"540";"13";"544";"1794";"0";"0";"7.76";"0";"-";"-";"-"
"12";"P 27";"554";"13";"531";"1757";"0";"0";"7.76";"0";"-";"-";"-"
"13";"P 27";"567";"13";"531";"1757";"0";"0";"0";"7.87";"-";"-";"-"
"14";"P 27";"581";"13";"531";"1757";"0";"0";"0";"8";"-";"-";"-"
"15";"P 27";"594";"13";"666";"1691";"0";"0";"7.8";"8";"-";"-";"-"
"16";"P 27";"608";"13";"1257";"1512";"0";"0";"7.82";"0";"-";"-";"100%,50%"
"17";"P 27";"622";"13";"1555";"1492";"0";"0";"7.92";"0";"-";"-";"100%,50%"
"18";"P 27";"635";"13";"1529";"1492";"0";"0";"7.8";"7.98";"-";"-";"100%,50%"
"19";"P 27";"649";"13";"1568";"1482";"0";"0";"7.84";"0";"-";"-";"100%,50%"
"20";"P 27";"662";"13";"1592";"1412";"0";"0";"7.85";"0";"-";"-";"100%,25%,50%"
"21";"P 27";"676";"13";"1641";"1402";"0";"0";"7.78";"7.99";"-";"-";"100%,25%,50%"
"22";"P 27";"689";"13";"1605";"1373";"0";"0";"7.84";"0";"-";"-";"100%,25%,50%"
"23";"P 27";"703";"13";"1548";"2006";"0";"0";"7.85";"0";"-";"-";"100%"
"24";"P 27";"716";"13";"1615";"1369";"0";"0";"7.84";"0";"-";"-";"100%,25%,50%"
"25";"P 27";"729";"13";"1625";"1346";"0";"0";"7.74";"0";"-";"-";"100%,25%,50%"
"26";"P 27";"743";"13";"1645";"1369";"0";"0";"7.85";"0";"-";"-";"100%,25%,50%"
"27";"P 27";"757";"13";"1628";"1333";"0";"0";"7.85";"7.91";"-";"-";"100%,25%,50%"
"28";"P 27";"770";"13";"1608";"1336";"0";"0";"7.87";"7.93";"-";"-";"100%,25%,50%"
"29";"P 27";"784";"13";"1615";"1346";"0";"0";"7.78";"0";"-";"-";"100%,25%,50%"
"30";"P 27";"797";"13";"1621";"1320";"0";"0";"7.79";"0";"-";"-";"100%,25%,50%"
"31";"P 27";"811";"13";"1731";"1213";"0";"0";"7.7";"7.83";"-";"-";"10%,100%,25%,50%"
"32";"P 27";"824";"13";"1794";"1223";"0";"0";"7.7";"0";"-";"-";"10%,100%,25%,50%"
"33";"P 27";"838";"13";"1781";"1157";"0";"0";"7.69";"7.85";"-";"-";"10%,100%,25%,50%"
"34";"P 27";"851";"13";"1757";"1270";"0";"0";"7.32";"0";"-";"-";"10%,100%,25%,50%"
"35";"P 27";"865";"13";"1784";"1210";"0";"0";"7.57";"0";"-";"-";"10%,100%,25%,50%"
"36";"P 27";"879";"13";"1784";"1210";"0";"0";"0";"7.7";"-";"-";"10%,100%,25%,50%"
"37";"P 27";"892";"13";"1790";"1283";"0";"0";"7.32";"7.45";"-";"-";"10%,100%,25%,50%"
"38";"P 27";"905";"13";"1771";"1303";"0";"0";"7.35";"7.36";"-";"-";"10%,100%,25%,50%"
"39";"P 27";"919";"13";"1771";"1303";"0";"0";"0";"7.36";"-";"-";"10%,100%,25%,50%"
"40";"P 27";"946";"26";"1787";"1323";"0";"0";"7.23";"0";"-";"-";"10%,100%,25%,50%"
"41";"P 27";"960";"13";"1787";"1323";"0";"0";"0";"7.16";"-";"-";"10%,100%,25%,50%"
"42";"P 27";"986";"26";"1797";"1157";"0";"0";"6.92";"0";"-";"-";"10%,100%,25%,50%"
"43";"P 27";"1054";"67";"1824";"1197";"0";"0";"6.46";"0";"-";"-";"10%,100%,25%,50%"
"44";"P 27";"1068";"13";"1814";"1174";"0";"0";"6.43";"0";"-";"-";"10%,100%,25%,50%"
"45";"P 27";"1081";"13";"1883";"1071";"0";"0";"6.32";"0";"-";"-";"100%,25%,50%"
"46";"P 27";"1135";"53";"1807";"1137";"0";"0";"6.04";"0";"-";"-";"10%,100%,25%,50%"
"47";"P 27";"1149";"13";"1834";"1094";"0";"0";"5.93";"0";"-";"-";"100%,25%,50%"
"48";"P 27";"1176";"26";"1810";"1164";"0";"0";"5.75";"0";"-";"-";"10%,100%,25%,50%"
"49";"P 27";"1190";"13";"1827";"1167";"0";"0";"5.76";"0";"-";"-";"10%,100%,25%,50%"
"50";"P 27";"1229";"39";"1830";"1170";"0";"0";"5.67";"0";"-";"-";"10%,100%,25%,50%"
"51";"P 27";"1244";"14";"1810";"1194";"0";"0";"5.64";"0";"-";"-";"10%,100%,25%,50%"
"52";"P 27";"1257";"13";"1847";"1164";"0";"0";"5.55";"0";"-";"-";"100%,25%,50%"
"53";"P 27";"1271";"13";"1834";"1154";"0";"0";"5.44";"0";"-";"-";"100%,25%,50%"
"54";"P 27";"1284";"13";"1824";"1167";"0";"0";"5.59";"0";"-";"-";"10%,100%,25%,50%"
"55";"P 27";"1298";"13";"1804";"1144";"0";"0";"5.39";"0";"-";"-";"10%,100%,25%,50%"
"56";"P 27";"1311";"13";"1797";"1167";"0";"0";"5.37";"0";"-";"-";"10%,100%,25%,50%"
"57";"P 27";"1325";"13";"1834";"1223";"0";"0";"5.28";"0";"-";"-";"10%,100%,25%,50%"
"58";"P 27";"1338";"13";"1853";"1107";"0";"0";"5.02";"0";"-";"-";"100%,25%,50%"
"59";"P 27";"1365";"26";"1867";"1127";"0";"0";"5.08";"0";"-";"-";"100%,25%,50%"
"60";"P 27";"1379";"13";"1853";"1154";"0";"0";"5.04";"0";"-";"-";"100%,25%,50%"
"61";"P 27";"1406";"26";"1910";"1180";"0";"0";"4.94";"0";"-";"-";"100%,25%,50%"
"62";"P 27";"1460";"54";"1810";"1147";"0";"0";"4.66";"0";"-";"-";"10%,100%,25%,50%"
"63";"P 27";"1487";"27";"1913";"1064";"0";"0";"4.62";"0";"-";"-";"100%,25%,50%"
"64";"P 27";"1514";"26";"1933";"971";"0";"0";"4.49";"0";"-";"-";"100%,50%"
"65";"P 27";"1541";"26";"1953";"879";"0";"0";"4.49";"0";"-";"-";"100%,50%"
"66";"P 27";"1554";"13";"1953";"1005";"0";"0";"4.6";"0";"-";"-";"100%,50%"
"67";"P 27";"1568";"13";"1926";"1021";"0";"0";"4.62";"0";"-";"-";"100%,25%,50%"
"68";"P 27";"1595";"26";"1926";"1005";"0";"0";"4.68";"0";"-";"-";"100%,25%,50%"
"69";"P 27";"1609";"13";"1936";"995";"0";"0";"4.5";"0";"-";"-";"100%,50%"
"70";"P 27";"1622";"13";"1916";"971";"0";"0";"4.44";"0";"-";"-";"100%,50%"
"71";"P 27";"1636";"13";"1920";"905";"0";"0";"4.52";"0";"-";"-";"100%,50%"
"72";"P 27";"1649";"13";"1940";"852";"0";"0";"4.62";"0";"-";"-";"100%,50%"
"73";"P 27";"1676";"27";"1960";"839";"0";"0";"4.63";"0";"-";"-";"100%,50%"
"74";"P 27";"1703";"27";"1834";"1064";"0";"0";"4.37";"0";"-";"-";"100%,25%,50%"
"75";"P 27";"1717";"13";"1860";"1024";"0";"0";"4.53";"0";"-";"-";"100%,25%,50%"
"76";"P 27";"1730";"13";"1877";"1028";"0";"0";"4.38";"0";"-";"-";"100%,25%,50%"
"77";"P 27";"1744";"13";"1830";"1121";"0";"0";"4.57";"0";"-";"-";"100%,25%,50%"
"78";"P 27";"1771";"27";"1863";"1101";"0";"0";"4.54";"0";"-";"-";"100%,25%,50%"
"79";"P 27";"1784";"13";"1844";"1034";"0";"0";"4.53";"0";"-";"-";"100%,25%,50%"
"80";"P 27";"1798";"13";"1853";"1121";"0";"0";"4.73";"0";"-";"-";"100%,25%,50%"
"81";"P 27";"1825";"26";"1863";"1064";"0";"0";"4.5";"0";"-";"-";"100%,25%,50%"
"82";"P 27";"1839";"13";"1887";"1034";"0";"0";"4.38";"0";"-";"-";"100%,25%,50%"
"83";"P 27";"1852";"13";"1844";"1058";"0";"0";"4.44";"0";"-";"-";"100%,25%,50%"
"84";"P 27";"1865";"13";"1844";"1107";"0";"0";"4.4";"0";"-";"-";"100%,25%,50%"
"85";"P 27";"1879";"13";"1863";"1068";"0";"0";"4.47";"0";"-";"-";"100%,25%,50%"
"86";"P 27";"1893";"13";"1814";"1177";"0";"0";"4.5";"0";"-";"-";"10%,100%,25%,50%"
"87";"P 27";"1906";"13";"1893";"1097";"0";"0";"4.28";"0";"-";"-";"100%,25%,50%"
"88";"P 27";"1920";"13";"1870";"1068";"0";"0";"4.35";"0";"-";"-";"100%,25%,50%"
"89";"P 27";"1933";"13";"1893";"1078";"0";"0";"4.44";"0";"-";"-";"100%,25%,50%"
"90";"P 27";"1947";"13";"1847";"1074";"0";"0";"4.55";"0";"-";"-";"100%,25%,50%"
"91";"P 27";"1960";"13";"1877";"948";"0";"0";"4.41";"0";"-";"-";"100%,50%"
"92";"P 27";"1973";"13";"1834";"1064";"0";"0";"4.45";"0";"-";"-";"100%,25%,50%"
"93";"P 27";"1987";"13";"1844";"1127";"0";"0";"4.46";"0";"-";"-";"100%,25%,50%"
