"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 40";"0";"0";"1343";"769";"0";"0";"0";"5.49";"1953";"1034";"100%"
"2";"P 40";"199";"199";"1475";"713";"0";"0";"5.36";"0";"1953";"1034";"100%,50%"
"3";"P 40";"213";"13";"1459";"454";"0";"0";"5.39";"0";"1953";"1034";"100%"
"4";"P 40";"226";"13";"1535";"673";"0";"0";"5.41";"0";"1953";"1034";"100%"
"5";"P 40";"240";"13";"1492";"584";"0";"0";"5.47";"0";"1953";"1034";"100%"
"6";"P 40";"254";"13";"1376";"633";"0";"0";"5.43";"0";"1953";"1034";"100%"
"7";"P 40";"318";"64";"1492";"421";"0";"0";"5.56";"5.79";"1953";"1034";"100%"
"8";"P 40";"332";"13";"1525";"690";"0";"0";"5.57";"5.83";"1953";"1034";"100%,50%"
"9";"P 40";"346";"13";"1519";"1101";"0";"0";"5.61";"5.82";"1953";"1034";"100%,25%,50%"
"10";"P 40";"359";"13";"1137";"1164";"0";"0";"5.68";"0";"1953";"1034";"100%"
"11";"P 40";"373";"13";"1217";"1024";"0";"0";"5.66";"5.89";"1953";"1034";"100%,50%"
"12";"P 40";"451";"78";"1340";"816";"0";"0";"0";"5.99";"1953";"1034";"100%,50%"
"13";"P 40";"465";"13";"1412";"703";"0";"0";"5.72";"5.96";"1953";"1034";"100%"
"14";"P 40";"478";"13";"1621";"756";"0";"0";"5.74";"6";"1953";"1034";"100%,50%"
"15";"P 40";"491";"13";"1668";"1303";"0";"0";"5.65";"5.8";"1953";"1034";"10%,100%,25%,50%"
"16";"P 40";"519";"27";"1615";"1731";"0";"0";"0";"6.02";"1953";"1034";"100%,50%"
"17";"P 40";"532";"13";"1761";"1174";"0";"0";"5.48";"5.58";"1953";"1034";"10%,100%,25%,50%"
"18";"P 40";"546";"13";"1681";"1190";"0";"0";"5.32";"5.55";"1953";"1034";"10%,100%,25%,50%"
"19";"P 40";"559";"13";"1781";"1263";"0";"0";"5.32";"5.52";"1953";"1034";"10%,100%,25%,50%"
"20";"P 40";"573";"13";"1641";"1197";"0";"0";"5.23";"5.35";"1953";"1034";"100%,25%,50%"
"21";"P 40";"586";"13";"1727";"1243";"0";"0";"5.06";"5.26";"1953";"1034";"10%,100%,25%,50%"
"22";"P 40";"600";"13";"1701";"1230";"0";"0";"5.06";"5.21";"1953";"1034";"10%,100%,25%,50%"
"23";"P 40";"613";"13";"1734";"1227";"0";"0";"4.97";"5.13";"1953";"1034";"10%,100%,25%,50%"
"24";"P 40";"627";"13";"1727";"1177";"0";"0";"4.91";"5.05";"1953";"1034";"10%,100%,25%,50%"
"25";"P 40";"640";"13";"1754";"1141";"0";"0";"4.85";"5.01";"1953";"1034";"10%,100%,25%,50%"
"26";"P 40";"654";"13";"1757";"1170";"0";"0";"4.81";"4.92";"1953";"1034";"10%,100%,25%,50%"
"27";"P 40";"668";"13";"1754";"1154";"0";"0";"4.75";"4.87";"1953";"1034";"10%,100%,25%,50%"
"28";"P 40";"681";"13";"1800";"1180";"0";"0";"4.69";"4.81";"1953";"1034";"10%,100%,25%,50%"
"29";"P 40";"695";"13";"1817";"1164";"0";"0";"4.65";"4.76";"1953";"1034";"10%,100%,25%,50%"
"30";"P 40";"708";"13";"1741";"1121";"0";"0";"4.58";"4.69";"1953";"1034";"100%,25%,50%"
"31";"P 40";"721";"13";"1711";"1127";"0";"0";"4.54";"4.66";"1953";"1034";"100%,25%,50%"
"32";"P 40";"735";"13";"1757";"1134";"0";"0";"4.55";"4.65";"1953";"1034";"10%,100%,25%,50%"
"33";"P 40";"749";"13";"1747";"1144";"0";"0";"4.4";"4.52";"1953";"1034";"10%,100%,25%,50%"
"34";"P 40";"762";"13";"1834";"1041";"0";"0";"4.38";"4.47";"1953";"1034";"100%,25%,50%"
"35";"P 40";"776";"13";"1837";"1071";"0";"0";"4.42";"4.45";"1953";"1034";"100%,25%,50%"
"36";"P 40";"789";"13";"1860";"1058";"0";"0";"4.33";"4.4";"1953";"1034";"100%,25%,50%"
"37";"P 40";"802";"13";"1850";"1011";"0";"0";"4.33";"4.37";"1953";"1034";"100%,25%,50%"
"38";"P 40";"816";"13";"1880";"1001";"0";"0";"4.27";"4.34";"1953";"1034";"100%,25%,50%"
"39";"P 40";"831";"14";"1850";"822";"0";"0";"4.21";"4.27";"1953";"1034";"100%,50%"
"40";"P 40";"843";"12";"1907";"899";"0";"0";"4.24";"4.28";"1953";"1034";"100%,50%"
"41";"P 40";"857";"13";"1940";"842";"0";"0";"4.24";"4.23";"1953";"1034";"100%,50%"
"42";"P 40";"870";"13";"1916";"1005";"0";"0";"4.19";"4.2";"1953";"1034";"100%,25%,50%"
"43";"P 40";"884";"13";"1621";"1024";"0";"0";"0";"4.2";"1953";"1034";"100%,25%,50%"
"44";"P 40";"897";"13";"1890";"1028";"0";"0";"4.08";"4.14";"1953";"1034";"100%,25%,50%"
