"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 38";"0";"0";"2076";"1167";"0";"0";"5.75";"0";"-";"-";"100%,50%"
"2";"P 38";"13";"13";"2062";"1048";"0";"0";"5.5";"4.87";"-";"-";"100%,50%"
"3";"P 38";"26";"13";"2099";"1111";"0";"0";"5.72";"0";"-";"-";"100%,50%"
"4";"P 38";"40";"13";"2066";"1038";"0";"0";"0";"4.98";"-";"-";"100%,50%"
"5";"P 38";"54";"13";"2096";"1127";"0";"0";"5.79";"4.91";"-";"-";"100%,50%"
"6";"P 38";"67";"13";"2082";"1064";"0";"0";"5.74";"0";"-";"-";"100%,50%"
"7";"P 38";"81";"13";"2062";"1137";"0";"0";"5.78";"4.94";"-";"-";"100%,50%"
"8";"P 38";"94";"13";"2102";"1101";"0";"0";"5.73";"0";"-";"-";"100%,50%"
"9";"P 38";"121";"27";"2079";"1121";"0";"0";"5.77";"0";"-";"-";"100%,50%"
"10";"P 38";"148";"27";"2089";"1087";"0";"0";"5.74";"0";"-";"-";"100%,50%"
"11";"P 38";"162";"13";"2109";"1028";"0";"0";"5.71";"4.89";"-";"-";"100%,50%"
"12";"P 38";"175";"13";"2119";"1164";"0";"0";"5.77";"0";"-";"-";"100%,50%"
"13";"P 38";"324";"148";"2026";"1787";"0";"0";"6.01";"0";"-";"-";"100%"
"14";"P 38";"337";"13";"1946";"859";"0";"0";"5.91";"0";"-";"-";"100%,50%"
"15";"P 38";"351";"13";"1923";"816";"0";"0";"5.95";"5.03";"-";"-";"100%,50%"
"16";"P 38";"365";"13";"1966";"570";"0";"0";"0";"5.11";"-";"-";"100%"
"17";"P 38";"378";"13";"1897";"971";"0";"0";"5.95";"5.02";"-";"-";"100%,50%"
"18";"P 38";"392";"13";"1926";"998";"0";"0";"5.99";"5.08";"-";"-";"100%,25%,50%"
"19";"P 38";"405";"13";"1943";"958";"0";"0";"5.95";"5.13";"-";"-";"100%,50%"
"20";"P 38";"419";"13";"1956";"1051";"0";"0";"6";"5.18";"-";"-";"100%,25%,50%"
"21";"P 38";"432";"13";"1887";"1028";"0";"0";"6.03";"5.23";"-";"-";"100%,25%,50%"
"22";"P 38";"446";"13";"1903";"1008";"0";"0";"6.1";"5.21";"-";"-";"100%,25%,50%"
"23";"P 38";"459";"13";"1887";"1061";"0";"0";"6.17";"5.22";"-";"-";"100%,25%,50%"
"24";"P 38";"473";"13";"1867";"1068";"0";"0";"6.22";"5.29";"-";"-";"100%,25%,50%"
"25";"P 38";"486";"13";"1883";"998";"0";"0";"6.12";"5.29";"-";"-";"100%,25%,50%"
"26";"P 38";"500";"13";"1804";"895";"0";"0";"6.19";"5.27";"-";"-";"100%,50%"
"27";"P 38";"513";"13";"1893";"1097";"0";"0";"6.13";"5.32";"-";"-";"100%,25%,50%"
"28";"P 38";"527";"13";"1933";"1061";"0";"0";"6.18";"5.35";"-";"-";"100%,25%,50%"
"29";"P 38";"540";"13";"1873";"1048";"0";"0";"6.24";"5.41";"-";"-";"100%,25%,50%"
"30";"P 38";"554";"13";"1880";"1058";"0";"0";"6.17";"5.34";"-";"-";"100%,25%,50%"
"31";"P 38";"567";"13";"1873";"1008";"0";"0";"6.29";"5.51";"-";"-";"100%,25%,50%"
"32";"P 38";"581";"13";"1883";"1097";"0";"0";"6.44";"5.43";"-";"-";"100%,25%,50%"
"33";"P 38";"595";"13";"1857";"1044";"0";"0";"6.33";"5.52";"-";"-";"100%,25%,50%"
"34";"P 38";"608";"13";"1973";"1071";"0";"0";"6.44";"0";"-";"-";"100%,25%,50%"
"35";"P 38";"622";"13";"1953";"1071";"0";"0";"6.45";"5.53";"-";"-";"100%,25%,50%"
"36";"P 38";"635";"13";"1973";"1081";"0";"0";"6.42";"0";"-";"-";"100%,25%,50%"
"37";"P 38";"649";"13";"1966";"1180";"0";"0";"6.51";"5.63";"-";"-";"100%,25%,50%"
"38";"P 38";"675";"26";"1979";"961";"0";"0";"6.43";"5.52";"-";"-";"100%,50%"
"39";"P 38";"703";"27";"1923";"1830";"0";"0";"-1";"0";"-";"-";"100%"
"40";"P 38";"797";"94";"1595";"1409";"0";"0";"6.61";"5.9";"-";"-";"100%,25%,50%"
"41";"P 38";"811";"13";"1645";"753";"0";"0";"6.64";"0";"-";"-";"100%,50%"
"42";"P 38";"824";"13";"1575";"892";"0";"0";"6.51";"5.78";"-";"-";"100%,50%"
"43";"P 38";"838";"13";"1598";"948";"0";"0";"6.45";"5.69";"-";"-";"100%,50%"
"44";"P 38";"865";"27";"1638";"766";"0";"0";"0";"5.57";"-";"-";"100%,50%"
"45";"P 38";"878";"13";"1592";"1001";"0";"0";"6.42";"0";"-";"-";"100%,25%,50%"
"46";"P 38";"892";"13";"1648";"961";"0";"0";"6.19";"5.42";"-";"-";"100%,25%,50%"
"47";"P 38";"905";"13";"1618";"971";"0";"0";"6.1";"5.37";"-";"-";"100%,25%,50%"
"48";"P 38";"919";"13";"1668";"935";"0";"0";"6.06";"5.31";"-";"-";"100%,50%"
"49";"P 38";"933";"13";"1558";"849";"0";"0";"5.85";"5.32";"-";"-";"100%,50%"
"50";"P 38";"946";"13";"1741";"1021";"0";"0";"5.82";"5.23";"-";"-";"100%,25%,50%"
"51";"P 38";"960";"13";"1741";"1150";"0";"0";"5.74";"5.11";"-";"-";"10%,100%,25%,50%"
"52";"P 38";"973";"13";"1724";"1121";"0";"0";"5.56";"5.14";"-";"-";"100%,25%,50%"
"53";"P 38";"987";"13";"1741";"1147";"0";"0";"5.53";"4.91";"-";"-";"10%,100%,25%,50%"
"54";"P 38";"1000";"13";"1771";"1137";"0";"0";"5.45";"4.84";"-";"-";"10%,100%,25%,50%"
"55";"P 38";"1014";"13";"1754";"1144";"0";"0";"5.52";"4.84";"-";"-";"10%,100%,25%,50%"
"56";"P 38";"1027";"13";"1744";"1114";"0";"0";"5.33";"0";"-";"-";"100%,25%,50%"
"57";"P 38";"1040";"13";"1754";"975";"0";"0";"-1";"4.79";"-";"-";"100%,25%,50%"
"58";"P 38";"1054";"13";"1731";"1104";"0";"0";"5.26";"4.65";"-";"-";"100%,25%,50%"
"59";"P 38";"1068";"13";"1757";"1167";"0";"0";"5.31";"4.59";"-";"-";"10%,100%,25%,50%"
"60";"P 38";"1081";"13";"1734";"1127";"0";"0";"4.95";"4.61";"-";"-";"100%,25%,50%"
"61";"P 38";"1095";"13";"1794";"1134";"0";"0";"5.02";"4.56";"-";"-";"10%,100%,25%,50%"
"62";"P 38";"1108";"13";"1764";"1104";"0";"0";"4.99";"0";"-";"-";"100%,25%,50%"
"63";"P 38";"1135";"27";"1734";"865";"0";"0";"0";"4.4";"-";"-";"100%,50%"
"64";"P 38";"1149";"13";"1731";"995";"0";"0";"0";"4.42";"-";"-";"100%,25%,50%"
"65";"P 38";"1162";"13";"1794";"1167";"0";"0";"4.7";"4.32";"-";"-";"10%,100%,25%,50%"
"66";"P 38";"1176";"13";"1718";"1031";"0";"0";"0";"4.29";"-";"-";"100%,25%,50%"
"67";"P 38";"1189";"13";"1764";"1028";"0";"0";"4.78";"0";"-";"-";"100%,25%,50%"
"68";"P 38";"1203";"13";"1797";"1250";"0";"0";"4.7";"4.21";"-";"-";"10%,100%,25%,50%"
"69";"P 38";"1230";"26";"1708";"975";"0";"0";"0";"4.27";"-";"-";"100%,25%,50%"
"70";"P 38";"1244";"13";"1718";"1051";"0";"0";"0";"4.2";"-";"-";"100%,25%,50%"
"71";"P 38";"1296";"52";"1734";"948";"0";"0";"0";"4.11";"-";"-";"100%,25%,50%"
"72";"P 38";"1311";"14";"1757";"1167";"0";"0";"4.52";"4.13";"-";"-";"10%,100%,25%,50%"
"73";"P 38";"1352";"40";"1754";"1107";"0";"0";"4.25";"4.06";"-";"-";"100%,25%,50%"
"74";"P 38";"1365";"13";"1794";"1087";"0";"0";"4.22";"4.08";"-";"-";"100%,25%,50%"
"75";"P 38";"1406";"40";"1688";"948";"0";"0";"0";"4.02";"-";"-";"100%,25%,50%"
"76";"P 38";"1419";"13";"1688";"961";"0";"0";"0";"4.06";"-";"-";"100%,25%,50%"
"77";"P 38";"1446";"27";"1817";"1008";"0";"0";"4.47";"4";"-";"-";"100%,25%,50%"
"78";"P 38";"1473";"27";"1701";"998";"0";"0";"0";"4.06";"-";"-";"100%,25%,50%"
"79";"P 38";"1527";"54";"1820";"1207";"0";"0";"4.39";"3.98";"-";"-";"10%,100%,25%,50%"
"80";"P 38";"1541";"13";"1701";"948";"0";"0";"0";"3.99";"-";"-";"100%,25%,50%"
"81";"P 38";"1608";"67";"1718";"978";"0";"0";"0";"3.98";"-";"-";"100%,25%,50%"
"82";"P 38";"1636";"27";"1767";"938";"0";"0";"0";"3.9";"-";"-";"100%,50%"
