"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 23";"0";"0";"2238";"816";"0";"0";"4.31";"4.08";"2112";"975";"100%"
"2";"P 23";"19";"19";"2238";"497";"0";"0";"4.27";"0";"2112";"975";"100%"
"3";"P 23";"39";"19";"2228";"673";"0";"0";"4.31";"0";"2112";"975";"100%"
"4";"P 23";"78";"39";"2231";"773";"0";"0";"4.33";"4.12";"2202";"975";"100%"
"5";"P 23";"137";"58";"2235";"587";"0";"0";"4.37";"0";"2202";"975";"100%"
"6";"P 23";"157";"19";"2212";"971";"0";"0";"0";"4.15";"3113";"1111";"100%,50%"
"7";"P 23";"177";"19";"2251";"696";"0";"0";"4.4";"0";"3113";"1111";"100%"
"8";"P 23";"196";"19";"2248";"849";"0";"0";"4.45";"0";"3113";"1111";"100%"
"9";"P 23";"216";"19";"2261";"756";"0";"0";"4.4";"4.15";"3113";"1111";"100%"
"10";"P 23";"236";"19";"2192";"812";"0";"0";"4.38";"0";"3113";"1111";"100%"
"11";"P 23";"255";"19";"2175";"713";"0";"0";"4.38";"0";"3113";"1111";"100%"
"12";"P 23";"275";"19";"2225";"613";"0";"0";"4.39";"4.22";"3113";"1111";"100%"
"13";"P 23";"295";"19";"2218";"773";"0";"0";"4.46";"0";"3113";"1111";"100%"
"14";"P 23";"314";"19";"2231";"729";"0";"0";"4.41";"0";"3113";"1111";"100%"
"15";"P 23";"334";"19";"2245";"676";"0";"0";"4.41";"0";"3113";"1111";"100%"
"16";"P 23";"374";"39";"2202";"739";"0";"0";"4.38";"0";"3113";"1111";"100%"
"17";"P 23";"393";"19";"2235";"763";"0";"0";"4.44";"4.24";"3113";"1111";"100%"
"18";"P 23";"452";"59";"2792";"1121";"0";"0";"4.52";"4.37";"3113";"1111";"100%"
"19";"P 23";"748";"295";"2835";"1310";"0";"0";"4.62";"5.38";"3113";"1111";"100%"
"20";"P 23";"768";"19";"1970";"1399";"0";"0";"4.5";"0";"3113";"1111";"100%,25%,50%"
"21";"P 23";"787";"19";"1635";"1121";"0";"0";"0";"4.4";"3113";"1111";"100%,25%,50%"
"22";"P 23";"807";"19";"1850";"1087";"0";"0";"4.42";"0";"3113";"1111";"100%,25%,50%"
"23";"P 23";"827";"19";"1853";"1117";"0";"0";"4.34";"0";"3113";"1111";"100%,25%,50%"
"24";"P 23";"847";"19";"1774";"1117";"0";"0";"4.2";"0";"3113";"1111";"100%,25%,50%"
"25";"P 23";"866";"19";"1777";"1207";"0";"0";"4.14";"0";"3113";"1111";"10%,100%,25%,50%"
"26";"P 23";"886";"19";"1794";"1127";"0";"0";"4.1";"0";"3113";"1111";"100%,25%,50%"
"27";"P 23";"906";"19";"1777";"1005";"0";"0";"4.01";"0";"3113";"1111";"100%,25%,50%"
"28";"P 23";"926";"19";"1794";"1001";"0";"0";"3.92";"0";"3113";"1111";"100%,25%,50%"
"29";"P 23";"945";"19";"1767";"1147";"0";"0";"3.9";"3.92";"3113";"1111";"10%,100%,25%,50%"
"30";"P 23";"965";"19";"1810";"1131";"0";"0";"3.88";"0";"3113";"1111";"100%,25%,50%"
"31";"P 23";"984";"19";"1790";"1247";"0";"0";"3.72";"0";"3113";"1111";"10%,100%,25%,50%"
"32";"P 23";"1024";"39";"1784";"627";"0";"0";"-1";"0";"3113";"1111";"100%"
"33";"P 23";"1122";"98";"1459";"1117";"0";"0";"0";"3.46";"3113";"1111";"100%,50%"
"34";"P 23";"1162";"39";"1814";"1170";"0";"0";"3.34";"0";"3113";"1111";"10%,100%,25%,50%"
"35";"P 23";"1201";"39";"1857";"1111";"0";"0";"3.28";"0";"3113";"1111";"100%,25%,50%"
"36";"P 23";"1241";"39";"1814";"1084";"0";"0";"3.31";"3.36";"3113";"1111";"100%,25%,50%"
"37";"P 23";"1260";"19";"1863";"1217";"0";"0";"3.31";"0";"3113";"1111";"10%,100%,25%,50%"
"38";"P 23";"1280";"19";"1877";"1207";"0";"0";"3.27";"3.27";"3113";"1111";"100%,25%,50%"
"39";"P 23";"1300";"19";"1844";"1074";"0";"0";"3.23";"0";"3113";"1111";"100%,25%,50%"
"40";"P 23";"1320";"19";"1804";"1147";"0";"0";"3.21";"0";"3113";"1111";"10%,100%,25%,50%"
"41";"P 23";"1359";"39";"1857";"991";"0";"0";"3.15";"3.21";"3113";"1111";"100%,25%,50%"
"42";"P 23";"1379";"19";"1840";"1233";"0";"0";"3.2";"0";"3113";"1111";"10%,100%,25%,50%"
"43";"P 23";"1398";"19";"1830";"1094";"0";"0";"3.19";"0";"3113";"1111";"100%,25%,50%"
"44";"P 23";"1418";"19";"1853";"1190";"0";"0";"3.17";"0";"3113";"1111";"10%,100%,25%,50%"
"45";"P 23";"1457";"39";"1853";"1167";"0";"0";"3.15";"0";"3113";"1111";"100%,25%,50%"
"46";"P 23";"1477";"19";"1837";"1127";"0";"0";"3.12";"0";"3113";"1111";"100%,25%,50%"
"47";"P 23";"1497";"19";"1850";"1117";"0";"0";"3.12";"0";"3113";"1111";"100%,25%,50%"
"48";"P 23";"1517";"19";"1495";"1064";"0";"0";"0";"3.16";"3113";"1111";"100%,50%"
"49";"P 23";"1536";"19";"1814";"995";"0";"0";"3.09";"2.56";"3113";"1111";"100%,25%,50%"
"50";"P 23";"1576";"39";"2338";"1310";"0";"0";"0";"2.93";"3113";"1111";"100%"
"51";"P 23";"1595";"19";"1452";"1081";"0";"0";"0";"3.02";"3113";"1111";"100%,50%"
"52";"P 23";"1615";"19";"1439";"1141";"0";"0";"0";"3";"3113";"1111";"100%,50%"
"53";"P 23";"1635";"19";"1346";"1170";"0";"0";"0";"2.96";"3113";"1111";"100%,50%"
"54";"P 23";"1654";"19";"1419";"1459";"0";"0";"0";"3.08";"3113";"1111";"100%,50%"
"55";"P 23";"1674";"19";"1426";"1562";"0";"0";"0";"3";"3113";"1111";"100%,50%"
"56";"P 23";"1714";"39";"1432";"1701";"0";"0";"0";"3.01";"3113";"1111";"100%,50%"
"57";"P 23";"1733";"19";"1320";"1870";"0";"0";"0";"3.02";"3113";"1111";"100%"
"58";"P 23";"1773";"39";"1386";"1877";"0";"0";"0";"3.07";"3113";"1111";"100%"
"59";"P 23";"1792";"19";"1330";"1747";"0";"0";"0";"3.02";"3113";"1111";"100%"
"60";"P 23";"1851";"59";"1320";"1707";"0";"0";"0";"3.06";"3113";"1111";"100%"
"61";"P 23";"1871";"19";"1359";"1701";"0";"0";"0";"3.1";"3113";"1111";"100%"
"62";"P 23";"2108";"236";"1824";"461";"0";"0";"0";"3.3";"3113";"1111";"100%"
"63";"P 23";"2127";"19";"1897";"10";"0";"0";"3.4";"3.38";"3113";"1111";"-"
"64";"P 23";"2147";"19";"1688";"527";"0";"0";"0";"3.38";"3113";"1111";"100%"
"65";"P 23";"2166";"19";"1751";"577";"0";"0";"0";"3.37";"3113";"1111";"100%"
"66";"P 23";"2186";"19";"1711";"448";"0";"0";"0";"3.38";"3113";"1111";"100%"
"67";"P 23";"2206";"19";"1741";"477";"0";"0";"0";"3.4";"3113";"1111";"100%"
"68";"P 23";"2226";"19";"1691";"537";"0";"0";"0";"3.42";"3113";"1111";"100%"
"69";"P 23";"2245";"19";"1704";"550";"0";"0";"0";"3.41";"3113";"1111";"100%"
"70";"P 23";"2304";"59";"1979";"106";"0";"0";"3.53";"0";"3113";"1111";"100%"
"71";"P 23";"2324";"19";"1492";"670";"0";"0";"0";"3.48";"3113";"1111";"100%"
"72";"P 23";"2344";"19";"1475";"1068";"0";"0";"0";"3.45";"3113";"1111";"100%,50%"
"73";"P 23";"2364";"19";"1701";"809";"0";"0";"3.55";"3.52";"3113";"1111";"100%,50%"
