"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 48";"0";"0";"1870";"1061";"0";"0";"3.57";"0";"1960";"1054";"100%,25%,50%"
"2";"P 48";"13";"13";"1887";"1097";"0";"0";"3.55";"0";"1960";"1054";"100%,25%,50%"
"3";"P 48";"27";"13";"1893";"1097";"0";"0";"3.53";"0";"1960";"1054";"100%,25%,50%"
"4";"P 48";"40";"13";"1853";"1054";"0";"0";"3.49";"3.89";"1960";"1054";"100%,25%,50%"
"5";"P 48";"54";"13";"1883";"1094";"0";"0";"3.45";"3.93";"1960";"1054";"100%,25%,50%"
"6";"P 48";"67";"13";"1913";"1034";"0";"0";"3.49";"3.9";"1960";"1054";"100%,25%,50%"
"7";"P 48";"81";"13";"1893";"1041";"0";"0";"3.58";"3.95";"1960";"1054";"100%,25%,50%"
"8";"P 48";"94";"13";"1893";"1071";"0";"0";"3.51";"3.94";"1960";"1054";"100%,25%,50%"
"9";"P 48";"108";"13";"1853";"1071";"0";"0";"3.6";"3.98";"1960";"1054";"100%,25%,50%"
"10";"P 48";"121";"13";"1953";"1104";"0";"0";"3.49";"3.97";"1960";"1054";"100%,25%,50%"
"11";"P 48";"135";"13";"1946";"1058";"0";"0";"3.55";"3.97";"1960";"1054";"100%,25%,50%"
"12";"P 48";"148";"13";"1893";"1114";"0";"0";"3.51";"3.97";"1960";"1054";"100%,25%,50%"
"13";"P 48";"162";"13";"1880";"1124";"0";"0";"3.64";"0";"1960";"1054";"100%,25%,50%"
"14";"P 48";"175";"13";"1907";"1048";"0";"0";"3.54";"0";"1960";"1054";"100%,25%,50%"
"15";"P 48";"189";"13";"1850";"1015";"0";"0";"3.56";"0";"1960";"1054";"100%,25%,50%"
"16";"P 48";"202";"13";"1926";"1084";"0";"0";"3.53";"3.95";"1960";"1054";"100%,25%,50%"
"17";"P 48";"216";"13";"1860";"1104";"0";"0";"3.57";"3.97";"1960";"1054";"100%,25%,50%"
"18";"P 48";"229";"13";"1897";"1018";"0";"0";"3.55";"0";"1960";"1054";"100%,25%,50%"
"19";"P 48";"243";"13";"1923";"1084";"0";"0";"3.51";"0";"1960";"1054";"100%,25%,50%"
"20";"P 48";"256";"13";"1900";"1041";"0";"0";"3.58";"3.97";"1960";"1054";"100%,25%,50%"
"21";"P 48";"270";"13";"1867";"1111";"0";"0";"3.6";"3.95";"1960";"1054";"100%,25%,50%"
"22";"P 48";"284";"13";"1920";"1068";"0";"0";"3.58";"3.97";"1960";"1054";"100%,25%,50%"
"23";"P 48";"297";"13";"1870";"1044";"0";"0";"3.57";"3.98";"1960";"1054";"100%,25%,50%"
"24";"P 48";"310";"13";"1830";"1107";"0";"0";"3.59";"0";"1960";"1054";"100%,25%,50%"
"25";"P 48";"324";"13";"1810";"1190";"0";"0";"3.61";"4.01";"1960";"1054";"10%,100%,25%,50%"
"26";"P 48";"337";"13";"1804";"1131";"0";"0";"3.62";"0";"1960";"1054";"100%,25%,50%"
"27";"P 48";"351";"13";"1887";"1101";"0";"0";"3.61";"0";"1960";"1054";"100%,25%,50%"
"28";"P 48";"365";"13";"1767";"1223";"0";"0";"3.69";"0";"1960";"1054";"10%,100%,25%,50%"
"29";"P 48";"378";"13";"1761";"1177";"0";"0";"3.67";"4";"1960";"1054";"10%,100%,25%,50%"
"30";"P 48";"392";"13";"1827";"1107";"0";"0";"3.7";"0";"1960";"1054";"100%,25%,50%"
"31";"P 48";"405";"13";"1800";"1240";"0";"0";"3.71";"4.06";"1960";"1054";"10%,100%,25%,50%"
