"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 18";"0";"0";"1873";"1953";"0";"0";"4.75";"0";"-";"-";"100%"
"2";"P 18";"28";"28";"1754";"1283";"0";"0";"4.83";"0";"-";"-";"10%,100%,25%,50%"
"3";"P 18";"41";"13";"1767";"1034";"0";"0";"4.92";"4.99";"-";"-";"100%,25%,50%"
"4";"P 18";"55";"13";"1784";"968";"0";"0";"4.9";"5.04";"-";"-";"100%,25%,50%"
"5";"P 18";"68";"13";"1800";"968";"0";"0";"4.9";"0";"-";"-";"100%,25%,50%"
"6";"P 18";"82";"13";"1794";"1187";"0";"0";"4.98";"0";"-";"-";"10%,100%,25%,50%"
"7";"P 18";"96";"13";"1777";"1240";"0";"0";"5.01";"0";"-";"-";"10%,100%,25%,50%"
"8";"P 18";"124";"27";"2135";"1402";"0";"0";"5.13";"5.21";"-";"-";"100%,50%"
"9";"P 18";"137";"13";"2155";"1343";"0";"0";"5.08";"5.2";"-";"-";"100%,50%"
"10";"P 18";"151";"13";"2122";"1389";"0";"0";"5.14";"5.18";"-";"-";"100%,50%"
"11";"P 18";"165";"13";"2188";"1323";"0";"0";"5.08";"5.26";"-";"-";"100%,50%"
"12";"P 18";"179";"13";"2172";"1396";"0";"0";"5.15";"5.24";"-";"-";"100%,50%"
"13";"P 18";"192";"13";"2159";"1416";"0";"0";"5.15";"5.26";"-";"-";"100%,50%"
"14";"P 18";"206";"13";"2132";"1505";"0";"0";"5.29";"5.31";"-";"-";"100%,50%"
"15";"P 18";"220";"13";"2125";"1406";"0";"0";"5.21";"5.3";"-";"-";"100%,50%"
"16";"P 18";"234";"13";"2175";"1439";"0";"0";"5.22";"5.34";"-";"-";"100%,50%"
"17";"P 18";"248";"13";"2149";"1651";"0";"0";"5.39";"5.34";"-";"-";"100%,50%"
"18";"P 18";"261";"13";"2115";"1684";"0";"0";"5.2";"5.47";"-";"-";"100%,50%"
"19";"P 18";"275";"13";"2119";"1509";"0";"0";"5.31";"5.43";"-";"-";"100%,50%"
"20";"P 18";"289";"13";"2162";"1505";"0";"0";"5.28";"5.42";"-";"-";"100%,50%"
"21";"P 18";"303";"13";"2182";"1608";"0";"0";"5.33";"5.46";"-";"-";"100%,50%"
"22";"P 18";"317";"13";"2013";"1283";"0";"0";"0";"5.49";"-";"-";"100%,25%,50%"
"23";"P 18";"330";"13";"2132";"1555";"0";"0";"5.45";"5.49";"-";"-";"100%,50%"
"24";"P 18";"358";"27";"1807";"1306";"0";"0";"5.31";"5.54";"-";"-";"10%,100%,25%,50%"
"25";"P 18";"372";"13";"1844";"1257";"0";"0";"5.39";"5.57";"-";"-";"10%,100%,25%,50%"
"26";"P 18";"386";"13";"1867";"2400";"0";"0";"6.8";"5.63";"-";"-";"-"
"27";"P 18";"399";"13";"1837";"1194";"0";"0";"5.32";"5.51";"-";"-";"10%,100%,25%,50%"
"28";"P 18";"427";"27";"1824";"1210";"0";"0";"5.41";"5.5";"-";"-";"10%,100%,25%,50%"
"29";"P 18";"441";"13";"1840";"1310";"0";"0";"5.48";"5.64";"-";"-";"10%,100%,25%,50%"
"30";"P 18";"455";"13";"1827";"1263";"0";"0";"5.41";"5.59";"-";"-";"10%,100%,25%,50%"
