"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 34";"0";"0";"1731";"630";"0";"0";"0";"6.41";"2009";"1074";"100%"
"2";"P 34";"504";"504";"1724";"1061";"0";"0";"0";"5.93";"3432";"1562";"100%,25%,50%"
"3";"P 34";"517";"13";"1718";"1071";"0";"0";"0";"5.72";"3432";"1562";"100%,25%,50%"
"4";"P 34";"531";"13";"1708";"1051";"0";"0";"0";"5.74";"3432";"1562";"100%,25%,50%"
"5";"P 34";"544";"13";"1711";"1021";"0";"0";"0";"5.7";"3432";"1562";"100%,25%,50%"
"6";"P 34";"558";"13";"1741";"1024";"0";"0";"0";"5.61";"3432";"1562";"100%,25%,50%"
"7";"P 34";"571";"13";"1724";"1021";"0";"0";"0";"5.57";"3432";"1562";"100%,25%,50%"
"8";"P 34";"585";"13";"1741";"998";"0";"0";"0";"5.5";"3432";"1562";"100%,25%,50%"
"9";"P 34";"612";"27";"1737";"981";"0";"0";"0";"5.4";"3495";"1568";"100%,25%,50%"
"10";"P 34";"639";"27";"1741";"975";"0";"0";"0";"5.31";"3495";"1568";"100%,25%,50%"
"11";"P 34";"666";"26";"1711";"942";"0";"0";"0";"5.27";"3495";"1568";"100%,25%,50%"
"12";"P 34";"693";"27";"1708";"1018";"0";"0";"0";"5.26";"3508";"1316";"100%,25%,50%"
"13";"P 34";"706";"13";"1718";"975";"0";"0";"0";"5.11";"3508";"1316";"100%,25%,50%"
"14";"P 34";"733";"27";"1910";"985";"0";"0";"5.02";"5.15";"3508";"1316";"100%,50%"
"15";"P 34";"747";"13";"1850";"1018";"0";"0";"4.98";"5.03";"3508";"1316";"100%,25%,50%"
"16";"P 34";"760";"13";"1847";"988";"0";"0";"5.05";"0";"3508";"1316";"100%,25%,50%"
"17";"P 34";"774";"13";"1827";"1011";"0";"0";"4.98";"0";"3508";"1316";"100%,25%,50%"
"18";"P 34";"801";"27";"1870";"1001";"0";"0";"4.94";"4.87";"3508";"1316";"100%,25%,50%"
