"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 28";"0";"0";"2056";"879";"0";"0";"4.06";"0";"2165";"988";"100%,50%"
"2";"P 28";"12";"12";"2033";"1160";"0";"0";"4.03";"4.23";"2165";"988";"100%,25%,50%"
"3";"P 28";"25";"12";"1890";"849";"0";"0";"0";"4.2";"2165";"988";"100%,50%"
"4";"P 28";"38";"12";"2135";"826";"0";"0";"4.25";"4.25";"2165";"988";"100%,50%"
"5";"P 28";"63";"25";"2102";"1505";"0";"0";"4.56";"0";"2165";"988";"100%,50%"
"6";"P 28";"89";"25";"1870";"865";"0";"0";"0";"4.18";"2165";"988";"100%,50%"
"7";"P 28";"102";"12";"1887";"1005";"0";"0";"0";"4.2";"2165";"988";"100%,25%,50%"
"8";"P 28";"127";"25";"1883";"958";"0";"0";"0";"4.28";"2165";"988";"100%,50%"
"9";"P 28";"140";"12";"2039";"1194";"0";"0";"4.03";"4.17";"2165";"988";"100%,25%,50%"
"10";"P 28";"153";"12";"2145";"1197";"0";"0";"4.14";"0";"2165";"988";"100%,50%"
"11";"P 28";"165";"12";"2129";"1243";"0";"0";"4.24";"0";"2165";"988";"100%,50%"
"12";"P 28";"178";"12";"1887";"925";"0";"0";"0";"4.11";"2165";"988";"100%,50%"
"13";"P 28";"191";"12";"1873";"849";"0";"0";"0";"4.22";"2228";"995";"100%,50%"
"14";"P 28";"204";"12";"2125";"1015";"0";"0";"4.19";"4.21";"2228";"995";"100%,50%"
"15";"P 28";"229";"25";"2215";"1044";"0";"0";"4.23";"0";"2228";"995";"100%,50%"
"16";"P 28";"242";"12";"2145";"1117";"0";"0";"4.35";"4.29";"2228";"995";"100%,50%"
"17";"P 28";"268";"25";"1883";"902";"0";"0";"0";"4.36";"2228";"995";"100%,50%"
"18";"P 28";"293";"25";"1907";"955";"0";"0";"0";"4.28";"2228";"995";"100%,50%"
