"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 33";"0";"0";"1853";"869";"0";"0";"5.36";"0";"1930";"1064";"100%,50%"
"2";"P 33";"13";"13";"1840";"855";"0";"0";"5.44";"0";"1930";"1064";"100%,50%"
"3";"P 33";"40";"27";"1850";"899";"0";"0";"5.11";"0";"2971";"1021";"100%,50%"
"4";"P 33";"54";"13";"1860";"925";"0";"0";"5.41";"0";"2971";"1021";"100%,50%"
"5";"P 33";"67";"13";"1860";"925";"0";"0";"0";"5.68";"2971";"1021";"100%,50%"
"6";"P 33";"81";"13";"1860";"925";"0";"0";"0";"5.69";"2971";"1021";"100%,50%"
"7";"P 33";"94";"13";"1860";"925";"0";"0";"0";"5.71";"2971";"1021";"100%,50%"
"8";"P 33";"148";"54";"1837";"935";"0";"0";"5.45";"5.7";"2971";"1021";"100%,50%"
"9";"P 33";"175";"27";"1837";"935";"0";"0";"0";"5.7";"2971";"1021";"100%,50%"
"10";"P 33";"189";"13";"1714";"769";"0";"0";"5.48";"5.62";"2971";"1021";"100%,50%"
"11";"P 33";"202";"13";"1714";"769";"0";"0";"0";"5.7";"2971";"1021";"100%,50%"
"12";"P 33";"297";"94";"1714";"769";"0";"0";"0";"6.13";"2971";"1021";"100%,50%"
"13";"P 33";"1363";"1065";"1850";"1127";"0";"0";"5.85";"4.62";"2971";"1021";"100%,25%,50%"
"14";"P 33";"1376";"13";"1850";"1127";"0";"0";"0";"4.64";"2971";"1021";"100%,25%,50%"
"15";"P 33";"1390";"13";"1804";"1034";"0";"0";"5";"4.67";"2971";"1021";"100%,25%,50%"
"16";"P 33";"1403";"13";"1867";"1024";"0";"0";"4.73";"4.69";"2971";"1021";"100%,25%,50%"
"17";"P 33";"1417";"13";"1867";"1024";"0";"0";"0";"4.64";"2971";"1021";"100%,25%,50%"
"18";"P 33";"1430";"13";"1867";"1024";"0";"0";"0";"4.71";"2971";"1021";"100%,25%,50%"
"19";"P 33";"1444";"13";"1867";"1024";"0";"0";"0";"4.74";"2971";"1021";"100%,25%,50%"
"20";"P 33";"1457";"13";"1867";"1024";"0";"0";"0";"4.66";"2971";"1021";"100%,25%,50%"
"21";"P 33";"1469";"12";"1867";"1024";"0";"0";"0";"4.63";"2971";"1021";"100%,25%,50%"
"22";"P 33";"1484";"14";"1867";"1024";"0";"0";"0";"4.6";"2971";"1021";"100%,25%,50%"
"23";"P 33";"1498";"13";"1867";"1024";"0";"0";"0";"4.69";"2971";"1021";"100%,25%,50%"
"24";"P 33";"1525";"26";"1867";"1024";"0";"0";"0";"4.59";"2971";"1021";"100%,25%,50%"
"25";"P 33";"1538";"13";"1867";"1024";"0";"0";"0";"4.64";"2971";"1021";"100%,25%,50%"
"26";"P 33";"1552";"13";"1867";"1024";"0";"0";"0";"4.56";"2971";"1021";"100%,25%,50%"
"27";"P 33";"1565";"13";"1847";"1015";"0";"0";"4.49";"4.63";"2971";"1021";"100%,25%,50%"
"28";"P 33";"1578";"12";"1830";"1114";"0";"0";"4.6";"4.5";"2971";"1021";"100%,25%,50%"
"29";"P 33";"1592";"14";"1830";"1114";"0";"0";"0";"4.57";"2971";"1021";"100%,25%,50%"
"30";"P 33";"1606";"13";"1830";"1114";"0";"0";"0";"4.66";"2971";"1021";"100%,25%,50%"
"31";"P 33";"1619";"13";"1837";"1104";"0";"0";"4.5";"4.55";"2971";"1021";"100%,25%,50%"
"32";"P 33";"1633";"13";"1837";"1104";"0";"0";"0";"4.45";"2971";"1021";"100%,25%,50%"
"33";"P 33";"1647";"13";"1837";"1104";"0";"0";"0";"4.58";"2971";"1021";"100%,25%,50%"
"34";"P 33";"1660";"13";"1837";"1104";"0";"0";"0";"4.48";"2971";"1021";"100%,25%,50%"
"35";"P 33";"1673";"13";"1837";"1104";"0";"0";"0";"4.49";"2971";"1021";"100%,25%,50%"
"36";"P 33";"1687";"13";"1837";"1104";"0";"0";"0";"4.42";"2971";"1021";"100%,25%,50%"
"37";"P 33";"1701";"13";"1837";"1104";"0";"0";"0";"4.49";"2971";"1021";"100%,25%,50%"
"38";"P 33";"1714";"13";"1847";"1008";"0";"0";"4.47";"4.41";"2971";"1021";"100%,25%,50%"
"39";"P 33";"1741";"27";"1847";"1008";"0";"0";"0";"4.38";"2971";"1021";"100%,25%,50%"
"40";"P 33";"1754";"13";"1847";"1008";"0";"0";"0";"4.28";"2971";"1021";"100%,25%,50%"
"41";"P 33";"1782";"27";"1840";"975";"0";"0";"4.33";"0";"2971";"1021";"100%,25%,50%"
"42";"P 33";"1795";"13";"1840";"975";"0";"0";"0";"4.36";"2971";"1021";"100%,25%,50%"
"43";"P 33";"1809";"13";"1840";"975";"0";"0";"0";"4.39";"2971";"1021";"100%,25%,50%"
"44";"P 33";"2295";"486";"1834";"1011";"0";"0";"4.38";"4.38";"2971";"1021";"100%,25%,50%"
"45";"P 33";"2309";"13";"1834";"1011";"0";"0";"0";"4.38";"2971";"1021";"100%,25%,50%"
"46";"P 33";"2322";"13";"1834";"1011";"0";"0";"0";"4.48";"2971";"1021";"100%,25%,50%"
"47";"P 33";"2336";"13";"1834";"1011";"0";"0";"0";"4.37";"2971";"1021";"100%,25%,50%"
"48";"P 33";"2363";"27";"1834";"1011";"0";"0";"0";"4.29";"2971";"1021";"100%,25%,50%"
"49";"P 33";"2376";"13";"1834";"1011";"0";"0";"0";"4.32";"2971";"1021";"100%,25%,50%"
"50";"P 33";"2390";"13";"1834";"1011";"0";"0";"0";"4.39";"2971";"1021";"100%,25%,50%"
"51";"P 33";"2403";"13";"1834";"1011";"0";"0";"0";"4.31";"2971";"1021";"100%,25%,50%"
"52";"P 33";"2417";"13";"1834";"1011";"0";"0";"0";"4.42";"2971";"1021";"100%,25%,50%"
"53";"P 33";"2431";"13";"1834";"1011";"0";"0";"0";"4.58";"2971";"1021";"100%,25%,50%"
"54";"P 33";"2444";"13";"1834";"1011";"0";"0";"0";"4.54";"2971";"1021";"100%,25%,50%"
"55";"P 33";"2457";"13";"1834";"1011";"0";"0";"0";"4.4";"2971";"1021";"100%,25%,50%"
"56";"P 33";"2471";"13";"1794";"991";"0";"0";"5.07";"4.31";"2971";"1021";"100%,25%,50%"
"57";"P 33";"2512";"40";"1794";"991";"0";"0";"0";"4.33";"2971";"1021";"100%,25%,50%"
"58";"P 33";"2538";"26";"1810";"918";"0";"0";"4.52";"0";"2971";"1021";"100%,50%"
"59";"P 33";"2552";"13";"1810";"918";"0";"0";"0";"4.32";"2971";"1021";"100%,50%"
"60";"P 33";"2566";"13";"1810";"918";"0";"0";"0";"4.57";"2971";"1021";"100%,50%"
"61";"P 33";"2579";"13";"1810";"918";"0";"0";"0";"4.5";"2971";"1021";"100%,50%"
"62";"P 33";"2593";"13";"1810";"918";"0";"0";"0";"4.48";"2971";"1021";"100%,50%"
"63";"P 33";"2606";"13";"1810";"918";"0";"0";"0";"4.53";"2971";"1021";"100%,50%"
"64";"P 33";"2620";"13";"1810";"918";"0";"0";"0";"4.49";"2971";"1021";"100%,50%"
"65";"P 33";"2633";"13";"1810";"918";"0";"0";"0";"4.43";"2971";"1021";"100%,50%"
"66";"P 33";"2647";"13";"1810";"918";"0";"0";"0";"4.44";"2971";"1021";"100%,50%"
"67";"P 33";"2660";"13";"1810";"918";"0";"0";"0";"4.41";"2971";"1021";"100%,50%"
"68";"P 33";"2674";"13";"1810";"918";"0";"0";"0";"4.6";"2971";"1021";"100%,50%"
"69";"P 33";"2687";"13";"1810";"918";"0";"0";"0";"4.49";"2971";"1021";"100%,50%"
"70";"P 33";"2701";"13";"1830";"998";"0";"0";"4.36";"4.55";"2971";"1021";"100%,25%,50%"
"71";"P 33";"2728";"27";"1830";"998";"0";"0";"0";"4.58";"2971";"1021";"100%,25%,50%"
"72";"P 33";"2742";"13";"1860";"975";"0";"0";"4.52";"4.46";"2971";"1021";"100%,25%,50%"
"73";"P 33";"2755";"13";"1860";"975";"0";"0";"0";"4.53";"2971";"1021";"100%,25%,50%"
"74";"P 33";"2769";"13";"1860";"975";"0";"0";"0";"4.54";"2971";"1021";"100%,25%,50%"
"75";"P 33";"2782";"13";"1860";"975";"0";"0";"0";"4.44";"2971";"1021";"100%,25%,50%"
"76";"P 33";"2796";"13";"1860";"975";"0";"0";"0";"4.31";"2971";"1021";"100%,25%,50%"
"77";"P 33";"2823";"27";"1860";"975";"0";"0";"0";"4.36";"2971";"1021";"100%,25%,50%"
"78";"P 33";"2836";"13";"1860";"975";"0";"0";"0";"4.55";"2971";"1021";"100%,25%,50%"
"79";"P 33";"2849";"13";"1860";"975";"0";"0";"0";"4.44";"2971";"1021";"100%,25%,50%"
"80";"P 33";"2863";"14";"1860";"975";"0";"0";"0";"4.5";"2971";"1021";"100%,25%,50%"
"81";"P 33";"2876";"13";"1867";"1044";"0";"0";"4.46";"4.58";"2971";"1021";"100%,25%,50%"
"82";"P 33";"2890";"13";"1867";"1044";"0";"0";"0";"4.47";"2971";"1021";"100%,25%,50%"
"83";"P 33";"2903";"13";"1830";"948";"0";"0";"4.46";"0";"2971";"1021";"100%,50%"
"84";"P 33";"2917";"13";"1830";"948";"0";"0";"0";"4.49";"2971";"1021";"100%,50%"
"85";"P 33";"2931";"13";"1830";"948";"0";"0";"0";"4.53";"2971";"1021";"100%,50%"
"86";"P 33";"2944";"13";"1830";"948";"0";"0";"0";"4.48";"2971";"1021";"100%,50%"
"87";"P 33";"2958";"13";"1830";"948";"0";"0";"0";"4.64";"2971";"1021";"100%,50%"
"88";"P 33";"2971";"13";"1830";"948";"0";"0";"0";"4.46";"2971";"1021";"100%,50%"
"89";"P 33";"2985";"13";"1830";"948";"0";"0";"0";"4.35";"2971";"1021";"100%,50%"
"90";"P 33";"2998";"13";"1830";"948";"0";"0";"0";"4.49";"2971";"1021";"100%,50%"
"91";"P 33";"3012";"13";"1830";"948";"0";"0";"0";"4.4";"2971";"1021";"100%,50%"
"92";"P 33";"3039";"26";"1830";"948";"0";"0";"0";"4.44";"2971";"1021";"100%,50%"
"93";"P 33";"3052";"13";"1830";"948";"0";"0";"0";"4.48";"2971";"1021";"100%,50%"
"94";"P 33";"3066";"13";"1830";"948";"0";"0";"0";"4.35";"2971";"1021";"100%,50%"
"95";"P 33";"3079";"13";"1830";"948";"0";"0";"0";"4.53";"2971";"1021";"100%,50%"
"96";"P 33";"3093";"13";"1830";"948";"0";"0";"0";"4.45";"2971";"1021";"100%,50%"
"97";"P 33";"3106";"13";"1830";"948";"0";"0";"0";"4.56";"2971";"1021";"100%,50%"
"98";"P 33";"3120";"13";"1870";"1074";"0";"0";"5.12";"4.42";"2971";"1021";"100%,25%,50%"
"99";"P 33";"3134";"13";"1870";"1074";"0";"0";"0";"4.43";"2971";"1021";"100%,25%,50%"
"100";"P 33";"3147";"13";"1824";"995";"0";"0";"4.54";"4.46";"2971";"1021";"100%,25%,50%"
"101";"P 33";"3160";"13";"1824";"995";"0";"0";"0";"4.49";"2971";"1021";"100%,25%,50%"
"102";"P 33";"3174";"13";"1824";"995";"0";"0";"0";"4.46";"2971";"1021";"100%,25%,50%"
"103";"P 33";"3188";"13";"1847";"889";"0";"0";"4.44";"4.31";"2971";"1021";"100%,50%"
"104";"P 33";"3201";"13";"1847";"889";"0";"0";"0";"4.43";"2971";"1021";"100%,50%"
"105";"P 33";"3214";"13";"1847";"889";"0";"0";"0";"4.42";"2971";"1021";"100%,50%"
"106";"P 33";"3228";"13";"1847";"889";"0";"0";"0";"4.41";"2971";"1021";"100%,50%"
"107";"P 33";"3242";"13";"1847";"889";"0";"0";"0";"4.41";"2971";"1021";"100%,50%"
"108";"P 33";"3255";"13";"1847";"889";"0";"0";"0";"4.39";"2971";"1021";"100%,50%"
"109";"P 33";"3269";"13";"1847";"889";"0";"0";"0";"4.39";"2971";"1021";"100%,50%"
"110";"P 33";"3282";"13";"1847";"889";"0";"0";"0";"4.32";"2971";"1021";"100%,50%"
"111";"P 33";"3296";"13";"1847";"889";"0";"0";"0";"4.42";"2971";"1021";"100%,50%"
