"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 13";"0";"0";"1655";"1131";"0";"0";"4.64";"5.26";"2139";"1048";"100%,25%,50%"
"2";"P 13";"26";"26";"1681";"1078";"0";"0";"4.66";"0";"2139";"1048";"100%,25%,50%"
"3";"P 13";"39";"13";"1694";"1111";"0";"0";"4.68";"5.26";"2139";"1048";"100%,25%,50%"
"4";"P 13";"53";"13";"1631";"1087";"0";"0";"4.63";"5.26";"2139";"1048";"100%,25%,50%"
"5";"P 13";"66";"13";"1684";"1041";"0";"0";"4.62";"5.26";"2139";"1048";"100%,25%,50%"
"6";"P 13";"79";"13";"1668";"1114";"0";"0";"4.64";"5.26";"2139";"1048";"100%,25%,50%"
"7";"P 13";"92";"13";"1681";"1124";"0";"0";"4.63";"0";"2139";"1048";"100%,25%,50%"
"8";"P 13";"106";"13";"1694";"1273";"0";"0";"0";"5.3";"2139";"1048";"10%,100%,25%,50%"
"9";"P 13";"119";"13";"1638";"988";"0";"0";"4.55";"5.22";"2139";"1048";"100%,25%,50%"
"10";"P 13";"132";"13";"1704";"1114";"0";"0";"4.67";"5.23";"2139";"1048";"100%,25%,50%"
"11";"P 13";"145";"13";"1694";"1121";"0";"0";"4.68";"5.3";"2139";"1048";"100%,25%,50%"
"12";"P 13";"159";"13";"1661";"1071";"0";"0";"4.66";"5.31";"2139";"1048";"100%,25%,50%"
"13";"P 13";"172";"13";"1737";"1068";"0";"0";"4.65";"5.25";"2139";"1048";"100%,25%,50%"
"14";"P 13";"185";"13";"1701";"1048";"0";"0";"4.61";"5.24";"2139";"1048";"100%,25%,50%"
"15";"P 13";"198";"13";"1684";"1124";"0";"0";"4.66";"5.22";"2139";"1048";"100%,25%,50%"
"16";"P 13";"212";"13";"1635";"1170";"0";"0";"4.72";"5.26";"2139";"1048";"100%,25%,50%"
"17";"P 13";"225";"13";"1664";"1117";"0";"0";"4.7";"5.31";"2139";"1048";"100%,25%,50%"
"18";"P 13";"238";"13";"1727";"1054";"0";"0";"4.69";"5.27";"2139";"1048";"100%,25%,50%"
"19";"P 13";"251";"13";"1718";"1117";"0";"0";"4.66";"5.26";"2139";"1048";"100%,25%,50%"
"20";"P 13";"265";"13";"1741";"1144";"0";"0";"4.72";"5.28";"2139";"1048";"10%,100%,25%,50%"
"21";"P 13";"278";"13";"1688";"1124";"0";"0";"4.7";"5.26";"2139";"1048";"100%,25%,50%"
"22";"P 13";"291";"13";"1714";"1107";"0";"0";"4.72";"0";"2139";"1048";"100%,25%,50%"
"23";"P 13";"304";"13";"1718";"477";"0";"0";"-1";"5.25";"2139";"1048";"100%"
"24";"P 13";"318";"13";"1741";"1190";"0";"0";"4.71";"5.25";"2139";"1048";"10%,100%,25%,50%"
"25";"P 13";"331";"13";"1731";"1137";"0";"0";"4.72";"5.22";"2139";"1048";"10%,100%,25%,50%"
"26";"P 13";"344";"13";"1761";"1127";"0";"0";"4.66";"5.26";"2139";"1048";"10%,100%,25%,50%"
"27";"P 13";"357";"13";"1923";"1038";"0";"0";"4.6";"5.24";"2139";"1048";"100%,25%,50%"
"28";"P 13";"371";"13";"2006";"544";"0";"0";"-1";"0";"2139";"1048";"100%"
"29";"P 13";"490";"119";"1346";"2231";"0";"0";"4.96";"0";"2139";"1048";"100%"
"30";"P 13";"517";"26";"1548";"603";"0";"0";"4.76";"0";"2139";"1048";"100%"
"31";"P 13";"530";"13";"1515";"736";"0";"0";"4.65";"5.13";"2139";"1048";"100%,50%"
"32";"P 13";"543";"13";"1475";"908";"0";"0";"4.79";"5.38";"2139";"1048";"100%,50%"
"33";"P 13";"583";"39";"1426";"1015";"0";"0";"4.91";"0";"2139";"1048";"100%,50%"
"34";"P 13";"596";"13";"1578";"1034";"0";"0";"0";"5.4";"2139";"1048";"100%,25%,50%"
"35";"P 13";"610";"13";"1555";"1157";"0";"0";"4.83";"0";"2139";"1048";"100%,25%,50%"
"36";"P 13";"623";"13";"1436";"1028";"0";"0";"4.87";"5.4";"2139";"1048";"100%,50%"
"37";"P 13";"636";"13";"1419";"942";"0";"0";"4.78";"5.47";"2139";"1048";"100%,50%"
"38";"P 13";"649";"13";"1426";"985";"0";"0";"4.85";"5.44";"2139";"1048";"100%,50%"
"39";"P 13";"663";"13";"1469";"975";"0";"0";"4.86";"0";"2139";"1048";"100%,50%"
"40";"P 13";"676";"13";"1466";"975";"0";"0";"4.89";"5.51";"2139";"1048";"100%,50%"
"41";"P 13";"689";"13";"1419";"971";"0";"0";"4.83";"5.51";"2139";"1048";"100%,50%"
"42";"P 13";"702";"13";"1409";"836";"0";"0";"4.83";"5.5";"2139";"1048";"100%,50%"
"43";"P 13";"716";"13";"1432";"955";"0";"0";"4.89";"5.53";"2139";"1048";"100%,50%"
"44";"P 13";"729";"13";"1479";"1316";"0";"0";"5.28";"5.51";"2139";"1048";"100%,25%,50%"
"45";"P 13";"742";"13";"1446";"1008";"0";"0";"4.92";"5.52";"2139";"1048";"100%,50%"
"46";"P 13";"756";"13";"1452";"998";"0";"0";"4.89";"5.58";"2139";"1048";"100%,50%"
"47";"P 13";"769";"12";"1446";"1028";"0";"0";"4.91";"5.59";"2139";"1048";"100%,50%"
"48";"P 13";"782";"13";"1416";"938";"0";"0";"4.83";"5.52";"2139";"1048";"100%,50%"
"49";"P 13";"796";"13";"1618";"1167";"0";"0";"4.97";"0";"2139";"1048";"100%,25%,50%"
"50";"P 13";"809";"13";"1684";"1207";"0";"0";"4.78";"0";"2139";"1048";"10%,100%,25%,50%"
"51";"P 13";"822";"13";"1681";"1240";"0";"0";"4.77";"0";"2139";"1048";"10%,100%,25%,50%"
"52";"P 13";"835";"12";"1718";"1310";"0";"0";"4.71";"5.3";"2139";"1048";"10%,100%,25%,50%"
"53";"P 13";"848";"13";"1714";"1240";"0";"0";"4.69";"5.25";"2139";"1048";"10%,100%,25%,50%"
"54";"P 13";"862";"13";"1754";"1230";"0";"0";"4.56";"5.18";"2139";"1048";"10%,100%,25%,50%"
"55";"P 13";"875";"13";"1727";"1237";"0";"0";"4.51";"5.13";"2139";"1048";"10%,100%,25%,50%"
"56";"P 13";"888";"12";"1731";"1330";"0";"0";"4.5";"5.04";"2139";"1048";"10%,100%,25%,50%"
"57";"P 13";"901";"13";"1664";"1147";"0";"0";"4.3";"4.97";"2139";"1048";"100%,25%,50%"
"58";"P 13";"915";"13";"1731";"1180";"0";"0";"4.31";"4.94";"2139";"1048";"10%,100%,25%,50%"
"59";"P 13";"928";"13";"1721";"1237";"0";"0";"4.23";"4.91";"2139";"1048";"10%,100%,25%,50%"
"60";"P 13";"941";"13";"1694";"1230";"0";"0";"4.18";"4.79";"2139";"1048";"10%,100%,25%,50%"
"61";"P 13";"954";"13";"1731";"1257";"0";"0";"4.12";"4.75";"2139";"1048";"10%,100%,25%,50%"
"62";"P 13";"981";"26";"1747";"1379";"0";"0";"0";"4.66";"2139";"1048";"100%,25%,50%"
"63";"P 13";"994";"13";"1688";"1197";"0";"0";"3.97";"4.58";"2139";"1048";"10%,100%,25%,50%"
"64";"P 13";"1007";"13";"1674";"1141";"0";"0";"3.92";"4.57";"2139";"1048";"100%,25%,50%"
"65";"P 13";"1021";"13";"1774";"1406";"0";"0";"0";"4.53";"2139";"1048";"100%,25%,50%"
"66";"P 13";"1034";"13";"1694";"1207";"0";"0";"3.87";"0";"2139";"1048";"10%,100%,25%,50%"
"67";"P 13";"1047";"13";"1790";"1376";"0";"0";"0";"4.45";"2139";"1048";"100%,25%,50%"
