"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 16";"0";"0";"1966";"945";"0";"0";"5.6";"5.41";"2069";"1024";"100%,50%"
"2";"P 16";"13";"13";"1966";"935";"0";"0";"5.54";"5.42";"2086";"1015";"100%,50%"
"3";"P 16";"27";"13";"1970";"912";"0";"0";"5.59";"5.45";"2086";"1015";"100%,50%"
"4";"P 16";"40";"13";"1943";"928";"0";"0";"5.62";"5.43";"2086";"1015";"100%,50%"
"5";"P 16";"54";"13";"1963";"942";"0";"0";"5.6";"5.45";"2086";"1015";"100%,50%"
"6";"P 16";"67";"13";"1966";"915";"0";"0";"5.52";"5.45";"2086";"1015";"100%,50%"
"7";"P 16";"81";"13";"1956";"892";"0";"0";"5.6";"5.49";"2086";"1015";"100%,50%"
"8";"P 16";"94";"13";"1956";"955";"0";"0";"5.67";"5.48";"2086";"1015";"100%,50%"
"9";"P 16";"108";"13";"1943";"961";"0";"0";"5.66";"5.42";"2082";"1018";"100%,50%"
"10";"P 16";"121";"13";"1936";"915";"0";"0";"5.7";"5.47";"2082";"1018";"100%,50%"
"11";"P 16";"135";"13";"1953";"918";"0";"0";"5.66";"5.49";"2082";"1018";"100%,50%"
"12";"P 16";"149";"13";"1943";"912";"0";"0";"5.69";"5.5";"2082";"1018";"100%,50%"
"13";"P 16";"162";"13";"1963";"928";"0";"0";"5.73";"5.5";"2082";"1018";"100%,50%"
"14";"P 16";"175";"13";"1956";"908";"0";"0";"5.79";"5.5";"2082";"1018";"100%,50%"
"15";"P 16";"189";"13";"1940";"932";"0";"0";"5.7";"5.52";"2082";"1018";"100%,50%"
"16";"P 16";"202";"13";"1960";"978";"0";"0";"5.78";"5.5";"2082";"1018";"100%,50%"
"17";"P 16";"216";"13";"1956";"945";"0";"0";"5.75";"5.55";"2079";"1021";"100%,50%"
"18";"P 16";"229";"13";"2026";"988";"0";"0";"0";"5.55";"2079";"1021";"100%,50%"
"19";"P 16";"243";"13";"2195";"660";"0";"0";"5.77";"5.52";"2079";"1021";"100%"
"20";"P 16";"256";"13";"2231";"477";"0";"0";"5.79";"5.57";"2079";"1021";"100%"
"21";"P 16";"270";"13";"2245";"550";"0";"0";"5.73";"5.52";"2079";"1021";"100%"
"22";"P 16";"284";"13";"2228";"544";"0";"0";"5.76";"5.57";"2079";"1021";"100%"
"23";"P 16";"297";"13";"2251";"577";"0";"0";"5.78";"5.59";"2079";"1021";"100%"
"24";"P 16";"310";"13";"2258";"524";"0";"0";"5.83";"5.65";"2076";"1021";"100%"
"25";"P 16";"324";"13";"2235";"580";"0";"0";"5.79";"5.66";"2076";"1021";"100%"
"26";"P 16";"338";"13";"2357";"1548";"0";"0";"5.74";"5.58";"2076";"1021";"100%"
"27";"P 16";"689";"351";"2149";"1754";"0";"0";"6.03";"5.98";"2076";"1021";"100%"
"28";"P 16";"703";"13";"2119";"1233";"0";"0";"6.07";"6";"2076";"1021";"100%,50%"
"29";"P 16";"716";"13";"2112";"842";"0";"0";"6.03";"5.97";"2076";"1021";"100%,50%"
"30";"P 16";"730";"13";"2086";"617";"0";"0";"6.09";"5.96";"2076";"1021";"100%"
"31";"P 16";"744";"14";"2042";"593";"0";"0";"6.04";"0";"2076";"1021";"100%"
"32";"P 16";"757";"12";"2052";"471";"0";"0";"6.03";"6.04";"2076";"1021";"100%"
"33";"P 16";"770";"13";"2033";"464";"0";"0";"6.07";"6.02";"2076";"1021";"100%"
"34";"P 16";"784";"13";"2042";"404";"0";"0";"6.03";"6";"2076";"1021";"100%"
"35";"P 16";"798";"13";"2023";"315";"0";"0";"6.1";"6.04";"2076";"1021";"100%"
"36";"P 16";"811";"13";"2033";"557";"0";"0";"6.15";"6.03";"2076";"1021";"100%"
"37";"P 16";"824";"13";"2013";"461";"0";"0";"6.12";"6.04";"2076";"1021";"100%"
"38";"P 16";"838";"13";"1847";"617";"0";"0";"6.12";"6.2";"2076";"1021";"100%"
"39";"P 16";"851";"13";"1714";"889";"0";"0";"6.13";"6.09";"2076";"1021";"100%,50%"
"40";"P 16";"865";"13";"1741";"859";"0";"0";"6.13";"0";"2076";"1021";"100%,50%"
"41";"P 16";"878";"13";"1708";"908";"0";"0";"6.11";"6.06";"2076";"1021";"100%,50%"
"42";"P 16";"892";"13";"1724";"958";"0";"0";"6.14";"6.09";"2076";"1021";"100%,25%,50%"
"43";"P 16";"905";"13";"1714";"991";"0";"0";"6.16";"6.06";"2076";"1021";"100%,25%,50%"
"44";"P 16";"919";"13";"1744";"955";"0";"0";"6.11";"6.06";"2076";"1021";"100%,25%,50%"
"45";"P 16";"932";"13";"1704";"998";"0";"0";"6.13";"6.02";"2076";"1021";"100%,25%,50%"
"46";"P 16";"946";"13";"1708";"958";"0";"0";"6.08";"5.95";"2076";"1021";"100%,25%,50%"
"47";"P 16";"959";"13";"1727";"968";"0";"0";"5.96";"5.92";"2076";"1021";"100%,25%,50%"
"48";"P 16";"973";"13";"1698";"1001";"0";"0";"5.95";"5.85";"2076";"1021";"100%,25%,50%"
"49";"P 16";"986";"13";"1698";"899";"0";"0";"5.81";"5.84";"2076";"1021";"100%,50%"
"50";"P 16";"1000";"13";"1800";"1595";"0";"0";"5.79";"5.78";"2076";"1021";"100%,50%"
"51";"P 16";"1122";"121";"1734";"2470";"0";"0";"0";"5.33";"2076";"1021";"-"
"52";"P 16";"1135";"13";"1804";"1737";"0";"0";"5.28";"0";"2076";"1021";"100%,50%"
"53";"P 16";"1149";"13";"1731";"1247";"0";"0";"5.33";"5.25";"2076";"1021";"10%,100%,25%,50%"
"54";"P 16";"1162";"13";"1724";"1001";"0";"0";"5.2";"5.24";"2076";"1021";"100%,25%,50%"
"55";"P 16";"1176";"13";"1698";"935";"0";"0";"5.14";"5.14";"2076";"1021";"100%,50%"
"56";"P 16";"1190";"13";"1731";"1094";"0";"0";"5.18";"5.1";"2076";"1021";"100%,25%,50%"
"57";"P 16";"1203";"13";"1701";"1058";"0";"0";"5.14";"5.05";"2076";"1021";"100%,25%,50%"
"58";"P 16";"1217";"13";"1701";"1011";"0";"0";"5.04";"5.07";"2076";"1021";"100%,25%,50%"
"59";"P 16";"1230";"13";"1741";"1061";"0";"0";"4.98";"5.02";"2076";"1021";"100%,25%,50%"
"60";"P 16";"1244";"13";"1691";"1058";"0";"0";"4.94";"4.99";"2076";"1021";"100%,25%,50%"
