"GP-No";"Name";"Time";"Timegap";"X";"Y";"X-offset";"Y-offset";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"Mouse X-coord";"Mouse Y-coord";"AoI"
"1";"P 42";"0";"0";"1582";"1008";"0";"0";"5.5";"0";"2500";"1034";"100%,25%,50%"
"2";"P 42";"13";"13";"1532";"1044";"0";"0";"5.48";"5.12";"2500";"1034";"100%,25%,50%"
"3";"P 42";"27";"13";"1535";"875";"0";"0";"5.51";"0";"2500";"1034";"100%,50%"
"4";"P 42";"40";"13";"1535";"1114";"0";"0";"5.48";"0";"2500";"1034";"100%,25%,50%"
"5";"P 42";"54";"13";"1519";"991";"0";"0";"5.51";"5.14";"2500";"1034";"100%,50%"
"6";"P 42";"81";"27";"1572";"988";"0";"0";"5.55";"0";"2500";"1034";"100%,50%"
"7";"P 42";"94";"13";"1575";"1041";"0";"0";"5.52";"5.11";"2500";"1034";"100%,25%,50%"
"8";"P 42";"121";"27";"1562";"955";"0";"0";"5.56";"0";"2500";"1034";"100%,50%"
"9";"P 42";"135";"13";"1555";"1200";"0";"0";"5.58";"0";"2500";"1034";"100%,25%,50%"
"10";"P 42";"148";"13";"1572";"988";"0";"0";"5.58";"0";"2500";"1034";"100%,50%"
"11";"P 42";"162";"13";"1509";"1074";"0";"0";"5.55";"5.13";"2500";"1034";"100%,25%,50%"
"12";"P 42";"189";"27";"1509";"1170";"0";"0";"5.57";"0";"2500";"1034";"100%,25%,50%"
"13";"P 42";"216";"27";"1538";"1021";"0";"0";"5.58";"0";"2500";"1034";"100%,50%"
"14";"P 42";"229";"13";"1548";"1164";"0";"0";"5.62";"5.2";"2500";"1034";"100%,25%,50%"
"15";"P 42";"243";"13";"1562";"1094";"0";"0";"5.64";"0";"2500";"1034";"100%,25%,50%"
"16";"P 42";"256";"13";"1575";"1104";"0";"0";"5.67";"0";"2500";"1034";"100%,25%,50%"
"17";"P 42";"270";"13";"1558";"1034";"0";"0";"5.66";"0";"2500";"1034";"100%,25%,50%"
"18";"P 42";"283";"13";"1615";"1074";"0";"0";"5.65";"5.18";"2500";"1034";"100%,25%,50%"
"19";"P 42";"297";"13";"1582";"1087";"0";"0";"5.68";"0";"2500";"1034";"100%,25%,50%"
"20";"P 42";"310";"13";"1578";"1150";"0";"0";"5.6";"0";"2500";"1034";"100%,25%,50%"
"21";"P 42";"324";"13";"1529";"1001";"0";"0";"5.69";"5.18";"2500";"1034";"100%,50%"
"22";"P 42";"337";"13";"1535";"1293";"0";"0";"5.68";"5.18";"2500";"1034";"100%,25%,50%"
"23";"P 42";"351";"13";"1529";"1326";"0";"0";"5.67";"0";"2500";"1034";"100%,25%,50%"
"24";"P 42";"364";"13";"1529";"1326";"0";"0";"0";"5.16";"2500";"1034";"100%,25%,50%"
"25";"P 42";"378";"13";"1578";"1369";"0";"0";"5.68";"0";"2500";"1034";"100%,25%,50%"
"26";"P 42";"392";"13";"1512";"1402";"0";"0";"5.69";"0";"2500";"1034";"100%,25%,50%"
"27";"P 42";"419";"26";"1611";"1369";"0";"0";"5.72";"5.18";"2500";"1034";"100%,25%,50%"
"28";"P 42";"432";"13";"1611";"1283";"0";"0";"5.78";"0";"2500";"1034";"100%,25%,50%"
"29";"P 42";"473";"40";"1565";"1144";"0";"0";"5.78";"5.23";"2500";"1034";"100%,25%,50%"
"30";"P 42";"486";"13";"1565";"1144";"0";"0";"0";"5.22";"2500";"1034";"100%,25%,50%"
"31";"P 42";"500";"13";"1565";"1144";"0";"0";"0";"5.23";"2500";"1034";"100%,25%,50%"
"32";"P 42";"811";"310";"1565";"1144";"0";"0";"0";"5.46";"2500";"1034";"100%,25%,50%"
"33";"P 42";"838";"27";"1863";"1751";"0";"0";"5.96";"5.93";"2500";"1034";"100%,50%"
"34";"P 42";"865";"26";"1860";"1595";"0";"0";"5.94";"5.52";"2500";"1034";"100%,50%"
"35";"P 42";"892";"27";"1860";"1595";"0";"0";"0";"5.38";"2500";"1034";"100%,50%"
"36";"P 42";"932";"40";"1860";"1595";"0";"0";"0";"5.26";"2500";"1034";"100%,50%"
"37";"P 42";"946";"13";"1807";"1121";"0";"0";"5.68";"0";"2500";"1034";"100%,25%,50%"
"38";"P 42";"960";"13";"1834";"1091";"0";"0";"5.67";"0";"2500";"1034";"100%,25%,50%"
"39";"P 42";"973";"13";"1830";"995";"0";"0";"5.58";"0";"2500";"1034";"100%,25%,50%"
"40";"P 42";"986";"13";"1850";"981";"0";"0";"5.49";"0";"2500";"1034";"100%,25%,50%"
"41";"P 42";"1000";"13";"1850";"935";"0";"0";"5.48";"0";"2500";"1034";"100%,50%"
"42";"P 42";"1014";"13";"1840";"905";"0";"0";"5.4";"0";"2500";"1034";"100%,50%"
"43";"P 42";"1041";"27";"1853";"1150";"0";"0";"5.48";"0";"2500";"1034";"100%,25%,50%"
"44";"P 42";"1068";"27";"1887";"1230";"0";"0";"5.18";"0";"2500";"1034";"100%,25%,50%"
"45";"P 42";"1122";"54";"1870";"1240";"0";"0";"5.01";"0";"2500";"1034";"10%,100%,25%,50%"
"46";"P 42";"1149";"27";"1867";"1177";"0";"0";"4.92";"0";"2500";"1034";"100%,25%,50%"
"47";"P 42";"1203";"53";"1820";"1273";"0";"0";"4.74";"0";"2500";"1034";"10%,100%,25%,50%"
"48";"P 42";"1311";"108";"1863";"1674";"0";"0";"4.79";"0";"2500";"1034";"100%,50%"
"49";"P 42";"1365";"53";"1734";"1154";"0";"0";"4.42";"0";"2500";"1034";"10%,100%,25%,50%"
"50";"P 42";"1460";"94";"1704";"1044";"0";"0";"4.27";"0";"2500";"1034";"100%,25%,50%"
"51";"P 42";"1487";"26";"1764";"1124";"0";"0";"4.24";"0";"2500";"1034";"100%,25%,50%"
"52";"P 42";"1554";"67";"1794";"1164";"0";"0";"4.22";"0";"2500";"1034";"10%,100%,25%,50%"
"53";"P 42";"1595";"40";"1810";"1111";"0";"0";"4.18";"0";"2500";"1034";"100%,25%,50%"
"54";"P 42";"1622";"27";"1800";"1087";"0";"0";"4.08";"0";"2500";"1034";"100%,25%,50%"
"55";"P 42";"1649";"26";"1734";"1134";"0";"0";"4.15";"0";"2500";"1034";"10%,100%,25%,50%"
"56";"P 42";"1744";"94";"1794";"1134";"0";"0";"4.03";"0";"2500";"1034";"10%,100%,25%,50%"
"57";"P 42";"1825";"81";"1741";"1078";"0";"0";"3.92";"0";"2500";"1034";"100%,25%,50%"
"58";"P 42";"1906";"81";"1764";"1074";"0";"0";"3.9";"0";"2500";"1034";"100%,25%,50%"
"59";"P 42";"1933";"26";"1747";"1141";"0";"0";"3.89";"0";"2500";"1034";"10%,100%,25%,50%"
"60";"P 42";"1960";"27";"1721";"756";"0";"0";"-1";"0";"2500";"1034";"100%,50%"
"61";"P 42";"2055";"94";"1797";"1097";"0";"0";"3.81";"0";"2500";"1034";"100%,25%,50%"
"62";"P 42";"2136";"81";"1741";"776";"0";"0";"-1";"0";"2500";"1034";"100%,50%"
"63";"P 42";"2203";"67";"1824";"1114";"0";"0";"3.79";"0";"2500";"1034";"100%,25%,50%"
"64";"P 42";"2257";"54";"1737";"1170";"0";"0";"3.77";"0";"2500";"1034";"10%,100%,25%,50%"
"65";"P 42";"2285";"27";"1774";"1147";"0";"0";"3.75";"0";"2500";"1034";"10%,100%,25%,50%"
"66";"P 42";"2312";"27";"1781";"1081";"0";"0";"3.75";"0";"2500";"1034";"100%,25%,50%"
"67";"P 42";"2339";"27";"1757";"1061";"0";"0";"3.72";"0";"2500";"1034";"100%,25%,50%"
"68";"P 42";"2365";"26";"1817";"1814";"0";"0";"3.68";"0";"2500";"1034";"100%,50%"
"69";"P 42";"2447";"81";"1771";"1104";"0";"0";"3.69";"0";"2500";"1034";"100%,25%,50%"
"70";"P 42";"2487";"40";"1704";"1104";"0";"0";"3.7";"0";"2500";"1034";"100%,25%,50%"
"71";"P 42";"2676";"189";"1711";"1124";"0";"0";"3.59";"0";"2500";"1034";"100%,25%,50%"
"72";"P 42";"2744";"67";"1741";"1137";"0";"0";"3.83";"0";"2500";"1034";"10%,100%,25%,50%"
"73";"P 42";"2771";"27";"1774";"1124";"0";"0";"3.68";"0";"2500";"1034";"100%,25%,50%"
"74";"P 42";"2798";"26";"1757";"1548";"0";"0";"4.1";"0";"2500";"1034";"100%,50%"
"75";"P 42";"2825";"27";"1771";"1154";"0";"0";"3.7";"0";"2500";"1034";"10%,100%,25%,50%"
"76";"P 42";"2853";"27";"1724";"1326";"0";"0";"3.91";"0";"2500";"1034";"10%,100%,25%,50%"
"77";"P 42";"2880";"27";"1751";"1220";"0";"0";"3.8";"0";"2500";"1034";"10%,100%,25%,50%"
"78";"P 42";"2933";"53";"1731";"1147";"0";"0";"3.83";"0";"2500";"1034";"10%,100%,25%,50%"
"79";"P 42";"2961";"27";"1741";"1154";"0";"0";"3.84";"0";"2500";"1034";"10%,100%,25%,50%"
"80";"P 42";"3215";"254";"1674";"1210";"0";"0";"3.94";"0";"2500";"1034";"10%,100%,25%,50%"
"81";"P 42";"3255";"40";"1704";"1144";"0";"0";"3.89";"0";"2500";"1034";"10%,100%,25%,50%"
"82";"P 42";"3350";"94";"1711";"1200";"0";"0";"3.86";"0";"2500";"1034";"10%,100%,25%,50%"
"83";"P 42";"3431";"80";"1688";"1213";"0";"0";"3.89";"0";"2500";"1034";"10%,100%,25%,50%"
"84";"P 42";"3512";"81";"1704";"1223";"0";"0";"3.88";"3.65";"2500";"1034";"10%,100%,25%,50%"
"85";"P 42";"3553";"40";"1684";"1243";"0";"0";"3.88";"0";"2500";"1034";"10%,100%,25%,50%"
"86";"P 42";"3580";"27";"1694";"1197";"0";"0";"3.89";"0";"2500";"1034";"10%,100%,25%,50%"
"87";"P 42";"3661";"81";"1724";"1286";"0";"0";"3.98";"0";"2500";"1034";"10%,100%,25%,50%"
"88";"P 42";"3756";"94";"1678";"1243";"0";"0";"4.01";"0";"2500";"1034";"10%,100%,25%,50%"
"89";"P 42";"3877";"121";"1744";"1336";"0";"0";"4.2";"0";"2500";"1034";"10%,100%,25%,50%"
"90";"P 42";"3918";"40";"1721";"1442";"0";"0";"4.43";"0";"2500";"1034";"100%,25%,50%"
"91";"P 42";"3944";"26";"1754";"1316";"0";"0";"4.29";"0";"2500";"1034";"10%,100%,25%,50%"
"92";"P 42";"3972";"27";"1708";"1290";"0";"0";"4.28";"0";"2500";"1034";"10%,100%,25%,50%"
"93";"P 42";"4080";"108";"1741";"1296";"0";"0";"4.35";"0";"2500";"1034";"10%,100%,25%,50%"
"94";"P 42";"4121";"40";"1724";"1263";"0";"0";"4.33";"0";"2500";"1034";"10%,100%,25%,50%"
"95";"P 42";"4161";"40";"1741";"1326";"0";"0";"4.35";"0";"2500";"1034";"10%,100%,25%,50%"
"96";"P 42";"4188";"27";"1754";"1379";"0";"0";"4.34";"0";"2500";"1034";"100%,25%,50%"
"97";"P 42";"4215";"26";"1734";"1323";"0";"0";"4.38";"0";"2500";"1034";"10%,100%,25%,50%"
"98";"P 42";"4242";"27";"1724";"1333";"0";"0";"4.37";"0";"2500";"1034";"10%,100%,25%,50%"
"99";"P 42";"4296";"53";"1688";"1250";"0";"0";"4.36";"0";"2500";"1034";"10%,100%,25%,50%"
"100";"P 42";"4350";"54";"1741";"1290";"0";"0";"4.37";"0";"2500";"1034";"10%,100%,25%,50%"
"101";"P 42";"4404";"53";"1727";"1286";"0";"0";"4.33";"0";"2500";"1034";"10%,100%,25%,50%"
"102";"P 42";"4431";"27";"1704";"1283";"0";"0";"4.31";"0";"2500";"1034";"10%,100%,25%,50%"
"103";"P 42";"4485";"54";"1684";"1263";"0";"0";"4.32";"0";"2500";"1034";"10%,100%,25%,50%"
"104";"P 42";"4567";"81";"1671";"1200";"0";"0";"4.33";"0";"2500";"1034";"10%,100%,25%,50%"
"105";"P 42";"4593";"26";"1734";"1180";"0";"0";"4.36";"0";"2500";"1034";"10%,100%,25%,50%"
"106";"P 42";"4661";"67";"1694";"1240";"0";"0";"4.28";"0";"2500";"1034";"10%,100%,25%,50%"
"107";"P 42";"4688";"26";"1655";"1257";"0";"0";"4.28";"0";"2500";"1034";"10%,100%,25%,50%"
"108";"P 42";"4742";"53";"1671";"1207";"0";"0";"4.31";"0";"2500";"1034";"10%,100%,25%,50%"
"109";"P 42";"4769";"27";"1671";"1207";"0";"0";"0";"4.03";"2500";"1034";"10%,100%,25%,50%"
"110";"P 42";"4796";"26";"1678";"1237";"0";"0";"4.31";"0";"2500";"1034";"10%,100%,25%,50%"
"111";"P 42";"4877";"81";"1681";"1326";"0";"0";"4.35";"0";"2500";"1034";"10%,100%,25%,50%"
"112";"P 42";"4945";"67";"1694";"1283";"0";"0";"4.36";"0";"2500";"1034";"10%,100%,25%,50%"
"113";"P 42";"4972";"27";"1694";"2003";"0";"0";"4.32";"0";"2500";"1034";"100%"
"114";"P 42";"4999";"27";"1674";"1316";"0";"0";"4.38";"0";"2500";"1034";"10%,100%,25%,50%"
"115";"P 42";"5026";"27";"1688";"1250";"0";"0";"4.35";"0";"2500";"1034";"10%,100%,25%,50%"
"116";"P 42";"5053";"26";"1658";"1260";"0";"0";"4.37";"0";"2500";"1034";"10%,100%,25%,50%"
"117";"P 42";"5080";"27";"1698";"1257";"0";"0";"4.39";"0";"2500";"1034";"10%,100%,25%,50%"
"118";"P 42";"5121";"40";"1701";"1250";"0";"0";"4.4";"0";"2500";"1034";"10%,100%,25%,50%"
"119";"P 42";"5148";"26";"1671";"1247";"0";"0";"4.39";"0";"2500";"1034";"10%,100%,25%,50%"
"120";"P 42";"5175";"27";"1698";"1366";"0";"0";"4.46";"0";"2500";"1034";"100%,25%,50%"
"121";"P 42";"5202";"27";"1681";"1247";"0";"0";"4.46";"0";"2500";"1034";"10%,100%,25%,50%"
"122";"P 42";"5229";"26";"1681";"1320";"0";"0";"4.47";"0";"2500";"1034";"10%,100%,25%,50%"
"123";"P 42";"5256";"27";"1671";"1260";"0";"0";"4.43";"0";"2500";"1034";"10%,100%,25%,50%"
"124";"P 42";"5283";"26";"1664";"991";"0";"0";"-1";"0";"2500";"1034";"100%,25%,50%"
"125";"P 42";"5364";"81";"1691";"1339";"0";"0";"4.45";"0";"2500";"1034";"100%,25%,50%"
"126";"P 42";"5391";"27";"1751";"1339";"0";"0";"4.49";"0";"2500";"1034";"10%,100%,25%,50%"
"127";"P 42";"5418";"26";"1668";"1213";"0";"0";"4.48";"0";"2500";"1034";"10%,100%,25%,50%"
"128";"P 42";"5445";"27";"1631";"1346";"0";"0";"4.48";"0";"2500";"1034";"100%,25%,50%"
"129";"P 42";"5473";"27";"1671";"1333";"0";"0";"4.48";"0";"2500";"1034";"100%,25%,50%"
"130";"P 42";"5500";"27";"1625";"1373";"0";"0";"4.49";"0";"2500";"1034";"100%,25%,50%"
"131";"P 42";"5526";"26";"1615";"1376";"0";"0";"4.53";"0";"2500";"1034";"100%,25%,50%"
"132";"P 42";"5635";"108";"1618";"1396";"0";"0";"4.52";"0";"2500";"1034";"100%,25%,50%"
"133";"P 42";"5716";"81";"1651";"1296";"0";"0";"4.48";"0";"2500";"1034";"100%,25%,50%"
"134";"P 42";"5743";"27";"1638";"1336";"0";"0";"4.48";"0";"2500";"1034";"100%,25%,50%"
"135";"P 42";"5851";"108";"1578";"1492";"0";"0";"4.49";"0";"2500";"1034";"100%,50%"
"136";"P 42";"5878";"27";"1651";"1376";"0";"0";"4.38";"0";"2500";"1034";"100%,25%,50%"
"137";"P 42";"5905";"26";"1618";"1316";"0";"0";"4.4";"0";"2500";"1034";"100%,25%,50%"
"138";"P 42";"5932";"27";"1668";"1253";"0";"0";"4.35";"0";"2500";"1034";"10%,100%,25%,50%"
"139";"P 42";"5985";"53";"1651";"1316";"0";"0";"4.38";"0";"2500";"1034";"100%,25%,50%"
"140";"P 42";"6040";"55";"1658";"1290";"0";"0";"4.32";"0";"2500";"1034";"10%,100%,25%,50%"
"141";"P 42";"6108";"67";"1635";"1356";"0";"0";"4.32";"0";"2500";"1034";"100%,25%,50%"
"142";"P 42";"6162";"54";"1641";"1389";"0";"0";"4.31";"0";"2500";"1034";"100%,25%,50%"
"143";"P 42";"6243";"80";"1618";"1339";"0";"0";"4.23";"0";"2500";"1034";"100%,25%,50%"
"144";"P 42";"6270";"27";"1628";"1386";"0";"0";"4.22";"0";"2500";"1034";"100%,25%,50%"
"145";"P 42";"6338";"67";"1628";"1290";"0";"0";"4.23";"0";"2500";"1034";"100%,25%,50%"
"146";"P 42";"6365";"27";"1631";"1267";"0";"0";"4.23";"0";"2500";"1034";"100%,25%,50%"
"147";"P 42";"6392";"27";"1625";"1303";"0";"0";"4.22";"0";"2500";"1034";"100%,25%,50%"
"148";"P 42";"6419";"26";"1611";"1320";"0";"0";"4.22";"0";"2500";"1034";"100%,25%,50%"
"149";"P 42";"6446";"27";"1628";"1320";"0";"0";"4.17";"0";"2500";"1034";"100%,25%,50%"
"150";"P 42";"6473";"26";"1658";"1310";"0";"0";"4.2";"0";"2500";"1034";"100%,25%,50%"
"151";"P 42";"6500";"27";"1588";"1280";"0";"0";"4.16";"0";"2500";"1034";"100%,25%,50%"
"152";"P 42";"6568";"67";"1575";"1379";"0";"0";"4.21";"0";"2500";"1034";"100%,25%,50%"
"153";"P 42";"6595";"26";"1585";"1386";"0";"0";"4.19";"0";"2500";"1034";"100%,25%,50%"
"154";"P 42";"6622";"27";"1575";"1273";"0";"0";"4.19";"0";"2500";"1034";"100%,25%,50%"
"155";"P 42";"6703";"80";"1625";"1270";"0";"0";"4.18";"0";"2500";"1034";"100%,25%,50%"
"156";"P 42";"6730";"26";"1582";"1306";"0";"0";"4.19";"0";"2500";"1034";"100%,25%,50%"
"157";"P 42";"6797";"67";"1582";"1320";"0";"0";"4.19";"0";"2500";"1034";"100%,25%,50%"
"158";"P 42";"6906";"108";"1578";"1300";"0";"0";"4.15";"0";"2500";"1034";"100%,25%,50%"
"159";"P 42";"7014";"108";"1562";"1343";"0";"0";"4.19";"0";"2500";"1034";"100%,25%,50%"
"160";"P 42";"7095";"81";"1585";"1323";"0";"0";"4.15";"0";"2500";"1034";"100%,25%,50%"
"161";"P 42";"7149";"53";"1595";"1336";"0";"0";"4.08";"0";"2500";"1034";"100%,25%,50%"
"162";"P 42";"7189";"40";"1552";"1316";"0";"0";"4.07";"0";"2500";"1034";"100%,25%,50%"
"163";"P 42";"7230";"40";"1532";"1373";"0";"0";"4.12";"0";"2500";"1034";"100%,25%,50%"
"164";"P 42";"7257";"27";"1545";"1346";"0";"0";"4.09";"0";"2500";"1034";"100%,25%,50%"
"165";"P 42";"7297";"40";"1588";"1333";"0";"0";"4.08";"0";"2500";"1034";"100%,25%,50%"
"166";"P 42";"7365";"67";"1512";"1270";"0";"0";"4.05";"0";"2500";"1034";"100%,25%,50%"
"167";"P 42";"7473";"108";"1545";"1121";"0";"0";"-1";"0";"2500";"1034";"100%,25%,50%"
"168";"P 42";"7582";"108";"1538";"1280";"0";"0";"4.01";"0";"2500";"1034";"100%,25%,50%"
"169";"P 42";"7622";"40";"1538";"1959";"0";"0";"3.85";"0";"2500";"1034";"100%"
"170";"P 42";"7663";"40";"1532";"1296";"0";"0";"3.99";"0";"2500";"1034";"100%,25%,50%"
"171";"P 42";"7744";"81";"1558";"1306";"0";"0";"4.04";"0";"2500";"1034";"100%,25%,50%"
"172";"P 42";"7798";"53";"1522";"1618";"0";"0";"4.02";"0";"2500";"1034";"100%,50%"
"173";"P 42";"8014";"216";"1492";"1339";"0";"0";"4.04";"0";"2500";"1034";"100%,25%,50%"
"174";"P 42";"8339";"324";"1306";"700";"0";"0";"-1";"0";"2500";"1034";"100%"
"175";"P 42";"8406";"67";"1386";"1296";"0";"0";"4";"0";"2500";"1034";"100%,50%"
"176";"P 42";"8447";"40";"1383";"1267";"0";"0";"4.02";"0";"2500";"1034";"100%,50%"
"177";"P 42";"8474";"26";"1369";"1243";"0";"0";"3.96";"0";"2500";"1034";"100%,50%"
"178";"P 42";"8528";"54";"1359";"1227";"0";"0";"3.93";"0";"2500";"1034";"100%,50%"
"179";"P 42";"8582";"54";"1369";"1263";"0";"0";"4.01";"0";"2500";"1034";"100%,50%"
"180";"P 42";"8623";"40";"1333";"1250";"0";"0";"3.93";"0";"2500";"1034";"100%,50%"
"181";"P 42";"8704";"81";"1353";"1233";"0";"0";"3.91";"0";"2500";"1034";"100%,50%"
"182";"P 42";"8730";"26";"1363";"1174";"0";"0";"3.8";"0";"2500";"1034";"100%,50%"
"183";"P 42";"8771";"40";"1363";"1174";"0";"0";"0";"3.61";"2500";"1034";"100%,50%"
"184";"P 42";"8812";"40";"1340";"1154";"0";"0";"3.84";"0";"2500";"1034";"100%,50%"
"185";"P 42";"8852";"40";"1326";"1160";"0";"0";"3.84";"0";"2500";"1034";"100%,50%"
